qkey,attribute,channel,class_label,magnitude,n_occupations,response_distribution
HIGHEDWRNGB_W36,socioeco,inferred,high,,5,"[0.0028711, 0.96132541, 0.03580349]"
HIGHEDWRNGC_W36,socioeco,inferred,low,,5,"[0.00452357, 0.35116541, 0.644311]"
HIGHEDWRNGC_W36,socioeco,inferred,high,,5,"[0.00703032, 0.60930649, 0.3836632]"
IMPROVE1_W36,socioeco,inferred,low,,5,"[0.82372952, 0.17627011, 2.1e-07, 1.8e-07]"
IMPROVE1_W36,socioeco,inferred,high,,5,"[0.97809397, 0.02190582, 1.3e-07, 1e-07]"
IMPROVE2_W36,socioeco,inferred,low,,5,"[5.859e-05, 0.99993823, 3.03e-06, 1.4e-07]"
IMPROVE2_W36,socioeco,inferred,high,,5,"[0.00029202, 0.99970745, 4.4e-07, 9e-08]"
IMPROVE3_W36,socioeco,inferred,low,,5,"[0.05939787, 0.94060188, 1.3e-07, 1.2e-07]"
IMPROVE3_W36,socioeco,inferred,high,,5,"[0.23167269, 0.76832688, 2e-07, 2e-07]"
MOREWMN1F2_W36,socioeco,inferred,low,,5,"[0.99970684, 1.15e-06, 0.00029199]"
MOREWMN1F2_W36,socioeco,inferred,high,,5,"[0.99982238, 1.03e-06, 0.00017658]"
POLCHF1_W36,socioeco,inferred,low,,5,"[1.022e-05, 0.99919629, 0.00079349]"
POLCHF1_W36,socioeco,inferred,high,,5,"[9.89e-06, 0.99864058, 0.00134952]"
TRAITBIZMF2C_W36,socioeco,inferred,low,,5,"[0.99999962, 2.8e-07, 1e-07]"
TRAITBIZMF2C_W36,socioeco,inferred,high,,5,"[0.99999969, 2e-07, 7e-08]"
TRAITBIZMF2D_W36,socioeco,inferred,low,,5,"[0.99999966, 1.5e-07, 2.2e-07]"
TRAITBIZMF2D_W36,socioeco,inferred,high,,5,"[0.99999974, 1.3e-07, 1.3e-07]"
TRAITBIZMF2E_W36,socioeco,inferred,low,,5,"[0.99999969, 1.7e-07, 1.6e-07]"
TRAITBIZMF2E_W36,socioeco,inferred,high,,5,"[0.99999976, 1.5e-07, 1e-07]"
TRAITBIZMF2G_W36,socioeco,inferred,low,,5,"[7.8e-07, 2e-07, 0.99999898]"
TRAITBIZMF2G_W36,socioeco,inferred,high,,5,"[7.2e-07, 1.9e-07, 0.99999907]"
TRAITBIZWF2C_W36,socioeco,inferred,low,,5,"[0.99999817, 5.9e-07, 1.24e-06]"
TRAITBIZWF2C_W36,socioeco,inferred,high,,5,"[0.99999847, 4.1e-07, 1.16e-06]"
TRAITBIZWF2D_W36,socioeco,inferred,low,,5,"[0.99999921, 2e-07, 6e-07]"
TRAITBIZWF2D_W36,socioeco,inferred,high,,5,"[0.9999995, 1.9e-07, 3.1e-07]"
TRAITBIZWF2E_W36,socioeco,inferred,low,,5,"[0.99999935, 2.2e-07, 3.9e-07]"
TRAITBIZWF2E_W36,socioeco,inferred,high,,5,"[0.99999943, 2.1e-07, 3.6e-07]"
TRAITBIZWF2G_W36,socioeco,inferred,low,,5,"[8.5e-07, 3e-07, 0.99999883]"
TRAITBIZWF2G_W36,socioeco,inferred,high,,5,"[9.2e-07, 2.8e-07, 0.99999876]"
TRAITPOLMF1B_W36,socioeco,inferred,low,,5,"[0.99887626, 1.787e-05, 0.00110586]"
TRAITPOLMF1B_W36,socioeco,inferred,high,,5,"[0.99997489, 1.51e-06, 2.357e-05]"
TRAITPOLMF1C_W36,socioeco,inferred,low,,5,"[0.99233626, 0.00766176, 1.98e-06]"
TRAITPOLMF1C_W36,socioeco,inferred,high,,5,"[0.99964241, 0.00035698, 6.5e-07]"
TRAITPOLMF1D_W36,socioeco,inferred,low,,5,"[0.99999945, 3.3e-07, 2.8e-07]"
TRAITPOLMF1D_W36,socioeco,inferred,high,,5,"[0.99999959, 2.3e-07, 1.9e-07]"
TRAITPOLMF1E_W36,socioeco,inferred,low,,5,"[0.99353096, 0.00437751, 0.00209153]"
TRAITPOLMF1E_W36,socioeco,inferred,high,,5,"[0.99947983, 0.00046167, 5.853e-05]"
TRAITPOLMF1F_W36,socioeco,inferred,low,,5,"[0.00221601, 0.63787291, 0.35991107]"
TRAITPOLMF1F_W36,socioeco,inferred,high,,5,"[0.16517847, 0.60535081, 0.22947073]"
TRAITPOLMF1G_W36,socioeco,inferred,low,,5,"[8.5e-07, 2.4e-07, 0.99999891]"
TRAITPOLMF1G_W36,socioeco,inferred,high,,5,"[8.7e-07, 2.1e-07, 0.99999888]"
TRAITPOLWF1A_W36,socioeco,inferred,low,,5,"[0.99992845, 5.9e-07, 7.095e-05]"
TRAITPOLWF1A_W36,socioeco,inferred,high,,5,"[0.9999893, 4.5e-07, 1.027e-05]"
TRAITPOLWF1C_W36,socioeco,inferred,low,,5,"[0.99339421, 0.00223359, 0.00437223]"
TRAITPOLWF1C_W36,socioeco,inferred,high,,5,"[0.99878349, 6.256e-05, 0.00115401]"
TRAITPOLWF1D_W36,socioeco,inferred,low,,5,"[0.99999752, 3.2e-07, 2.18e-06]"
TRAITPOLWF1D_W36,socioeco,inferred,high,,5,"[0.99999905, 2.7e-07, 6.9e-07]"
TRAITPOLWF1E_W36,socioeco,inferred,low,,5,"[0.99998751, 6.7e-07, 1.183e-05]"
TRAITPOLWF1E_W36,socioeco,inferred,high,,5,"[0.99999242, 6e-07, 6.97e-06]"
TRAITPOLWF1F_W36,socioeco,inferred,low,,5,"[0.00196298, 0.01422765, 0.9838094]"
TRAITPOLWF1F_W36,socioeco,inferred,high,,5,"[0.01465222, 0.00491292, 0.98043485]"
TRAITPOLWF1G_W36,socioeco,inferred,low,,5,"[1.05e-06, 3.2e-07, 0.99999859]"
TRAITPOLWF1G_W36,socioeco,inferred,high,,5,"[9.7e-07, 2.5e-07, 0.99999879]"
WHYNOTBIZF2A_W36,socioeco,inferred,low,,5,"[0.37462542, 0.04660861, 0.57876598]"
WHYNOTBIZF2A_W36,socioeco,inferred,high,,5,"[0.94497682, 0.0046136, 0.05040956]"
WHYNOTBIZF2B_W36,socioeco,inferred,low,,5,"[0.99999986, 1.5e-07, 3e-08]"
WHYNOTBIZF2B_W36,socioeco,inferred,high,,5,"[0.99999988, 1.4e-07, 3e-08]"
WHYNOTBIZF2D_W36,socioeco,inferred,low,,5,"[8.62e-06, 1.62e-06, 0.99998975]"
WHYNOTBIZF2D_W36,socioeco,inferred,high,,5,"[8.54e-06, 2.1e-06, 0.99998939]"
WHYNOTBIZF2F_W36,socioeco,inferred,low,,5,"[1.22e-05, 2.49e-06, 0.99998529]"
WHYNOTBIZF2F_W36,socioeco,inferred,high,,5,"[1.56e-05, 1.99e-06, 0.9999824]"
WHYNOTBIZF2G_W36,socioeco,inferred,low,,5,"[0.99257295, 0.00720774, 0.00021928]"
WHYNOTBIZF2G_W36,socioeco,inferred,high,,5,"[0.99986224, 0.00013694, 8.4e-07]"
WHYNOTBIZF2H_W36,socioeco,inferred,low,,5,"[0.05110288, 0.07879445, 0.87010267]"
WHYNOTBIZF2H_W36,socioeco,inferred,high,,5,"[0.00874518, 0.01828412, 0.97297072]"
WHYNOTBIZF2J_W36,socioeco,inferred,low,,5,"[0.99999947, 5.1e-07, 3e-08]"
WHYNOTBIZF2J_W36,socioeco,inferred,high,,5,"[0.99999962, 3.9e-07, 2e-08]"
WHYNOTBIZF2M_W36,socioeco,inferred,low,,5,"[0.85950673, 0.14048666, 6.61e-06]"
WHYNOTBIZF2M_W36,socioeco,inferred,high,,5,"[0.99056625, 0.00943263, 1.14e-06]"
WHYNOTBIZF2N_W36,socioeco,inferred,low,,5,"[0.99999786, 2.12e-06, 3e-08]"
WHYNOTBIZF2N_W36,socioeco,inferred,high,,5,"[0.99999926, 7.6e-07, 2e-08]"
WHYNOTBIZF2O_W36,socioeco,inferred,low,,5,"[0.99999988, 1.4e-07, 3e-08]"
WHYNOTBIZF2O_W36,socioeco,inferred,high,,5,"[0.99999988, 1.2e-07, 3e-08]"
WHYNOTPOLF1A_W36,socioeco,inferred,low,,5,"[0.00140113, 0.33184682, 0.66675204]"
WHYNOTPOLF1A_W36,socioeco,inferred,high,,5,"[0.02942034, 0.70587248, 0.26470717]"
WHYNOTPOLF1B_W36,socioeco,inferred,low,,5,"[0.99997215, 2.785e-05, 5e-08]"
WHYNOTPOLF1B_W36,socioeco,inferred,high,,5,"[0.9999773, 2.268e-05, 5e-08]"
WHYNOTPOLF1C_W36,socioeco,inferred,low,,5,"[0.90639855, 0.09359913, 2.29e-06]"
WHYNOTPOLF1C_W36,socioeco,inferred,high,,5,"[0.95762292, 0.04237592, 1.18e-06]"
WHYNOTPOLF1E_W36,socioeco,inferred,low,,5,"[0.02157169, 0.92969565, 0.04873266]"
WHYNOTPOLF1E_W36,socioeco,inferred,high,,5,"[0.02612279, 0.95191879, 0.02195841]"
WHYNOTPOLF1G_W36,socioeco,inferred,low,,5,"[0.91481657, 0.08518208, 1.38e-06]"
WHYNOTPOLF1G_W36,socioeco,inferred,high,,5,"[0.99728858, 0.00271123, 1.8e-07]"
WHYNOTPOLF1I_W36,socioeco,inferred,low,,5,"[0.00228145, 0.67013814, 0.32758042]"
WHYNOTPOLF1I_W36,socioeco,inferred,high,,5,"[0.00396417, 0.65553372, 0.34050209]"
WHYNOTPOLF1J_W36,socioeco,inferred,low,,5,"[0.99937631, 0.00062359, 1e-07]"
WHYNOTPOLF1J_W36,socioeco,inferred,high,,5,"[0.99962475, 0.00037514, 1e-07]"
WHYNOTPOLF1K_W36,socioeco,inferred,low,,5,"[0.00042846, 0.85530923, 0.14426231]"
WHYNOTPOLF1K_W36,socioeco,inferred,high,,5,"[0.00044774, 0.94711955, 0.05243272]"
WHYNOTPOLF1L_W36,socioeco,inferred,low,,5,"[0.99993465, 6.527e-05, 7e-08]"
WHYNOTPOLF1L_W36,socioeco,inferred,high,,5,"[0.99994726, 5.268e-05, 6e-08]"
WMNPRZ1_W36,socioeco,inferred,low,,5,"[0.12274499, 0.87723754, 1.631e-05, 1.15e-06]"
WMNPRZ1_W36,socioeco,inferred,high,,5,"[0.05426692, 0.94570917, 2.269e-05, 1.26e-06]"
AUTOLKLY_W41,socioeco,inferred,low,,5,"[0.00175641, 0.99785887, 0.00038355, 1.17e-06]"
AUTOLKLY_W41,socioeco,inferred,high,,5,"[3.426e-05, 0.9998572, 0.00010767, 8.5e-07]"
AUTOWKPLC_W41,socioeco,inferred,low,,5,"[4.52e-06, 0.00234535, 0.99765011]"
AUTOWKPLC_W41,socioeco,inferred,high,,5,"[3.86e-06, 0.0120735, 0.98792265]"
ELDFINANCEF1_W41,socioeco,inferred,low,,5,"[0.05413162, 0.87885138, 0.06701701]"
ELDFINANCEF1_W41,socioeco,inferred,high,,5,"[0.10836277, 0.8049829, 0.0866543]"
ELDFINANCEF2_W41,socioeco,inferred,low,,5,"[1.644e-05, 0.99933213, 0.00065146]"
ELDFINANCEF2_W41,socioeco,inferred,high,,5,"[3.044e-05, 0.99409257, 0.00587699]"
ETHNCMAJMOD_W41,socioeco,inferred,low,,5,"[0.00054297, 0.17604092, 1.457e-05, 1.82e-05, 0.82338333]"
ETHNCMAJMOD_W41,socioeco,inferred,high,,5,"[0.00120257, 0.47206565, 2.179e-05, 2.271e-05, 0.52668731]"
FTRWORRYc_W41,socioeco,inferred,low,,5,"[0.03818806, 0.96171094, 9.651e-05, 4.45e-06]"
FTRWORRYc_W41,socioeco,inferred,high,,5,"[0.07723506, 0.92275298, 5.49e-06, 6.51e-06]"
FTRWORRYe_W41,socioeco,inferred,low,,5,"[0.00081223, 0.98359091, 0.01552491, 7.196e-05]"
FTRWORRYe_W41,socioeco,inferred,high,,5,"[0.00074013, 0.99620565, 0.00303085, 2.337e-05]"
FTRWORRYf_W41,socioeco,inferred,low,,5,"[0.8349962, 0.16500292, 3e-07, 5.5e-07]"
FTRWORRYf_W41,socioeco,inferred,high,,5,"[0.95388613, 0.04611318, 2.4e-07, 4.9e-07]"
FUTRCLASSb_W41,socioeco,inferred,low,,5,"[0.15023589, 0.2960906, 0.55367349]"
FUTRCLASSb_W41,socioeco,inferred,high,,5,"[0.32588017, 0.29242832, 0.38169151]"
FUTRCLASSc_W41,socioeco,inferred,low,,5,"[0.99998655, 1.275e-05, 7.1e-07]"
FUTRCLASSc_W41,socioeco,inferred,high,,5,"[0.99998956, 9.87e-06, 5.9e-07]"
FUTR_DIV_W41,socioeco,inferred,low,,5,"[0.00016269, 9.18e-06, 0.99982817]"
FUTR_DIV_W41,socioeco,inferred,high,,5,"[0.00040481, 1.882e-05, 0.99957636]"
GOVPRIOb_W41,socioeco,inferred,low,,5,"[0.99999907, 8.7e-07, 3e-08, 4e-08]"
GOVPRIOb_W41,socioeco,inferred,high,,5,"[0.99999947, 4.9e-07, 3e-08, 4e-08]"
GOVPRIOc_W41,socioeco,inferred,low,,5,"[0.99999969, 2.8e-07, 3e-08, 4e-08]"
GOVPRIOc_W41,socioeco,inferred,high,,5,"[0.99999966, 2.4e-07, 4e-08, 5e-08]"
GOVPRIOe_W41,socioeco,inferred,low,,5,"[0.99999836, 1.6e-06, 4e-08, 6e-08]"
GOVPRIOe_W41,socioeco,inferred,high,,5,"[0.99999933, 6.2e-07, 4e-08, 7e-08]"
GOVPRIOfF1_W41,socioeco,inferred,low,,5,"[0.00011695, 0.99988247, 4.6e-07, 1.3e-07]"
GOVPRIOfF1_W41,socioeco,inferred,high,,5,"[1.832e-05, 0.99997964, 1.8e-06, 2e-07]"
GOVPRIOgF1_W41,socioeco,inferred,low,,5,"[7.28e-06, 0.94809838, 0.05188353, 1.082e-05]"
GOVPRIOgF1_W41,socioeco,inferred,high,,5,"[5.97e-06, 0.96907078, 0.03091404, 9.21e-06]"
GOVPRIOhF1_W41,socioeco,inferred,low,,5,"[1.687e-05, 0.31313288, 0.02052241, 0.66632783]"
GOVPRIOhF1_W41,socioeco,inferred,high,,5,"[1.458e-05, 0.82646227, 0.02636535, 0.14715781]"
GOVPRIOiF1_W41,socioeco,inferred,low,,5,"[0.99999304, 6.91e-06, 4e-08, 5e-08]"
GOVPRIOiF1_W41,socioeco,inferred,high,,5,"[0.99999709, 2.86e-06, 3e-08, 5e-08]"
GOVPRIOjF1_W41,socioeco,inferred,low,,5,"[3.76e-06, 0.9985268, 0.00146648, 2.96e-06]"
GOVPRIOjF1_W41,socioeco,inferred,high,,5,"[3.28e-06, 0.99945306, 0.00054137, 2.31e-06]"
GOVPRIOkF2_W41,socioeco,inferred,low,,5,"[1.62e-06, 0.00101325, 0.8543484, 0.14463673]"
GOVPRIOkF2_W41,socioeco,inferred,high,,5,"[1.37e-06, 0.17023043, 0.8075891, 0.02217911]"
GOVPRIOlF2_W41,socioeco,inferred,low,,5,"[0.97180107, 0.02819854, 1.7e-07, 2.2e-07]"
GOVPRIOlF2_W41,socioeco,inferred,high,,5,"[0.99843288, 0.00156687, 1e-07, 1.3e-07]"
GOVPRIOmF2_W41,socioeco,inferred,low,,5,"[0.61012509, 0.38987425, 2.9e-07, 3.9e-07]"
GOVPRIOmF2_W41,socioeco,inferred,high,,5,"[0.64318293, 0.35681657, 2.1e-07, 2.8e-07]"
GOVPRIOnF2_W41,socioeco,inferred,low,,5,"[0.25564557, 0.74435344, 7.1e-07, 2.7e-07]"
GOVPRIOnF2_W41,socioeco,inferred,high,,5,"[0.68598999, 0.31400933, 3.9e-07, 2.6e-07]"
GOVPRIOoF2_W41,socioeco,inferred,low,,5,"[0.99999959, 3.5e-07, 4e-08, 5e-08]"
GOVPRIOoF2_W41,socioeco,inferred,high,,5,"[0.99999974, 2.2e-07, 4e-08, 5e-08]"
HAPPEN2b_W41,socioeco,inferred,low,,5,"[0.00020368, 0.9997955, 2.3e-07, 6.1e-07]"
HAPPEN2b_W41,socioeco,inferred,high,,5,"[0.00053867, 0.99946044, 2.1e-07, 6.7e-07]"
HAPPEN2f_W41,socioeco,inferred,low,,5,"[0.00047043, 0.99952915, 1.2e-07, 2.9e-07]"
HAPPEN2f_W41,socioeco,inferred,high,,5,"[0.00020863, 0.99979093, 1.2e-07, 3e-07]"
HARASS1F1b_W41,socioeco,inferred,low,,5,"[0.99671311, 0.00237494, 0.00091191]"
HARASS1F1b_W41,socioeco,inferred,high,,5,"[0.99593586, 0.00273536, 0.00132884]"
HARASS1F1d_W41,socioeco,inferred,low,,5,"[0.99999802, 1.86e-06, 1.1e-07]"
HARASS1F1d_W41,socioeco,inferred,high,,5,"[0.99999812, 1.77e-06, 1.1e-07]"
HARASS1NOWRKF2d_W41,socioeco,inferred,low,,5,"[0.99999933, 5.8e-07, 1e-07]"
HARASS1NOWRKF2d_W41,socioeco,inferred,high,,5,"[0.99999935, 5.4e-07, 1e-07]"
HARASS3NOWRKF2_W41,socioeco,inferred,low,,5,"[2.34e-06, 0.59616203, 0.40383566]"
HARASS3NOWRKF2_W41,socioeco,inferred,high,,5,"[1.69e-06, 0.81693426, 0.18306404]"
INTRMAR_W41,socioeco,inferred,low,,5,"[0.00043182, 0.53813768, 3.09e-06, 4.82e-06, 0.4614226]"
INTRMAR_W41,socioeco,inferred,high,,5,"[0.00070265, 0.85385027, 2.79e-06, 4.02e-06, 0.14544027]"
LEGALIMG_W41,socioeco,inferred,low,,5,"[0.54622523, 0.45377387, 9e-07]"
LEGALIMG_W41,socioeco,inferred,high,,5,"[0.95941256, 0.04058711, 3.3e-07]"
SOLVPROBa_W41,socioeco,inferred,low,,5,"[0.99998617, 1.381e-05, 2e-08, 3e-08]"
SOLVPROBa_W41,socioeco,inferred,high,,5,"[0.99999535, 4.6e-06, 2e-08, 3e-08]"
SOLVPROBb_W41,socioeco,inferred,low,,5,"[0.00642639, 0.95074909, 0.04282282, 1.67e-06]"
SOLVPROBb_W41,socioeco,inferred,high,,5,"[0.00314595, 0.99017948, 0.00667357, 9.9e-07]"
SOLVPROBc_W41,socioeco,inferred,low,,5,"[9.1e-06, 0.77241738, 0.22754077, 3.272e-05]"
SOLVPROBc_W41,socioeco,inferred,high,,5,"[1.363e-05, 0.92463662, 0.07534542, 4.32e-06]"
SOLVPROBdF1_W41,socioeco,inferred,low,,5,"[4.333e-05, 0.39948931, 0.60022915, 0.00023819]"
SOLVPROBdF1_W41,socioeco,inferred,high,,5,"[4.195e-05, 0.35958502, 0.64007531, 0.00029775]"
SOLVPROBf_W41,socioeco,inferred,low,,5,"[3.31e-06, 0.66773142, 0.33225546, 9.84e-06]"
SOLVPROBf_W41,socioeco,inferred,high,,5,"[5.39e-06, 0.59477067, 0.40521295, 1.1e-05]"
SOLVPROBg_W41,socioeco,inferred,low,,5,"[2.73e-06, 0.01458429, 0.98522239, 0.00019058]"
SOLVPROBg_W41,socioeco,inferred,high,,5,"[1.447e-05, 0.12872758, 0.87122314, 3.482e-05]"
SOLVPROBh_W41,socioeco,inferred,low,,5,"[0.5442537, 0.4557453, 4.3e-07, 5.7e-07]"
SOLVPROBh_W41,socioeco,inferred,high,,5,"[0.94337295, 0.05662641, 2.2e-07, 4.2e-07]"
WRKTRN1F1_W41,socioeco,inferred,low,,5,"[0.0309824, 0.10546914, 0.74464959, 0.11889885]"
WRKTRN1F1_W41,socioeco,inferred,high,,5,"[0.00984757, 0.3079121, 0.53556085, 0.14667944]"
WRKTRN1F2_W41,socioeco,inferred,low,,5,"[0.01961278, 0.00622752, 0.74758863, 0.22657103]"
WRKTRN1F2_W41,socioeco,inferred,high,,5,"[0.01328978, 0.00159996, 0.71438924, 0.27072103]"
CONFb_W42,socioeco,inferred,low,,5,"[2.64e-06, 6.269e-05, 0.99991282, 2.186e-05]"
CONFb_W42,socioeco,inferred,high,,5,"[2.82e-06, 6.412e-05, 0.99991844, 1.466e-05]"
CONFc_W42,socioeco,inferred,low,,5,"[3.839e-05, 0.27173158, 0.72818447, 4.557e-05]"
CONFc_W42,socioeco,inferred,high,,5,"[0.00043528, 0.83709731, 0.16243161, 3.578e-05]"
CONFe_W42,socioeco,inferred,low,,5,"[2.32e-06, 1.512e-05, 0.99996295, 1.964e-05]"
CONFe_W42,socioeco,inferred,high,,5,"[2.58e-06, 2.83e-05, 0.99996028, 8.81e-06]"
CONFg_W42,socioeco,inferred,low,,5,"[1.49e-06, 2.669e-05, 0.99996762, 4.2e-06]"
CONFg_W42,socioeco,inferred,high,,5,"[1.74e-06, 0.00013914, 0.99985572, 3.42e-06]"
PQ4_F2Aa_W42,socioeco,inferred,low,,5,"[0.00381674, 0.9961828, 2.3e-07, 2.2e-07]"
PQ4_F2Aa_W42,socioeco,inferred,high,,5,"[0.16355019, 0.83644904, 3.5e-07, 4.3e-07]"
PQ4_F2Ac_W42,socioeco,inferred,low,,5,"[2.82e-06, 0.99998493, 1.182e-05, 4.3e-07]"
PQ4_F2Ac_W42,socioeco,inferred,high,,5,"[3.15e-06, 0.99998493, 1.146e-05, 4.4e-07]"
PQ4_F2Ae_W42,socioeco,inferred,low,,5,"[0.94688463, 0.05311477, 2.8e-07, 3e-07]"
PQ4_F2Ae_W42,socioeco,inferred,high,,5,"[0.99927812, 0.00072156, 1.4e-07, 1.6e-07]"
PQ4_F2Bb_W42,socioeco,inferred,low,,5,"[0.03054206, 0.9694574, 2.5e-07, 3.2e-07]"
PQ4_F2Bb_W42,socioeco,inferred,high,,5,"[0.13853225, 0.86146718, 2.5e-07, 3.2e-07]"
PQ4_F2Bc_W42,socioeco,inferred,low,,5,"[0.00016556, 0.99983141, 2.5e-06, 5.6e-07]"
PQ4_F2Bc_W42,socioeco,inferred,high,,5,"[5.387e-05, 0.99994435, 1.46e-06, 3.3e-07]"
PQ4_F2Bd_W42,socioeco,inferred,low,,5,"[2.54e-06, 0.99993925, 5.742e-05, 7.9e-07]"
PQ4_F2Bd_W42,socioeco,inferred,high,,5,"[1.89e-06, 0.99994979, 4.765e-05, 6.5e-07]"
PQ4_F2Cc_W42,socioeco,inferred,low,,5,"[3.686e-05, 0.99996085, 1.7e-06, 6.1e-07]"
PQ4_F2Cc_W42,socioeco,inferred,high,,5,"[2.167e-05, 0.99997661, 1.28e-06, 4.3e-07]"
PQ8_F2B_W42,socioeco,inferred,low,,5,"[0.00010516, 0.99883435, 0.00099699, 6.349e-05]"
PQ8_F2B_W42,socioeco,inferred,high,,5,"[8.706e-05, 0.99869703, 0.0010871, 0.00012882]"
RQ1_F1B_W42,socioeco,inferred,low,,5,"[0.74812803, 9.4e-07, 0.25187104]"
RQ1_F1B_W42,socioeco,inferred,high,,5,"[0.97504245, 5.3e-07, 0.024957]"
RQ1_F1C_W42,socioeco,inferred,low,,5,"[0.12623671, 1.91e-06, 0.87376137]"
RQ1_F1C_W42,socioeco,inferred,high,,5,"[0.35698839, 1.58e-06, 0.64301002]"
RQ2_F1A_W42,socioeco,inferred,low,,5,"[8e-07, 0.99999473, 4.46e-06]"
RQ2_F1A_W42,socioeco,inferred,high,,5,"[6.3e-07, 0.99996731, 3.204e-05]"
RQ4_F1Ab_W42,socioeco,inferred,low,,5,"[1.983e-05, 0.99997885, 9.9e-07, 3.1e-07]"
RQ4_F1Ab_W42,socioeco,inferred,high,,5,"[1.895e-05, 0.99997959, 1.16e-06, 3.1e-07]"
RQ4_F1Ae_W42,socioeco,inferred,low,,5,"[0.18765648, 0.8123429, 2.3e-07, 3.9e-07]"
RQ4_F1Ae_W42,socioeco,inferred,high,,5,"[0.0448398, 0.95515947, 2.7e-07, 4.1e-07]"
RQ4_F1Ba_W42,socioeco,inferred,low,,5,"[0.00202353, 0.99797574, 3.2e-07, 3.7e-07]"
RQ4_F1Ba_W42,socioeco,inferred,high,,5,"[0.00236725, 0.99763213, 2.7e-07, 3.1e-07]"
RQ4_F1Bc_W42,socioeco,inferred,low,,5,"[2.612e-05, 0.9999727, 9e-07, 2.9e-07]"
RQ4_F1Bc_W42,socioeco,inferred,high,,5,"[1.494e-05, 0.99998331, 1.38e-06, 3.2e-07]"
RQ4_F1Bd_W42,socioeco,inferred,low,,5,"[1.46e-06, 0.99430553, 0.00569041, 2.54e-06]"
RQ4_F1Bd_W42,socioeco,inferred,high,,5,"[1.5e-06, 0.99405223, 0.00594367, 2.62e-06]"
RQ4_F1Be_W42,socioeco,inferred,low,,5,"[0.58402138, 0.41597783, 3e-07, 4.7e-07]"
RQ4_F1Be_W42,socioeco,inferred,high,,5,"[0.74573756, 0.25426146, 3.8e-07, 5.7e-07]"
RQ4_F1Ca_W42,socioeco,inferred,low,,5,"[0.0001246, 0.99987469, 4.5e-07, 2.7e-07]"
RQ4_F1Ca_W42,socioeco,inferred,high,,5,"[0.00072652, 0.99927291, 3.6e-07, 2.5e-07]"
RQ4_F1Cb_W42,socioeco,inferred,low,,5,"[2.258e-05, 0.99997571, 1.43e-06, 2.8e-07]"
RQ4_F1Cb_W42,socioeco,inferred,high,,5,"[4.246e-05, 0.99995613, 1.15e-06, 2.6e-07]"
RQ4_F1Cd_W42,socioeco,inferred,low,,5,"[1.45e-06, 0.99550629, 0.00448965, 2.59e-06]"
RQ4_F1Cd_W42,socioeco,inferred,high,,5,"[1.38e-06, 0.99489635, 0.00510004, 2.19e-06]"
RQ5_F1B_W42,socioeco,inferred,low,,5,"[0.94245015, 0.05754771, 1.22e-06, 9e-07]"
RQ5_F1B_W42,socioeco,inferred,high,,5,"[0.98024908, 0.01974927, 9e-07, 7.8e-07]"
RQ5_F1C_W42,socioeco,inferred,low,,5,"[0.99404256, 0.00595646, 5e-07, 4.8e-07]"
RQ5_F1C_W42,socioeco,inferred,high,,5,"[0.9967954, 0.00320365, 4.4e-07, 5e-07]"
IDIMPORT_W43,socioeco,inferred,low,,5,"[7.6e-07, 1.1e-07, 3.5e-07, 0.00012591, 0.99987287]"
IDIMPORT_W43,socioeco,inferred,high,,5,"[5.8e-07, 8e-08, 2.4e-07, 4.533e-05, 0.99995379]"
RACESURV13_W43,socioeco,inferred,low,,5,"[0.09420284, 0.90579311, 2.01e-06, 2.04e-06]"
RACESURV13_W43,socioeco,inferred,high,,5,"[0.02274345, 0.97725294, 1.94e-06, 1.67e-06]"
RACESURV14_W43,socioeco,inferred,low,,5,"[6e-07, 2.7e-07, 9.55e-06, 0.99998961]"
RACESURV14_W43,socioeco,inferred,high,,5,"[6.2e-07, 2.3e-07, 6.4e-07, 0.99999847]"
RACESURV15a_W43,socioeco,inferred,low,,5,"[0.82245197, 8.41e-06, 0.17753965]"
RACESURV15a_W43,socioeco,inferred,high,,5,"[0.88934058, 4.4e-06, 0.11065498]"
RACESURV15b_W43,socioeco,inferred,low,,5,"[0.00031186, 0.00091869, 0.99876947]"
RACESURV15b_W43,socioeco,inferred,high,,5,"[0.00012922, 0.00036106, 0.99950973]"
RACESURV17_W43,socioeco,inferred,low,,5,"[0.49010274, 0.5098944, 2.01e-06, 8.4e-07]"
RACESURV17_W43,socioeco,inferred,high,,5,"[0.46104804, 0.53894978, 1.3e-06, 8.5e-07]"
RACESURV18b_W43,socioeco,inferred,low,,5,"[2.91e-06, 8.244e-05, 0.8607028, 4.357e-05, 0.13916826]"
RACESURV18b_W43,socioeco,inferred,high,,5,"[1.86e-06, 6.046e-05, 0.98147959, 2.566e-05, 0.01843242]"
RACESURV18f_W43,socioeco,inferred,low,,5,"[3.29e-06, 0.02751162, 0.00019156, 8.61e-06, 0.97228498]"
RACESURV18f_W43,socioeco,inferred,high,,5,"[3.99e-06, 0.07602529, 0.00050261, 1.089e-05, 0.92345725]"
RACESURV19a_W43,socioeco,inferred,low,,5,"[0.99999754, 2.48e-06, 4e-08]"
RACESURV19a_W43,socioeco,inferred,high,,5,"[0.99999774, 2.24e-06, 4e-08]"
RACESURV19c_W43,socioeco,inferred,low,,5,"[0.99953853, 0.00046143, 5e-08]"
RACESURV19c_W43,socioeco,inferred,high,,5,"[0.99989885, 0.00010112, 4e-08]"
