qkey,occupation_cue,income_group,position,socioeco_layer_accuracy,socioeco_majority_prediction,socioeco_majority_correct,socioeco_mean_strength,socioeco_mean_confidence,education_mean_strength,education_mean_confidence,gender_mean_strength,gender_mean_confidence,age_mean_strength,age_mean_confidence
IMPROVE2_W36,mail clerk outside the postal service,low,final_prompt,0.030303030303030304,high | middle,False,0.2715834560606061,0.5143889696969697,0.23450721212121214,0.48967147575757575,0.28460246121212124,0.6423012309090909,0.20314607484848485,0.40235955727272726
IMPROVE2_W36,personal care worker,low,final_prompt,0.030303030303030304,high | middle,False,0.26275131636363636,0.508500876969697,0.21801829787878788,0.4786788654545454,0.2546485239393939,0.6273242612121213,0.19472349242424244,0.39604261939393937
IMPROVE2_W36,packaging machine operator,low,final_prompt,0.030303030303030304,high | middle,False,0.27535386181818183,0.5169025736363636,0.2353328281818182,0.4902218845454545,0.24842417939393935,0.6242120896969697,0.19830078575757576,0.3987255893939394
IMPROVE2_W36,advertising sales agent,high,final_prompt,0.48484848484848486,high | middle,False,0.274725843939394,0.5164838957575757,0.23417992484848482,0.4894532836363636,0.2602448393939394,0.6301224196969697,0.2051815396969697,0.40388615424242424
IMPROVE2_W36,lodging manager,high,final_prompt,0.48484848484848486,high | middle,False,0.2769668354545454,0.5179778912121211,0.22682739666666668,0.48455159787878793,0.2628122466666667,0.6314061233333333,0.20334505181818183,0.40250878909090915
IMPROVE2_W36,food service manager,high,final_prompt,0.48484848484848486,high | middle,False,0.2721045342424242,0.5147363560606061,0.22954091575757576,0.48636060909090906,0.26886395333333335,0.6344319760606061,0.19947967242424242,0.39960975363636364
IMPROVE2_W36,personal service manager,high,final_prompt,0.48484848484848486,high | middle,False,0.2776580006060606,0.5184386672727272,0.23739450121212122,0.4915963351515151,0.2652094690909091,0.6326047345454545,0.20128395484848485,0.40096296757575756
IMPROVE2_W36,property manager,high,final_prompt,0.48484848484848486,high | middle,False,0.27864494,0.5190966263636362,0.2380554127272727,0.49203694121212127,0.26163568666666664,0.6308178433333334,0.2019341409090909,0.4014506051515152
IMPROVE3_W36,tour guide,low,final_prompt,0.06060606060606061,high,False,0.2872013048484849,0.52480087,0.2462854987878788,0.497523666969697,0.3247333303030303,0.6623666648484848,0.18307835303030304,0.38730876454545454
IMPROVE3_W36,production helper,low,final_prompt,0.06060606060606061,high,False,0.2800412596969697,0.5200275063636365,0.25308034393939394,0.5020535627272726,0.31463991606060604,0.6573199569696969,0.18892785424242423,0.3916958903030303
IMPROVE3_W36,mail clerk outside the postal service,low,final_prompt,0.06060606060606061,high,False,0.2834109415151515,0.522273960909091,0.2562823387878788,0.5041882254545456,0.3355981187878788,0.6677990584848484,0.19448523424242425,0.39586392545454546
IMPROVE3_W36,personal care worker,low,final_prompt,0.06060606060606061,high,False,0.2810066203030303,0.5206710803030302,0.24321125666666665,0.49547416939393946,0.3247638006060606,0.6623818996969696,0.1755251190909091,0.38164383848484845
IMPROVE3_W36,packaging machine operator,low,final_prompt,0.06060606060606061,high,False,0.27822892212121214,0.5188192815151514,0.24969331121212118,0.4997955403030303,0.31108737636363637,0.6555436887878788,0.20017976696969694,0.4001348248484849
IMPROVE3_W36,advertising sales agent,high,final_prompt,0.5454545454545454,high,True,0.3021638093939394,0.5347758736363637,0.2575860509090909,0.5050573672727272,0.307648676969697,0.6538243384848486,0.18173165909090908,0.38629874363636363
IMPROVE3_W36,lodging manager,high,final_prompt,0.5454545454545454,high,True,0.28710853606060605,0.5247390233333333,0.23658630333333333,0.4910575357575757,0.3146524178787879,0.6573262087878787,0.18680739454545453,0.3901055451515152
IMPROVE3_W36,food service manager,high,final_prompt,0.5454545454545454,high,True,0.29140946060606066,0.5276063063636364,0.24935657636363634,0.49957105060606055,0.3191134418181818,0.6595567221212121,0.18410043757575756,0.3880753275757575
IMPROVE3_W36,personal service manager,high,final_prompt,0.5454545454545454,high,True,0.2950917206060606,0.5300611463636363,0.24623675212121213,0.4974911681818182,0.31892299696969695,0.6594614984848485,0.1816295178787879,0.386222139090909
IMPROVE3_W36,property manager,high,final_prompt,0.5454545454545454,high,True,0.2913567993939394,0.5275711996969696,0.25174591272727276,0.5011639418181818,0.31312433575757576,0.6565621678787879,0.1895489545454545,0.39216171636363634
MOREWMN1F2_W36,tour guide,low,final_prompt,0.06060606060606061,middle,False,0.2542013727272727,0.5028009136363636,0.18618106696969697,0.4574540445454546,0.2618305754545454,0.6309152878787878,0.19167390121212122,0.3937554260606061
MOREWMN1F2_W36,production helper,low,final_prompt,0.06060606060606061,middle,False,0.24946626,0.499644173030303,0.1847876206060606,0.45652508030303024,0.2526293054545455,0.6263146524242424,0.1877754,0.3908315500000001
MOREWMN1F2_W36,mail clerk outside the postal service,low,final_prompt,0.06060606060606061,middle,False,0.25159224393939394,0.5010614963636364,0.18778214181818184,0.4585214281818182,0.2679678848484849,0.6339839424242425,0.18568673636363636,0.38926505212121204
MOREWMN1F2_W36,personal care worker,low,final_prompt,0.06060606060606061,middle,False,0.25158698242424243,0.5010579887878788,0.16721326939393938,0.444808846060606,0.2656325475757576,0.6328162715151516,0.18910315181818182,0.391827363939394
MOREWMN1F2_W36,packaging machine operator,low,final_prompt,0.06060606060606061,middle,False,0.25239839999999997,0.5015989336363637,0.18705362757575758,0.45803575181818185,0.25669756787878784,0.6283487842424242,0.19484149090909092,0.39613111787878785
MOREWMN1F2_W36,advertising sales agent,high,final_prompt,0.45454545454545453,middle,False,0.25160609303030307,0.5010707287878787,0.18410072727272728,0.4560671512121212,0.2644703236363637,0.6322351621212121,0.19582345696969697,0.3968675918181818
MOREWMN1F2_W36,lodging manager,high,final_prompt,0.42424242424242425,middle,False,0.25391077484848484,0.5026071827272727,0.18708332454545454,0.4580555493939394,0.2432502427272727,0.6216251224242425,0.20111352636363636,0.4008351451515152
MOREWMN1F2_W36,food service manager,high,final_prompt,0.42424242424242425,middle,False,0.2521605357575758,0.501440356969697,0.17722165454545455,0.4514811036363636,0.2568004418181818,0.6284002203030303,0.19705103363636364,0.3977882754545455
MOREWMN1F2_W36,personal service manager,high,final_prompt,0.42424242424242425,middle,False,0.25074997303030305,0.5004999830303031,0.18043582545454545,0.45362388454545455,0.2557432981818182,0.6278716481818182,0.19269595272727275,0.3945219639393939
MOREWMN1F2_W36,property manager,high,final_prompt,0.42424242424242425,middle,False,0.2526157693939394,0.5017438472727273,0.1862119612121212,0.45747464121212117,0.2487539087878788,0.6243769548484849,0.1998681239393939,0.3999010930303031
POLCHF1_W36,tour guide,low,final_prompt,0.06060606060606061,high,False,0.2633272948484848,0.5088848633333334,0.2774759309090909,0.5183172875757577,0.32490576757575756,0.6624528836363636,0.27204168909090914,0.454031266969697
POLCHF1_W36,production helper,low,final_prompt,0.06060606060606061,high,False,0.2754527412121212,0.5169684942424243,0.2723659766666667,0.5149106512121212,0.3289140393939394,0.6644570193939393,0.2706354733333333,0.4529766057575757
POLCHF1_W36,mail clerk outside the postal service,low,final_prompt,0.06060606060606061,high,False,0.27558487848484853,0.5170565845454546,0.2677858796969697,0.511857253030303,0.32800625363636365,0.664003126969697,0.26311857181818177,0.44733892757575755
POLCHF1_W36,personal care worker,low,final_prompt,0.06060606060606061,high,False,0.2690526306060606,0.5127017542424243,0.26403987000000007,0.5093599133333333,0.32424835757575754,0.6621241790909091,0.27339529575757576,0.45504647303030304
POLCHF1_W36,packaging machine operator,low,final_prompt,0.06060606060606061,high,False,0.2860062709090909,0.524004180909091,0.28483340606060603,0.5232222709090909,0.33559692939393937,0.6677984654545455,0.2696046018181818,0.4522034509090909
POLCHF1_W36,advertising sales agent,high,final_prompt,0.5454545454545454,high,True,0.26541248,0.5102749869696971,0.28195539515151513,0.5213035963636362,0.31492350666666674,0.6574617530303031,0.27286769090909085,0.4546507684848484
POLCHF1_W36,lodging manager,high,final_prompt,0.5454545454545454,high,True,0.28424218818181823,0.522828126060606,0.2844668966666667,0.5229779315151515,0.3241466393939394,0.6620733200000001,0.27639408060606063,0.4572955606060606
POLCHF1_W36,food service manager,high,final_prompt,0.5454545454545454,high,True,0.2747461009090909,0.5164974006060606,0.2802628709090909,0.520175246969697,0.32340328242424243,0.6617016406060607,0.27870019090909093,0.4590251424242424
POLCHF1_W36,personal service manager,high,final_prompt,0.5454545454545454,high,True,0.27335819181818183,0.5155721275757577,0.27586509878787885,0.5172434006060606,0.32400596515151514,0.6620029818181817,0.2751025248484848,0.4563268939393939
POLCHF1_W36,property manager,high,final_prompt,0.5454545454545454,high,True,0.2747632309090909,0.5165088193939393,0.26828990454545454,0.5121932703030303,0.3361488151515151,0.6680744072727274,0.27707281666666667,0.45780461272727274
TRAITBIZMF2C_W36,tour guide,low,final_prompt,0.06060606060606061,high,False,0.32689439727272723,0.5512629315151515,0.2284910893939394,0.48566072545454547,0.2654815796969697,0.6327407903030302,0.2309136809090909,0.42318525969696974
TRAITBIZMF2C_W36,production helper,low,final_prompt,0.06060606060606061,high,False,0.3245685642424242,0.5497123748484848,0.22905694454545455,0.48603796393939397,0.2582841715151515,0.6291420851515153,0.22356824151515153,0.4176761796969697
TRAITBIZMF2C_W36,mail clerk outside the postal service,low,final_prompt,0.06060606060606061,high,False,0.32688281090909094,0.5512552066666666,0.23107077848484847,0.4873805193939394,0.25513341242424237,0.627566706060606,0.23164802787878785,0.42373602212121214
TRAITBIZMF2C_W36,personal care worker,low,final_prompt,0.06060606060606061,high,False,0.3256343321212121,0.5504228878787878,0.23055677666666666,0.4870378518181819,0.2726019406060606,0.6363009690909092,0.24100411727272728,0.4307530878787879
TRAITBIZMF2C_W36,packaging machine operator,low,final_prompt,0.06060606060606061,high,False,0.3182787784848484,0.5455191854545455,0.2245398393939394,0.4830265596969696,0.26025107818181814,0.6301255390909092,0.2229611809090909,0.4172208851515152
TRAITBIZMF2C_W36,advertising sales agent,high,final_prompt,0.5757575757575758,high,True,0.3263312781818182,0.5508875181818181,0.2242068596969697,0.48280457424242423,0.27669006696969695,0.6383450333333334,0.23113213303030306,0.4233490987878788
TRAITBIZMF2C_W36,lodging manager,high,final_prompt,0.5757575757575758,high,True,0.31665316272727273,0.5444354412121212,0.22228253424242425,0.48152168939393936,0.25840826121212124,0.6292041303030302,0.2303128890909091,0.4227346666666666
TRAITBIZMF2C_W36,food service manager,high,final_prompt,0.5757575757575758,high,True,0.3257224927272727,0.5504816621212122,0.2333407709090909,0.4888938472727272,0.26355231515151517,0.6317761575757576,0.2387414496969697,0.429056086969697
TRAITBIZMF2C_W36,personal service manager,high,final_prompt,0.5757575757575758,high,True,0.32108978515151515,0.54739319,0.22594348454545454,0.48396232181818183,0.269330483030303,0.6346652415151515,0.23387322303030306,0.425404916969697
TRAITBIZMF2C_W36,property manager,high,final_prompt,0.5757575757575758,high,True,0.3196106863636363,0.5464071248484847,0.22512680969696972,0.4834178733333333,0.2649353418181818,0.6324676709090908,0.23641335484848489,0.42731001636363636
TRAITBIZMF2D_W36,tour guide,low,final_prompt,0.06060606060606061,middle,False,0.27645119090909087,0.5176341272727273,0.2269359815151515,0.4846239872727273,0.2645058881818182,0.6322529445454546,0.21358730909090912,0.41019048212121206
TRAITBIZMF2D_W36,production helper,low,final_prompt,0.06060606060606061,middle,False,0.26807694363636364,0.5120512951515152,0.22752771121212123,0.4850184748484848,0.2722969851515152,0.6361484918181818,0.20012638363636362,0.40009478696969697
TRAITBIZMF2D_W36,mail clerk outside the postal service,low,final_prompt,0.06060606060606061,middle,False,0.2731071227272728,0.5154047475757576,0.23163213212121211,0.48775475484848485,0.26591231969696966,0.6329561587878788,0.20759904121212125,0.4056992809090909
TRAITBIZMF2D_W36,personal care worker,low,final_prompt,0.06060606060606061,high,False,0.27397504,0.5159833596969696,0.23219184030303033,0.48812789363636355,0.26388652181818184,0.6319432593939394,0.21940253393939393,0.4145518996969697
TRAITBIZMF2D_W36,packaging machine operator,low,final_prompt,0.06060606060606061,middle,False,0.2738108321212121,0.5158738884848485,0.22786837575757574,0.4852455845454546,0.2677044503030303,0.6338522251515151,0.19498811121212123,0.39624108333333335
TRAITBIZMF2D_W36,advertising sales agent,high,final_prompt,0.45454545454545453,middle,False,0.2783079209090909,0.5188719475757575,0.21486999242424243,0.4765799939393939,0.2814129593939394,0.6407064793939394,0.20000751484848484,0.40000563636363634
TRAITBIZMF2D_W36,lodging manager,high,final_prompt,0.45454545454545453,middle,False,0.27533180999999995,0.5168878733333333,0.21810941666666667,0.4787396112121212,0.2713233275757576,0.6356616630303031,0.19971122666666669,0.3997834187878788
TRAITBIZMF2D_W36,food service manager,high,final_prompt,0.45454545454545453,middle,False,0.27533506545454545,0.5168900433333333,0.22611974333333335,0.4840798290909091,0.27161633666666674,0.6358081678787878,0.20592540212121213,0.40444405212121215
TRAITBIZMF2D_W36,personal service manager,high,final_prompt,0.45454545454545453,middle,False,0.2711159654545455,0.5140773099999999,0.21468555545454543,0.47645703696969693,0.2822903257575758,0.6411451621212121,0.20199867363636365,0.4014990051515151
TRAITBIZMF2D_W36,property manager,high,final_prompt,0.42424242424242425,middle,False,0.2780394175757576,0.5186929454545455,0.21865468575757577,0.47910312393939397,0.27434027181818177,0.6371701357575756,0.20377472848484848,0.4028310478787879
TRAITBIZMF2E_W36,tour guide,low,final_prompt,0.06060606060606061,high,False,0.2919065515151515,0.5279377012121211,0.2466182393939394,0.4977454933333334,0.28063421575757574,0.6403171075757575,0.24740334121212118,0.4355525054545455
TRAITBIZMF2E_W36,production helper,low,final_prompt,0.06060606060606061,high,False,0.2930933087878788,0.5287288724242425,0.2523467812121212,0.5015645209090909,0.26731434030303025,0.6336571706060607,0.24100674393939395,0.43075505727272734
TRAITBIZMF2E_W36,mail clerk outside the postal service,low,final_prompt,0.06060606060606061,high,False,0.29326847272727274,0.5288456493939394,0.25475996030303033,0.5031733066666666,0.26508347151515155,0.6325417357575757,0.2513446348484849,0.4385084766666667
TRAITBIZMF2E_W36,personal care worker,low,final_prompt,0.06060606060606061,high,False,0.2959395315151515,0.530626353939394,0.24362500757575759,0.4957500051515152,0.2741291818181818,0.6370645899999999,0.2452266287878788,0.4339199718181818
TRAITBIZMF2E_W36,packaging machine operator,low,final_prompt,0.06060606060606061,high,False,0.29050002999999996,0.5270000206060605,0.24301623757575758,0.4953441584848485,0.2708054530303031,0.6354027263636363,0.23770988878787883,0.4282824160606061
TRAITBIZMF2E_W36,advertising sales agent,high,final_prompt,0.5454545454545454,high,True,0.29530708818181817,0.5302047254545453,0.2356957281818182,0.4904638196969696,0.2957056072727272,0.6478528036363637,0.2369114403030303,0.4276835796969697
TRAITBIZMF2E_W36,lodging manager,high,final_prompt,0.5151515151515151,high,True,0.28765127575757576,0.52510085,0.24070352515151516,0.49380234939393935,0.2697362933333334,0.634868146969697,0.23819072575757574,0.42864304393939395
TRAITBIZMF2E_W36,food service manager,high,final_prompt,0.5151515151515151,high,True,0.29724385060606057,0.5314958996969696,0.25057313393939395,0.5003820893939395,0.2750446330303031,0.6375223166666667,0.24786499575757576,0.4358987472727273
TRAITBIZMF2E_W36,personal service manager,high,final_prompt,0.5151515151515151,high,True,0.2920772993939394,0.5280515336363635,0.23656861909090907,0.4910457457575758,0.28128851181818176,0.6406442554545455,0.23749347545454544,0.4281201063636364
TRAITBIZMF2E_W36,property manager,high,final_prompt,0.5151515151515151,high,True,0.28946024060606057,0.5263068275757575,0.2406204090909091,0.49374694,0.2871792539393939,0.6435896266666666,0.24026374939393938,0.4301978121212121
TRAITBIZMF2G_W36,tour guide,low,final_prompt,0.09090909090909091,high | middle,False,0.26065271,0.5071018072727272,0.2593017987878788,0.5062011987878788,0.24512182303030305,0.6225609115151516,0.1823441196969697,0.3867580896969697
TRAITBIZMF2G_W36,production helper,low,final_prompt,0.09090909090909091,high | middle,False,0.2687254833333333,0.5124836557575757,0.26437033,0.5095802193939394,0.23492033575757576,0.6174601672727272,0.1816045781818182,0.38620343363636356
TRAITBIZMF2G_W36,mail clerk outside the postal service,low,final_prompt,0.09090909090909091,high | middle,False,0.2704659909090909,0.5136439945454546,0.2574406833333333,0.5049604557575758,0.24415373151515152,0.6220768645454545,0.1915286187878788,0.39364646363636363
TRAITBIZMF2G_W36,personal care worker,low,final_prompt,0.09090909090909091,high | middle,False,0.26689228515151514,0.5112615245454546,0.26228930636363634,0.5081928706060607,0.26082570636363633,0.630412853030303,0.18257572636363636,0.38693179606060607
TRAITBIZMF2G_W36,packaging machine operator,low,final_prompt,0.09090909090909091,high | middle,False,0.269319706060606,0.5128798039393939,0.26382734303030303,0.5092182303030304,0.24652553030303032,0.6232627645454546,0.18043925333333333,0.38532944
TRAITBIZMF2G_W36,advertising sales agent,high,final_prompt,0.45454545454545453,middle,False,0.260173413030303,0.5067822763636364,0.25761495545454544,0.5050766366666667,0.26026072303030306,0.6301303618181818,0.18634740424242427,0.3897605524242424
TRAITBIZMF2G_W36,lodging manager,high,final_prompt,0.45454545454545453,high | middle,False,0.26320734121212125,0.5088048951515152,0.26106156545454545,0.507374376969697,0.2544115096969697,0.6272057548484847,0.18449974181818182,0.3883748063636364
TRAITBIZMF2G_W36,food service manager,high,final_prompt,0.45454545454545453,high | middle,False,0.267935986969697,0.5119573233333333,0.26077435212121214,0.5071829009090909,0.24857195969696969,0.6242859796969696,0.18679388121212123,0.39009541
TRAITBIZMF2G_W36,personal service manager,high,final_prompt,0.45454545454545453,middle,False,0.26405484545454544,0.5093698972727273,0.26070145363636366,0.507134300909091,0.2541273439393939,0.6270636712121213,0.1867200715151515,0.39004005303030304
TRAITBIZMF2G_W36,property manager,high,final_prompt,0.45454545454545453,middle,False,0.2636050654545455,0.5090700430303031,0.2573116042424242,0.504874403030303,0.24857808909090912,0.6242890445454545,0.18623973303030303,0.3896797996969697
TRAITBIZWF2C_W36,tour guide,low,final_prompt,0.06060606060606061,high,False,0.2790244448484848,0.5193496303030304,0.26771656151515155,0.5118110415151514,0.28022787393939397,0.6401139375757575,0.24900552333333328,0.43675414212121216
TRAITBIZWF2C_W36,production helper,low,final_prompt,0.06060606060606061,high,False,0.2855717172727273,0.5237144784848485,0.268488836969697,0.5123258906060606,0.2769667087878788,0.6384833554545454,0.2342702506060606,0.42570268878787876
TRAITBIZWF2C_W36,mail clerk outside the postal service,low,final_prompt,0.06060606060606061,high,False,0.29285680969696976,0.528571206969697,0.26083829030303024,0.5072255275757575,0.2772580421212121,0.6386290209090909,0.24375638666666663,0.432817290909091
TRAITBIZWF2C_W36,personal care worker,low,final_prompt,0.06060606060606061,high,False,0.2990170536363636,0.5326780348484849,0.2629257506060606,0.5086171675757576,0.26413655242424244,0.6320682763636365,0.2500388072727273,0.437529106969697
TRAITBIZWF2C_W36,packaging machine operator,low,final_prompt,0.06060606060606061,high,False,0.28378521757575753,0.5225234796969697,0.26480263575757573,0.5098684224242424,0.28268083666666666,0.6413404187878786,0.23123603696969697,0.4234270275757576
TRAITBIZWF2C_W36,advertising sales agent,high,final_prompt,0.5454545454545454,high,True,0.27414660454545453,0.516097736969697,0.25915502121212125,0.5061033472727273,0.2816806054545455,0.6408403024242424,0.23652831151515152,0.42739623454545456
TRAITBIZWF2C_W36,lodging manager,high,final_prompt,0.5454545454545454,high,True,0.2829149206060606,0.5219432809090909,0.2634186363636364,0.508945756969697,0.27859163696969697,0.6392958172727273,0.24110569636363635,0.43082927242424246
TRAITBIZWF2C_W36,food service manager,high,final_prompt,0.5454545454545454,high,True,0.28598151575757574,0.5239876775757577,0.27035050787878784,0.5135670051515152,0.28448215393939397,0.6422410763636364,0.24812906606060608,0.43609679909090904
TRAITBIZWF2C_W36,personal service manager,high,final_prompt,0.5454545454545454,high,True,0.28225811666666667,0.5215054118181818,0.26334555515151514,0.5088970375757577,0.28256046030303034,0.6412802303030303,0.24534710727272727,0.4340103303030303
TRAITBIZWF2C_W36,property manager,high,final_prompt,0.5454545454545454,high,True,0.2766420015151515,0.5177613342424241,0.26212940424242426,0.5080862687878789,0.27795568393939385,0.6389778421212121,0.24600424575757576,0.43450318575757574
TRAITBIZWF2D_W36,tour guide,low,final_prompt,0.06060606060606061,middle,False,0.25712489787878784,0.5047499321212122,0.24762778363636365,0.49841852181818175,0.2671173630303031,0.6335586821212121,0.21516665272727273,0.41137498999999994
TRAITBIZWF2D_W36,production helper,low,final_prompt,0.06060606060606061,middle,False,0.2548997954545455,0.5032665293939393,0.24535485878787877,0.49690323878787884,0.2795027678787879,0.6397513839393938,0.19176208666666664,0.39382156545454544
TRAITBIZWF2D_W36,mail clerk outside the postal service,low,final_prompt,0.06060606060606061,middle,False,0.25631472757575763,0.5042098178787878,0.24511068090909094,0.49674045515151516,0.2732180145454546,0.636609006969697,0.20014574696969697,0.40010931030303026
TRAITBIZWF2D_W36,personal care worker,low,final_prompt,0.06060606060606061,middle,False,0.2566115181818182,0.5044076778787879,0.241136826969697,0.4940912190909091,0.2637094875757576,0.6318547436363636,0.21218193545454545,0.4091364503030303
TRAITBIZWF2D_W36,packaging machine operator,low,final_prompt,0.06060606060606061,middle,False,0.2619881327272727,0.5079920887878787,0.25172672333333335,0.5011511490909091,0.27062835848484845,0.6353141790909091,0.20088085545454545,0.4006606412121212
TRAITBIZWF2D_W36,advertising sales agent,high,final_prompt,0.42424242424242425,middle,False,0.26094476454545457,0.5072965093939394,0.2381774915151515,0.4921183281818181,0.2797150318181818,0.6398575169696971,0.19823541151515153,0.3986765584848485
TRAITBIZWF2D_W36,lodging manager,high,final_prompt,0.42424242424242425,middle,False,0.26090089939393935,0.5072672666666667,0.23988440181818182,0.493256266969697,0.28177349454545453,0.6408867478787879,0.19092437454545452,0.39319328060606057
TRAITBIZWF2D_W36,food service manager,high,final_prompt,0.42424242424242425,middle,False,0.26432366848484845,0.5095491118181819,0.24023080939393937,0.4934872063636364,0.2777784124242424,0.6388892057575758,0.19745131757575754,0.3980884881818182
TRAITBIZWF2D_W36,personal service manager,high,final_prompt,0.42424242424242425,middle,False,0.25735014909090914,0.5049000987878788,0.2307165884848485,0.4871443927272727,0.28314991151515156,0.6415749548484849,0.19436275242424242,0.39577206454545455
TRAITBIZWF2D_W36,property manager,high,final_prompt,0.42424242424242425,middle,False,0.2599566387878788,0.5066377593939394,0.23980199969696972,0.49320133363636365,0.2799541412121212,0.6399770706060606,0.19570963696969693,0.39678222757575754
TRAITBIZWF2E_W36,tour guide,low,final_prompt,0.06060606060606061,middle,False,0.2556834872727273,0.5037889896969698,0.2595429457575758,0.5063619642424243,0.2888344524242425,0.6444172263636364,0.2202883324242424,0.4152162481818182
TRAITBIZWF2E_W36,production helper,low,final_prompt,0.06060606060606061,high,False,0.2569112827272727,0.5046075227272727,0.2635372939393939,0.5090248627272728,0.28579382060606057,0.642896910909091,0.20981110696969693,0.40735833030303026
TRAITBIZWF2E_W36,mail clerk outside the postal service,low,final_prompt,0.06060606060606061,high,False,0.26050388545454545,0.50700259,0.2625341996969697,0.508356133030303,0.28196172666666663,0.6409808633333334,0.2188033224242424,0.41410249242424246
TRAITBIZWF2E_W36,personal care worker,low,final_prompt,0.06060606060606061,high,False,0.2582020451515152,0.5054680303030303,0.2524719012121212,0.5016479348484848,0.2791694860606061,0.6395847442424243,0.2116702621212121,0.40875269606060605
TRAITBIZWF2E_W36,packaging machine operator,low,final_prompt,0.06060606060606061,high,False,0.26081251787878784,0.5072083454545454,0.2541951093939394,0.5027967393939394,0.28996802121212123,0.6449840103030304,0.20312376575757576,0.40234282454545456
TRAITBIZWF2E_W36,advertising sales agent,high,final_prompt,0.48484848484848486,high,True,0.2606081057575757,0.5070720696969696,0.2525219403030303,0.5016812936363636,0.295136663939394,0.6475683327272727,0.20864771212121214,0.4064857836363636
TRAITBIZWF2E_W36,lodging manager,high,final_prompt,0.48484848484848486,high,True,0.25966559575757575,0.5064437309090909,0.2583270215151515,0.5055513472727272,0.2851794778787879,0.6425897381818181,0.2083335093939394,0.40625013212121214
TRAITBIZWF2E_W36,food service manager,high,final_prompt,0.48484848484848486,high,True,0.2616784178787879,0.5077856118181817,0.26224865696969696,0.5081657721212122,0.2871978472727273,0.6435989221212122,0.21795015363636366,0.4134626160606061
TRAITBIZWF2E_W36,personal service manager,high,final_prompt,0.48484848484848486,high,True,0.2591225075757576,0.5060816712121212,0.2496754303030303,0.49978362030303025,0.291841036969697,0.6459205187878788,0.2098842318181818,0.4074131739393939
TRAITBIZWF2E_W36,property manager,high,final_prompt,0.45454545454545453,middle,False,0.2572574315151515,0.5048382860606061,0.2560413184848485,0.5040275457575757,0.29044268,0.6452213400000001,0.21387395515151517,0.4104054660606061
TRAITBIZWF2G_W36,tour guide,low,final_prompt,0.09090909090909091,high | middle,False,0.24602902090909093,0.49735268000000005,0.2755059072727273,0.5170039369696969,0.2265609327272727,0.6132804657575758,0.18983835151515152,0.39237876484848483
TRAITBIZWF2G_W36,production helper,low,final_prompt,0.09090909090909091,high | middle,False,0.25584958,0.5038997203030302,0.27809523696969696,0.5187301584848485,0.22711790333333337,0.6135589515151514,0.17616913272727272,0.3821268503030303
TRAITBIZWF2G_W36,mail clerk outside the postal service,low,final_prompt,0.09090909090909091,high | middle,False,0.2590472927272727,0.5060315281818182,0.2731213878787878,0.5154142593939394,0.2436816012121212,0.6218408003030303,0.19740988151515151,0.3980574118181818
TRAITBIZWF2G_W36,personal care worker,low,final_prompt,0.09090909090909091,high | middle,False,0.25376557818181816,0.5025103848484849,0.275638906969697,0.5170926045454545,0.23333956636363637,0.6166697833333333,0.1812314503030303,0.385923586969697
TRAITBIZWF2G_W36,packaging machine operator,low,final_prompt,0.09090909090909091,high | middle,False,0.25714993727272734,0.5047666248484848,0.2770448487878787,0.5180298981818181,0.23395852939393935,0.6169792645454546,0.17391661363636365,0.3804374590909091
TRAITBIZWF2G_W36,advertising sales agent,high,final_prompt,0.45454545454545453,high | middle,False,0.24900167272727275,0.49933444757575757,0.2776923790909091,0.518461585757576,0.2379173803030303,0.61895869,0.1884567975757576,0.3913425984848484
TRAITBIZWF2G_W36,lodging manager,high,final_prompt,0.45454545454545453,high | middle,False,0.2509022115151515,0.5006014742424243,0.2776105472727272,0.5184070309090909,0.23312793333333334,0.6165639669696971,0.18720647454545453,0.3904048548484848
TRAITBIZWF2G_W36,food service manager,high,final_prompt,0.45454545454545453,high | middle,False,0.25567142454545455,0.5037809503030303,0.27916564666666666,0.519443763939394,0.2398104096969697,0.6199052042424242,0.18844216969696972,0.3913316275757576
TRAITBIZWF2G_W36,personal service manager,high,final_prompt,0.45454545454545453,high | middle,False,0.2509243293939394,0.5006162193939393,0.27810473787878787,0.5187364906060606,0.23436168909090907,0.6171808439393939,0.19007235575757572,0.39255426606060606
TRAITBIZWF2G_W36,property manager,high,final_prompt,0.45454545454545453,high | middle,False,0.2550428281818182,0.5033618854545455,0.2737437881818182,0.5158291915151515,0.2334150875757576,0.6167075427272727,0.19276480787878786,0.3945736060606061
TRAITPOLMF1B_W36,tour guide,low,final_prompt,0.06060606060606061,middle,False,0.25706417242424245,0.5047094490909091,0.22238922818181817,0.48159281818181815,0.2738286039393939,0.6369143018181819,0.21808545848484848,0.4135640933333334
TRAITPOLMF1B_W36,production helper,low,final_prompt,0.06060606060606061,middle,False,0.2562821427272727,0.5041880954545456,0.2280326415151515,0.48535509454545456,0.2737377693939394,0.6368688851515152,0.21585218363636363,0.4118891372727273
TRAITPOLMF1B_W36,mail clerk outside the postal service,low,final_prompt,0.06060606060606061,high,False,0.25781240575757575,0.5052082703030303,0.22811636333333335,0.4854109090909091,0.25433496303030306,0.6271674809090908,0.2337936072727273,0.42534520545454546
TRAITPOLMF1B_W36,personal care worker,low,final_prompt,0.06060606060606061,high,False,0.25884722060606064,0.505898146969697,0.22564634393939398,0.48376422939393937,0.2573759133333333,0.6286879557575757,0.22780987121212123,0.42085740242424236
