qkey,attribute,channel,magnitude,regime,model_class,human_attribute,human_group,own_human_group,is_own_group,wasserstein
WHADVANT_W32,education,steered,14.0,Steered N=14,high school,EDUCATION,High school graduate,High school graduate,True,1.0528171406930906
WHADVANT_W32,education,steered,14.0,Steered N=14,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.5695996806930907
WHADVANT_W32,education,steered,16.0,Steered N=16,high school,EDUCATION,Less than high school,High school graduate,False,0.4292277388530538
WHADVANT_W32,education,steered,16.0,Steered N=16,high school,EDUCATION,High school graduate,High school graduate,True,0.6001075203573889
WHADVANT_W32,education,steered,16.0,Steered N=16,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.2800876888530539
WHADVANT_W32,education,steered,18.0,Steered N=18,high school,EDUCATION,Less than high school,High school graduate,False,0.7508121365067293
WHADVANT_W32,education,steered,18.0,Steered N=18,high school,EDUCATION,High school graduate,High school graduate,True,0.5724187465067294
WHADVANT_W32,education,steered,18.0,Steered N=18,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.8283320065067294
WHADVANT_W32,education,steered,20.0,Steered N=20,high school,EDUCATION,Less than high school,High school graduate,False,1.0042887312056785
WHADVANT_W32,education,steered,20.0,Steered N=20,high school,EDUCATION,High school graduate,High school graduate,True,0.8258953412056786
WHADVANT_W32,education,steered,20.0,Steered N=20,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,1.0818086012056787
WHADVANT_W32,education,declared,,Declared,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.6391513599999998
WHADVANT_W32,education,declared,,Declared,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.78706773
WHADVANT_W32,education,declared,,Declared,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.5856657900000002
WHADVANT_W32,education,steered,0.0,Neutral (N=0),college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.7424748259688755
WHADVANT_W32,education,steered,0.0,Neutral (N=0),college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.8025859159688756
WHADVANT_W32,education,steered,0.0,Neutral (N=0),college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.6889892559688758
WHADVANT_W32,education,steered,2.0,Steered N=2,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.7423724788052014
WHADVANT_W32,education,steered,2.0,Steered N=2,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.8024835688052016
WHADVANT_W32,education,steered,2.0,Steered N=2,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.6888869088052016
WHADVANT_W32,education,steered,4.0,Steered N=4,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.7422986023910746
WHADVANT_W32,education,steered,4.0,Steered N=4,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.8024096923910748
WHADVANT_W32,education,steered,4.0,Steered N=4,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.6888130323910749
WHADVANT_W32,education,steered,6.0,Steered N=6,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.766030706707514
WHADVANT_W32,education,steered,6.0,Steered N=6,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.8261417967075143
WHADVANT_W32,education,steered,6.0,Steered N=6,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.7125451367075144
WHADVANT_W32,education,steered,8.0,Steered N=8,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.76550384421909
WHADVANT_W32,education,steered,8.0,Steered N=8,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.8256149342190903
WHADVANT_W32,education,steered,8.0,Steered N=8,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.7120182742190904
WHADVANT_W32,education,steered,10.0,Steered N=10,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.784285695346001
WHADVANT_W32,education,steered,10.0,Steered N=10,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.8443967853460014
WHADVANT_W32,education,steered,10.0,Steered N=10,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.7308001253460014
WHADVANT_W32,education,steered,12.0,Steered N=12,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.7988564693700412
WHADVANT_W32,education,steered,12.0,Steered N=12,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.8589675593700413
WHADVANT_W32,education,steered,12.0,Steered N=12,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.7453708993700415
WHADVANT_W32,education,steered,14.0,Steered N=14,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.7969554793510313
WHADVANT_W32,education,steered,14.0,Steered N=14,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.8570665693510314
WHADVANT_W32,education,steered,14.0,Steered N=14,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.7434699093510316
WHADVANT_W32,education,steered,16.0,Steered N=16,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.8115142199999997
WHADVANT_W32,education,steered,16.0,Steered N=16,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.8716253099999999
WHADVANT_W32,education,steered,16.0,Steered N=16,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.7580286500000001
WHADVANT_W32,education,steered,18.0,Steered N=18,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.8131810956195878
WHADVANT_W32,education,steered,18.0,Steered N=18,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.8732921856195881
WHADVANT_W32,education,steered,18.0,Steered N=18,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.7596955256195881
WHADVANT_W32,education,steered,20.0,Steered N=20,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.8100918789647905
WHADVANT_W32,education,steered,20.0,Steered N=20,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.8702029689647907
WHADVANT_W32,education,steered,20.0,Steered N=20,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.7566063089647909
WHADVANT_W32,socioeco,declared,,Declared,low,INCOME,"Less than $30,000","Less than $30,000",True,0.7531994300000185
WHADVANT_W32,socioeco,declared,,Declared,low,INCOME,"$100,000 or more","Less than $30,000",False,0.7665530400000187
WHADVANT_W32,socioeco,steered,0.0,Neutral (N=0),low,INCOME,"Less than $30,000","Less than $30,000",True,0.7464612359688757
WHADVANT_W32,socioeco,steered,0.0,Neutral (N=0),low,INCOME,"$100,000 or more","Less than $30,000",False,0.7392172659688757
WHADVANT_W32,socioeco,steered,2.0,Steered N=2,low,INCOME,"Less than $30,000","Less than $30,000",True,0.7463588888052014
WHADVANT_W32,socioeco,steered,2.0,Steered N=2,low,INCOME,"$100,000 or more","Less than $30,000",False,0.7391149188052016
WHADVANT_W32,socioeco,steered,4.0,Steered N=4,low,INCOME,"Less than $30,000","Less than $30,000",True,0.770023295748927
WHADVANT_W32,socioeco,steered,4.0,Steered N=4,low,INCOME,"$100,000 or more","Less than $30,000",False,0.762779325748927
WHADVANT_W32,socioeco,steered,6.0,Steered N=6,low,INCOME,"Less than $30,000","Less than $30,000",True,0.7457116327923728
WHADVANT_W32,socioeco,steered,6.0,Steered N=6,low,INCOME,"$100,000 or more","Less than $30,000",False,0.7384676627923731
WHADVANT_W32,socioeco,steered,8.0,Steered N=8,low,INCOME,"Less than $30,000","Less than $30,000",True,0.7154579264657259
WHADVANT_W32,socioeco,steered,8.0,Steered N=8,low,INCOME,"$100,000 or more","Less than $30,000",False,0.708213956465726
WHADVANT_W32,socioeco,steered,10.0,Steered N=10,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6776249137642767
WHADVANT_W32,socioeco,steered,10.0,Steered N=10,low,INCOME,"$100,000 or more","Less than $30,000",False,0.6703809437642768
WHADVANT_W32,socioeco,steered,12.0,Steered N=12,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6251986099999999
WHADVANT_W32,socioeco,steered,12.0,Steered N=12,low,INCOME,"$100,000 or more","Less than $30,000",False,0.61795464
WHADVANT_W32,socioeco,steered,14.0,Steered N=14,low,INCOME,"Less than $30,000","Less than $30,000",True,0.5639832860371092
WHADVANT_W32,socioeco,steered,14.0,Steered N=14,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5567393160371092
WHADVANT_W32,socioeco,steered,16.0,Steered N=16,low,INCOME,"Less than $30,000","Less than $30,000",True,0.5303857000635914
WHADVANT_W32,socioeco,steered,16.0,Steered N=16,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5231417300635914
WHADVANT_W32,socioeco,steered,18.0,Steered N=18,low,INCOME,"Less than $30,000","Less than $30,000",True,0.49239688000000004
WHADVANT_W32,socioeco,steered,18.0,Steered N=18,low,INCOME,"$100,000 or more","Less than $30,000",False,0.48515291000000016
WHADVANT_W32,socioeco,steered,20.0,Steered N=20,low,INCOME,"Less than $30,000","Less than $30,000",True,0.4812492638458947
WHADVANT_W32,socioeco,steered,20.0,Steered N=20,low,INCOME,"$100,000 or more","Less than $30,000",False,0.47400529384589485
WHADVANT_W32,socioeco,declared,,Declared,high,INCOME,"Less than $30,000","$100,000 or more",False,0.9323786732082164
WHADVANT_W32,socioeco,declared,,Declared,high,INCOME,"$100,000 or more","$100,000 or more",True,0.9457322832082167
WHADVANT_W32,socioeco,steered,0.0,Neutral (N=0),high,INCOME,"Less than $30,000","$100,000 or more",False,0.7464612359688757
WHADVANT_W32,socioeco,steered,0.0,Neutral (N=0),high,INCOME,"$100,000 or more","$100,000 or more",True,0.7392172659688757
WHADVANT_W32,socioeco,steered,2.0,Steered N=2,high,INCOME,"Less than $30,000","$100,000 or more",False,0.7464961411934261
WHADVANT_W32,socioeco,steered,2.0,Steered N=2,high,INCOME,"$100,000 or more","$100,000 or more",True,0.7392521711934263
WHADVANT_W32,socioeco,steered,4.0,Steered N=4,high,INCOME,"Less than $30,000","$100,000 or more",False,0.7176860155554179
WHADVANT_W32,socioeco,steered,4.0,Steered N=4,high,INCOME,"$100,000 or more","$100,000 or more",True,0.7104420455554181
WHADVANT_W32,socioeco,steered,6.0,Steered N=6,high,INCOME,"Less than $30,000","$100,000 or more",False,0.7465444888070574
WHADVANT_W32,socioeco,steered,6.0,Steered N=6,high,INCOME,"$100,000 or more","$100,000 or more",True,0.7393005188070574
WHADVANT_W32,socioeco,steered,8.0,Steered N=8,high,INCOME,"Less than $30,000","$100,000 or more",False,0.7176560440726918
WHADVANT_W32,socioeco,steered,8.0,Steered N=8,high,INCOME,"$100,000 or more","$100,000 or more",True,0.7104120740726919
WHADVANT_W32,socioeco,steered,10.0,Steered N=10,high,INCOME,"Less than $30,000","$100,000 or more",False,0.746442482836224
WHADVANT_W32,socioeco,steered,10.0,Steered N=10,high,INCOME,"$100,000 or more","$100,000 or more",True,0.7391985128362242
WHADVANT_W32,socioeco,steered,12.0,Steered N=12,high,INCOME,"Less than $30,000","$100,000 or more",False,0.7460976035922344
WHADVANT_W32,socioeco,steered,12.0,Steered N=12,high,INCOME,"$100,000 or more","$100,000 or more",True,0.7388536335922344
WHADVANT_W32,socioeco,steered,14.0,Steered N=14,high,INCOME,"Less than $30,000","$100,000 or more",False,0.7441632175664893
WHADVANT_W32,socioeco,steered,14.0,Steered N=14,high,INCOME,"$100,000 or more","$100,000 or more",True,0.7369192475664894
WHADVANT_W32,socioeco,steered,16.0,Steered N=16,high,INCOME,"Less than $30,000","$100,000 or more",False,0.7053599116047886
WHADVANT_W32,socioeco,steered,16.0,Steered N=16,high,INCOME,"$100,000 or more","$100,000 or more",True,0.6981159416047887
WHADVANT_W32,socioeco,steered,18.0,Steered N=18,high,INCOME,"Less than $30,000","$100,000 or more",False,0.5547143837775128
WHADVANT_W32,socioeco,steered,18.0,Steered N=18,high,INCOME,"$100,000 or more","$100,000 or more",True,0.5474704137775129
WHADVANT_W32,socioeco,steered,20.0,Steered N=20,high,INCOME,"Less than $30,000","$100,000 or more",False,0.33608274470243993
WHADVANT_W32,socioeco,steered,20.0,Steered N=20,high,INCOME,"$100,000 or more","$100,000 or more",True,0.32883877470244005
WILLMOVE_W32,gender,declared,,Declared,male,SEX,Male,Male,True,0.8477444400002289
WILLMOVE_W32,gender,declared,,Declared,male,SEX,Female,Male,False,0.9033770309662295
WILLMOVE_W32,gender,steered,0.0,Neutral (N=0),male,SEX,Male,Male,True,0.8476084400015887
WILLMOVE_W32,gender,steered,0.0,Neutral (N=0),male,SEX,Female,Male,False,0.9032410309675895
WILLMOVE_W32,gender,steered,2.0,Steered N=2,male,SEX,Male,Male,True,0.8475266400120355
WILLMOVE_W32,gender,steered,2.0,Steered N=2,male,SEX,Female,Male,False,0.9031592309780361
WILLMOVE_W32,gender,steered,4.0,Steered N=4,male,SEX,Male,Male,True,0.8473850399808845
WILLMOVE_W32,gender,steered,4.0,Steered N=4,male,SEX,Female,Male,False,0.9030176309468853
WILLMOVE_W32,gender,steered,6.0,Steered N=6,male,SEX,Male,Male,True,0.8471850400058231
WILLMOVE_W32,gender,steered,6.0,Steered N=6,male,SEX,Female,Male,False,0.9028176309718237
WILLMOVE_W32,gender,steered,8.0,Steered N=8,male,SEX,Male,Male,True,0.8467065100212167
WILLMOVE_W32,gender,steered,8.0,Steered N=8,male,SEX,Female,Male,False,0.9023391009872173
WILLMOVE_W32,gender,steered,10.0,Steered N=10,male,SEX,Male,Male,True,0.8458009599410083
WILLMOVE_W32,gender,steered,10.0,Steered N=10,male,SEX,Female,Male,False,0.9014335509070089
WILLMOVE_W32,gender,steered,12.0,Steered N=12,male,SEX,Male,Male,True,0.84315879
WILLMOVE_W32,gender,steered,12.0,Steered N=12,male,SEX,Female,Male,False,0.8987913809660008
WILLMOVE_W32,gender,steered,14.0,Steered N=14,male,SEX,Male,Male,True,0.838941200176523
WILLMOVE_W32,gender,steered,14.0,Steered N=14,male,SEX,Female,Male,False,0.8945737911425237
WILLMOVE_W32,gender,steered,16.0,Steered N=16,male,SEX,Male,Male,True,0.8271694187641243
WILLMOVE_W32,gender,steered,16.0,Steered N=16,male,SEX,Female,Male,False,0.8828020097301249
WILLMOVE_W32,gender,steered,18.0,Steered N=18,male,SEX,Male,Male,True,0.8080793592062402
WILLMOVE_W32,gender,steered,18.0,Steered N=18,male,SEX,Female,Male,False,0.8637119501722408
WILLMOVE_W32,gender,steered,20.0,Steered N=20,male,SEX,Male,Male,True,0.7120890245728669
WILLMOVE_W32,gender,steered,20.0,Steered N=20,male,SEX,Female,Male,False,0.7677216155388676
WILLMOVE_W32,gender,declared,,Declared,female,SEX,Male,Female,False,0.8477489600007356
WILLMOVE_W32,gender,declared,,Declared,female,SEX,Female,Female,True,0.9033815509667362
WILLMOVE_W32,gender,steered,0.0,Neutral (N=0),female,SEX,Male,Female,False,0.8476084400015887
WILLMOVE_W32,gender,steered,0.0,Neutral (N=0),female,SEX,Female,Female,True,0.9032410309675895
WILLMOVE_W32,gender,steered,2.0,Steered N=2,female,SEX,Male,Female,False,0.8475433600134394
WILLMOVE_W32,gender,steered,2.0,Steered N=2,female,SEX,Female,Female,True,0.90317595097944
WILLMOVE_W32,gender,steered,4.0,Steered N=4,female,SEX,Male,Female,False,0.8474627400274147
WILLMOVE_W32,gender,steered,4.0,Steered N=4,female,SEX,Female,Female,True,0.9030953309934154
WILLMOVE_W32,gender,steered,6.0,Steered N=6,female,SEX,Male,Female,False,0.8474043100036305
WILLMOVE_W32,gender,steered,6.0,Steered N=6,female,SEX,Female,Female,True,0.9030369009696311
WILLMOVE_W32,gender,steered,8.0,Steered N=8,female,SEX,Male,Female,False,0.847348770020929
WILLMOVE_W32,gender,steered,8.0,Steered N=8,female,SEX,Female,Female,True,0.9029813609869297
WILLMOVE_W32,gender,steered,10.0,Steered N=10,female,SEX,Male,Female,False,0.847228499946115
WILLMOVE_W32,gender,steered,10.0,Steered N=10,female,SEX,Female,Female,True,0.9028610909121156
WILLMOVE_W32,gender,steered,12.0,Steered N=12,female,SEX,Male,Female,False,0.8470683900069894
WILLMOVE_W32,gender,steered,12.0,Steered N=12,female,SEX,Female,Female,True,0.9027009809729901
WILLMOVE_W32,gender,steered,14.0,Steered N=14,female,SEX,Male,Female,False,0.847057949985812
WILLMOVE_W32,gender,steered,14.0,Steered N=14,female,SEX,Female,Female,True,0.9026905409518127
WILLMOVE_W32,gender,steered,16.0,Steered N=16,female,SEX,Male,Female,False,0.8466358399094792
WILLMOVE_W32,gender,steered,16.0,Steered N=16,female,SEX,Female,Female,True,0.9022684308754798
WILLMOVE_W32,gender,steered,18.0,Steered N=18,female,SEX,Male,Female,False,0.8462630500300857
WILLMOVE_W32,gender,steered,18.0,Steered N=18,female,SEX,Female,Female,True,0.9018956409960864
WILLMOVE_W32,gender,steered,20.0,Steered N=20,female,SEX,Male,Female,False,0.8461505499029919
WILLMOVE_W32,gender,steered,20.0,Steered N=20,female,SEX,Female,Female,True,0.9017831408689926
WILLMOVE_W32,age,declared,,Declared,adult,AGE,30-49,30-49,True,0.6522585440770574
WILLMOVE_W32,age,declared,,Declared,adult,AGE,65+,30-49,False,0.9944994455027876
WILLMOVE_W32,age,steered,0.0,Neutral (N=0),adult,AGE,30-49,30-49,True,0.800173200001589
WILLMOVE_W32,age,steered,0.0,Neutral (N=0),adult,AGE,65+,30-49,False,1.142414101427319
WILLMOVE_W32,age,steered,2.0,Steered N=2,adult,AGE,30-49,30-49,True,0.8000801900100771
WILLMOVE_W32,age,steered,2.0,Steered N=2,adult,AGE,65+,30-49,False,1.142321091435807
WILLMOVE_W32,age,steered,4.0,Steered N=4,adult,AGE,30-49,30-49,True,0.7996323900559776
WILLMOVE_W32,age,steered,4.0,Steered N=4,adult,AGE,65+,30-49,False,1.1418732914817076
WILLMOVE_W32,age,steered,6.0,Steered N=6,adult,AGE,30-49,30-49,True,0.7981781998276876
WILLMOVE_W32,age,steered,6.0,Steered N=6,adult,AGE,65+,30-49,False,1.1404191012534177
WILLMOVE_W32,age,steered,8.0,Steered N=8,adult,AGE,30-49,30-49,True,0.7947452703910789
WILLMOVE_W32,age,steered,8.0,Steered N=8,adult,AGE,65+,30-49,False,1.136986171816809
WILLMOVE_W32,age,steered,10.0,Steered N=10,adult,AGE,30-49,30-49,True,0.788299770842264
WILLMOVE_W32,age,steered,10.0,Steered N=10,adult,AGE,65+,30-49,False,1.130540672267994
WILLMOVE_W32,age,steered,12.0,Steered N=12,adult,AGE,30-49,30-49,True,0.7736907878686944
WILLMOVE_W32,age,steered,12.0,Steered N=12,adult,AGE,65+,30-49,False,1.1159316892944244
WILLMOVE_W32,age,steered,14.0,Steered N=14,adult,AGE,30-49,30-49,True,0.7489736546222613
WILLMOVE_W32,age,steered,14.0,Steered N=14,adult,AGE,65+,30-49,False,1.0912145560479913
WILLMOVE_W32,age,steered,16.0,Steered N=16,adult,AGE,30-49,30-49,True,0.727474812914292
WILLMOVE_W32,age,steered,16.0,Steered N=16,adult,AGE,65+,30-49,False,1.0697157143400222
WILLMOVE_W32,age,steered,18.0,Steered N=18,adult,AGE,30-49,30-49,True,0.7166235608370854
WILLMOVE_W32,age,steered,18.0,Steered N=18,adult,AGE,65+,30-49,False,1.0588644622628154
WILLMOVE_W32,age,steered,20.0,Steered N=20,adult,AGE,30-49,30-49,True,0.6925995943093008
WILLMOVE_W32,age,steered,20.0,Steered N=20,adult,AGE,65+,30-49,False,1.0348404957350308
WILLMOVE_W32,age,declared,,Declared,older_adult,AGE,30-49,65+,False,1.015730119999171
WILLMOVE_W32,age,declared,,Declared,older_adult,AGE,65+,65+,True,0.7766990477664379
WILLMOVE_W32,age,steered,0.0,Neutral (N=0),older_adult,AGE,30-49,65+,False,0.800173200001589
WILLMOVE_W32,age,steered,0.0,Neutral (N=0),older_adult,AGE,65+,65+,True,1.142414101427319
WILLMOVE_W32,age,steered,2.0,Steered N=2,older_adult,AGE,30-49,65+,False,0.8001086600067037
WILLMOVE_W32,age,steered,2.0,Steered N=2,older_adult,AGE,65+,65+,True,1.1423495614324337
WILLMOVE_W32,age,steered,4.0,Steered N=4,older_adult,AGE,30-49,65+,False,0.8000281000091205
WILLMOVE_W32,age,steered,4.0,Steered N=4,older_adult,AGE,65+,65+,True,1.1422690014348507
WILLMOVE_W32,age,steered,6.0,Steered N=6,older_adult,AGE,30-49,65+,False,0.7997742899442183
WILLMOVE_W32,age,steered,6.0,Steered N=6,older_adult,AGE,65+,65+,True,1.1420151913699481
WILLMOVE_W32,age,steered,8.0,Steered N=8,older_adult,AGE,30-49,65+,False,0.7992554799677013
WILLMOVE_W32,age,steered,8.0,Steered N=8,older_adult,AGE,65+,65+,True,1.1414963813934311
WILLMOVE_W32,age,steered,10.0,Steered N=10,older_adult,AGE,30-49,65+,False,0.7981356601757161
WILLMOVE_W32,age,steered,10.0,Steered N=10,older_adult,AGE,65+,65+,True,1.140376561601446
WILLMOVE_W32,age,steered,12.0,Steered N=12,older_adult,AGE,30-49,65+,False,0.7946681799433609
WILLMOVE_W32,age,steered,12.0,Steered N=12,older_adult,AGE,65+,65+,True,1.136909081369091
WILLMOVE_W32,age,steered,14.0,Steered N=14,older_adult,AGE,30-49,65+,False,0.785354040599123
WILLMOVE_W32,age,steered,14.0,Steered N=14,older_adult,AGE,65+,65+,True,1.127594942024853
WILLMOVE_W32,age,steered,16.0,Steered N=16,older_adult,AGE,30-49,65+,False,0.7499527310075876
WILLMOVE_W32,age,steered,16.0,Steered N=16,older_adult,AGE,65+,65+,True,1.0921936324333177
WILLMOVE_W32,age,steered,18.0,Steered N=18,older_adult,AGE,30-49,65+,False,0.6857256368763884
WILLMOVE_W32,age,steered,18.0,Steered N=18,older_adult,AGE,65+,65+,True,1.0279665383021186
WILLMOVE_W32,age,steered,20.0,Steered N=20,older_adult,AGE,30-49,65+,False,0.5768894144688541
WILLMOVE_W32,age,steered,20.0,Steered N=20,older_adult,AGE,65+,65+,True,0.919130315894584
WILLMOVE_W32,education,declared,,Declared,some schooling,EDUCATION,Less than high school,Less than high school,True,0.8709627816519322
WILLMOVE_W32,education,declared,,Declared,some schooling,EDUCATION,High school graduate,Less than high school,False,0.8187075516519323
WILLMOVE_W32,education,declared,,Declared,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.8765518516519321
WILLMOVE_W32,education,steered,0.0,Neutral (N=0),some schooling,EDUCATION,Less than high school,Less than high school,True,0.9945871800015887
WILLMOVE_W32,education,steered,0.0,Neutral (N=0),some schooling,EDUCATION,High school graduate,Less than high school,False,0.9411802900015888
WILLMOVE_W32,education,steered,0.0,Neutral (N=0),some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.8120993900015888
WILLMOVE_W32,education,steered,2.0,Steered N=2,some schooling,EDUCATION,Less than high school,Less than high school,True,0.9946608200034108
WILLMOVE_W32,education,steered,2.0,Steered N=2,some schooling,EDUCATION,High school graduate,Less than high school,False,0.9412539300034108
WILLMOVE_W32,education,steered,2.0,Steered N=2,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.8121730300034108
WILLMOVE_W32,education,steered,4.0,Steered N=4,some schooling,EDUCATION,Less than high school,Less than high school,True,0.994695269997459
WILLMOVE_W32,education,steered,4.0,Steered N=4,some schooling,EDUCATION,High school graduate,Less than high school,False,0.9412883799974591
WILLMOVE_W32,education,steered,4.0,Steered N=4,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.8122074799974589
WILLMOVE_W32,education,steered,6.0,Steered N=6,some schooling,EDUCATION,Less than high school,Less than high school,True,0.99468709000472
WILLMOVE_W32,education,steered,6.0,Steered N=6,some schooling,EDUCATION,High school graduate,Less than high school,False,0.94128020000472
WILLMOVE_W32,education,steered,6.0,Steered N=6,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.81219930000472
WILLMOVE_W32,education,steered,8.0,Steered N=8,some schooling,EDUCATION,Less than high school,Less than high school,True,0.9946794900039959
WILLMOVE_W32,education,steered,8.0,Steered N=8,some schooling,EDUCATION,High school graduate,Less than high school,False,0.9412726000039959
WILLMOVE_W32,education,steered,8.0,Steered N=8,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.8121917000039958
WILLMOVE_W32,education,steered,10.0,Steered N=10,some schooling,EDUCATION,Less than high school,Less than high school,True,0.9946523099953111
WILLMOVE_W32,education,steered,10.0,Steered N=10,some schooling,EDUCATION,High school graduate,Less than high school,False,0.9412454199953111
WILLMOVE_W32,education,steered,10.0,Steered N=10,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.812164519995311
WILLMOVE_W32,education,steered,12.0,Steered N=12,some schooling,EDUCATION,Less than high school,Less than high school,True,0.99459188999229
WILLMOVE_W32,education,steered,12.0,Steered N=12,some schooling,EDUCATION,High school graduate,Less than high school,False,0.94118499999229
WILLMOVE_W32,education,steered,12.0,Steered N=12,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.8121040999922899
WILLMOVE_W32,education,steered,14.0,Steered N=14,some schooling,EDUCATION,Less than high school,Less than high school,True,0.9946098999959143
WILLMOVE_W32,education,steered,14.0,Steered N=14,some schooling,EDUCATION,High school graduate,Less than high school,False,0.9412030099959143
WILLMOVE_W32,education,steered,14.0,Steered N=14,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.8121221099959142
WILLMOVE_W32,education,steered,16.0,Steered N=16,some schooling,EDUCATION,Less than high school,Less than high school,True,0.9945334299936202
WILLMOVE_W32,education,steered,16.0,Steered N=16,some schooling,EDUCATION,High school graduate,Less than high school,False,0.9411265399936202
WILLMOVE_W32,education,steered,16.0,Steered N=16,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.81204563999362
WILLMOVE_W32,education,steered,18.0,Steered N=18,some schooling,EDUCATION,Less than high school,Less than high school,True,0.9942628200096654
WILLMOVE_W32,education,steered,18.0,Steered N=18,some schooling,EDUCATION,High school graduate,Less than high school,False,0.9408559300096654
WILLMOVE_W32,education,steered,18.0,Steered N=18,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.8117750300096653
WILLMOVE_W32,education,steered,20.0,Steered N=20,some schooling,EDUCATION,Less than high school,Less than high school,True,0.9904004300869129
WILLMOVE_W32,education,steered,20.0,Steered N=20,some schooling,EDUCATION,High school graduate,Less than high school,False,0.9369935400869129
WILLMOVE_W32,education,steered,20.0,Steered N=20,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.807912640086913
WILLMOVE_W32,education,declared,,Declared,high school,EDUCATION,Less than high school,High school graduate,False,0.934640941202103
WILLMOVE_W32,education,declared,,Declared,high school,EDUCATION,High school graduate,High school graduate,True,0.881234051202103
WILLMOVE_W32,education,declared,,Declared,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.7521531512021029
WILLMOVE_W32,education,steered,0.0,Neutral (N=0),high school,EDUCATION,Less than high school,High school graduate,False,0.9945871800015887
WILLMOVE_W32,education,steered,0.0,Neutral (N=0),high school,EDUCATION,High school graduate,High school graduate,True,0.9411802900015888
WILLMOVE_W32,education,steered,0.0,Neutral (N=0),high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.8120993900015888
WILLMOVE_W32,education,steered,2.0,Steered N=2,high school,EDUCATION,Less than high school,High school graduate,False,0.9945920699999999
WILLMOVE_W32,education,steered,2.0,Steered N=2,high school,EDUCATION,High school graduate,High school graduate,True,0.94118518
WILLMOVE_W32,education,steered,2.0,Steered N=2,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.8121042799999999
WILLMOVE_W32,education,steered,4.0,Steered N=4,high school,EDUCATION,Less than high school,High school graduate,False,0.9945656400054135
