qkey,attribute,channel,class_label,magnitude,n_names,response_distribution
TRAITBIZWF2D_W36,gender,inferred,female,,20,"[0.99999993, 0.0, 6e-08]"
TRAITBIZWF2E_W36,gender,inferred,male,,20,"[0.99999993, 2e-08, 6e-08]"
TRAITBIZWF2E_W36,gender,inferred,female,,20,"[1.0, 1e-08, 3e-08]"
TRAITBIZWF2G_W36,gender,inferred,male,,20,"[8.135e-05, 0.00079265, 0.99912601]"
TRAITBIZWF2G_W36,gender,inferred,female,,20,"[2.57e-05, 6.131e-05, 0.99991296]"
TRAITPOLMF1B_W36,gender,inferred,male,,20,"[0.99965217, 1e-08, 0.00034784]"
TRAITPOLMF1B_W36,gender,inferred,female,,20,"[0.95309038, 1.4e-07, 0.04690946]"
TRAITPOLMF1C_W36,gender,inferred,male,,20,"[1.0, 0.0, 4e-08]"
TRAITPOLMF1C_W36,gender,inferred,female,,20,"[0.99999989, 0.0, 1.1e-07]"
TRAITPOLMF1D_W36,gender,inferred,male,,20,"[1.0, 0.0, 1e-08]"
TRAITPOLMF1D_W36,gender,inferred,female,,20,"[0.9999999, 0.0, 9e-08]"
TRAITPOLMF1E_W36,gender,inferred,male,,20,"[0.99999982, 2e-08, 1.6e-07]"
TRAITPOLMF1E_W36,gender,inferred,female,,20,"[0.99999929, 3e-08, 7.2e-07]"
TRAITPOLMF1F_W36,gender,inferred,male,,20,"[0.00592102, 0.04371305, 0.95036595]"
TRAITPOLMF1F_W36,gender,inferred,female,,20,"[0.00361485, 0.05844445, 0.93794072]"
TRAITPOLMF1G_W36,gender,inferred,male,,20,"[0.98011659, 1e-08, 0.01988341]"
TRAITPOLMF1G_W36,gender,inferred,female,,20,"[0.9927366, 1e-08, 0.00726341]"
TRAITPOLWF1A_W36,gender,inferred,male,,20,"[0.99999683, 4e-08, 3.18e-06]"
TRAITPOLWF1A_W36,gender,inferred,female,,20,"[0.99999876, 3e-08, 1.22e-06]"
TRAITPOLWF1C_W36,gender,inferred,male,,20,"[0.99998733, 2.3e-07, 1.242e-05]"
TRAITPOLWF1C_W36,gender,inferred,female,,20,"[0.99999555, 1.4e-07, 4.32e-06]"
TRAITPOLWF1D_W36,gender,inferred,male,,20,"[1.0, 0.0, 3e-08]"
TRAITPOLWF1D_W36,gender,inferred,female,,20,"[1.0, 0.0, 2e-08]"
TRAITPOLWF1E_W36,gender,inferred,male,,20,"[0.99999968, 8e-08, 2.2e-07]"
TRAITPOLWF1E_W36,gender,inferred,female,,20,"[0.99999987, 4e-08, 1.1e-07]"
TRAITPOLWF1F_W36,gender,inferred,male,,20,"[0.04783809, 0.06602338, 0.8861385]"
TRAITPOLWF1F_W36,gender,inferred,female,,20,"[0.02684122, 0.12901454, 0.84414421]"
TRAITPOLWF1G_W36,gender,inferred,male,,20,"[0.0089843, 2.626e-05, 0.99098943]"
TRAITPOLWF1G_W36,gender,inferred,female,,20,"[0.00344593, 1.471e-05, 0.99653938]"
WHYNOTBIZF2A_W36,gender,inferred,male,,20,"[0.99997966, 2.034e-05, 2e-08]"
WHYNOTBIZF2A_W36,gender,inferred,female,,20,"[0.99996965, 3.033e-05, 2e-08]"
WHYNOTBIZF2B_W36,gender,inferred,male,,20,"[1.0, 2e-08, 0.0]"
WHYNOTBIZF2B_W36,gender,inferred,female,,20,"[1.0, 1e-08, 0.0]"
WHYNOTBIZF2D_W36,gender,inferred,male,,20,"[2.45e-06, 0.71411959, 0.28587796]"
WHYNOTBIZF2D_W36,gender,inferred,female,,20,"[1.07e-05, 0.8324477, 0.1675416]"
WHYNOTBIZF2F_W36,gender,inferred,male,,20,"[5.24e-06, 0.37335792, 0.62663685]"
WHYNOTBIZF2F_W36,gender,inferred,female,,20,"[1.783e-05, 0.51785553, 0.48212663]"
WHYNOTBIZF2G_W36,gender,inferred,male,,20,"[0.99984971, 0.00015028, 4e-08]"
WHYNOTBIZF2G_W36,gender,inferred,female,,20,"[0.9999581, 4.188e-05, 2e-08]"
WHYNOTBIZF2H_W36,gender,inferred,male,,20,"[0.99999839, 1.57e-06, 0.0]"
WHYNOTBIZF2H_W36,gender,inferred,female,,20,"[0.99999907, 9.5e-07, 0.0]"
WHYNOTBIZF2J_W36,gender,inferred,male,,20,"[1.0, 2e-08, 0.0]"
WHYNOTBIZF2J_W36,gender,inferred,female,,20,"[0.99999999, 2e-08, 0.0]"
WHYNOTBIZF2M_W36,gender,inferred,male,,20,"[0.94414221, 0.05585766, 8e-08]"
WHYNOTBIZF2M_W36,gender,inferred,female,,20,"[0.98383987, 0.01616013, 3e-08]"
WHYNOTBIZF2N_W36,gender,inferred,male,,20,"[0.99999667, 3.34e-06, 0.0]"
WHYNOTBIZF2N_W36,gender,inferred,female,,20,"[0.99999785, 2.14e-06, 0.0]"
WHYNOTBIZF2O_W36,gender,inferred,male,,20,"[1.0, 0.0, 0.0]"
WHYNOTBIZF2O_W36,gender,inferred,female,,20,"[1.0, 0.0, 0.0]"
WHYNOTPOLF1A_W36,gender,inferred,male,,20,"[0.99978906, 0.00021094, 0.0]"
WHYNOTPOLF1A_W36,gender,inferred,female,,20,"[0.99981677, 0.00018323, 0.0]"
WHYNOTPOLF1B_W36,gender,inferred,male,,20,"[1.0, 1e-08, 0.0]"
WHYNOTPOLF1B_W36,gender,inferred,female,,20,"[1.0, 1e-08, 0.0]"
WHYNOTPOLF1C_W36,gender,inferred,male,,20,"[0.99999993, 7e-08, 0.0]"
WHYNOTPOLF1C_W36,gender,inferred,female,,20,"[0.99999992, 7e-08, 0.0]"
WHYNOTPOLF1E_W36,gender,inferred,male,,20,"[0.99638175, 0.00361827, 0.0]"
WHYNOTPOLF1E_W36,gender,inferred,female,,20,"[0.99766082, 0.00233918, 0.0]"
WHYNOTPOLF1G_W36,gender,inferred,male,,20,"[0.95462653, 0.04537346, 0.0]"
WHYNOTPOLF1G_W36,gender,inferred,female,,20,"[0.98291438, 0.01708562, 0.0]"
WHYNOTPOLF1I_W36,gender,inferred,male,,20,"[0.97743616, 0.02256384, 0.0]"
WHYNOTPOLF1I_W36,gender,inferred,female,,20,"[0.96340727, 0.03659272, 1e-08]"
WHYNOTPOLF1J_W36,gender,inferred,male,,20,"[0.99999956, 4.7e-07, 0.0]"
WHYNOTPOLF1J_W36,gender,inferred,female,,20,"[0.99999967, 3.1e-07, 0.0]"
WHYNOTPOLF1K_W36,gender,inferred,male,,20,"[6e-08, 0.99776878, 0.00223114]"
WHYNOTPOLF1K_W36,gender,inferred,female,,20,"[2.7e-07, 0.99963802, 0.00036169]"
WHYNOTPOLF1L_W36,gender,inferred,male,,20,"[1.0, 4e-08, 0.0]"
WHYNOTPOLF1L_W36,gender,inferred,female,,20,"[0.99999999, 3e-08, 0.0]"
WMNPRZ1_W36,gender,inferred,male,,20,"[0.02446557, 0.97553294, 1.1e-07, 1.37e-06]"
WMNPRZ1_W36,gender,inferred,female,,20,"[0.02798037, 0.97201856, 6e-08, 1e-06]"
AUTOLKLY_W41,gender,inferred,male,,20,"[1.008e-05, 0.99998885, 1.08e-06, 1e-08]"
AUTOLKLY_W41,gender,inferred,female,,20,"[5.94e-06, 0.99999324, 8.2e-07, 1e-08]"
AUTOWKPLC_W41,gender,inferred,male,,20,"[1.818e-05, 0.99998182, 1e-08]"
AUTOWKPLC_W41,gender,inferred,female,,20,"[5.274e-05, 0.99994724, 2e-08]"
ELDFINANCEF1_W41,gender,inferred,male,,20,"[0.00035654, 0.99958602, 5.742e-05]"
ELDFINANCEF1_W41,gender,inferred,female,,20,"[0.00058216, 0.99931391, 0.00010392]"
ELDFINANCEF2_W41,gender,inferred,male,,20,"[1.7e-07, 0.9999983, 1.53e-06]"
ELDFINANCEF2_W41,gender,inferred,female,,20,"[1.8e-07, 0.99999727, 2.55e-06]"
ETHNCMAJMOD_W41,gender,inferred,male,,20,"[0.04316646, 0.19905053, 8e-08, 1.52e-06, 0.75778139]"
ETHNCMAJMOD_W41,gender,inferred,female,,20,"[0.1313665, 0.42338538, 1.6e-07, 2.55e-06, 0.44524544]"
FTRWORRYc_W41,gender,inferred,male,,20,"[0.00036094, 0.99963816, 8.3e-07, 6e-08]"
FTRWORRYc_W41,gender,inferred,female,,20,"[0.00033355, 0.99966516, 1.21e-06, 6e-08]"
FTRWORRYe_W41,gender,inferred,male,,20,"[1.02e-06, 0.98513055, 0.01486601, 2.41e-06]"
FTRWORRYe_W41,gender,inferred,female,,20,"[8.1e-07, 0.98019656, 0.01979961, 3.02e-06]"
FTRWORRYf_W41,gender,inferred,male,,20,"[0.999998, 1.98e-06, 0.0, 0.0]"
FTRWORRYf_W41,gender,inferred,female,,20,"[0.99999878, 1.2e-06, 0.0, 0.0]"
FUTRCLASSb_W41,gender,inferred,male,,20,"[2.5e-07, 0.99998237, 1.739e-05]"
FUTRCLASSb_W41,gender,inferred,female,,20,"[2.5e-07, 0.99997975, 1.998e-05]"
FUTRCLASSc_W41,gender,inferred,male,,20,"[0.99999935, 1e-08, 6.7e-07]"
FUTRCLASSc_W41,gender,inferred,female,,20,"[0.99999951, 1e-08, 4.8e-07]"
FUTR_DIV_W41,gender,inferred,male,,20,"[2.3e-07, 0.9976697, 0.00233006]"
FUTR_DIV_W41,gender,inferred,female,,20,"[2.9e-07, 0.9974087, 0.00259101]"
GOVPRIOb_W41,gender,inferred,male,,20,"[0.99999641, 3.6e-06, 0.0, 0.0]"
GOVPRIOb_W41,gender,inferred,female,,20,"[0.99999806, 1.93e-06, 0.0, 0.0]"
GOVPRIOc_W41,gender,inferred,male,,20,"[1.0, 3e-08, 0.0, 0.0]"
GOVPRIOc_W41,gender,inferred,female,,20,"[1.0, 2e-08, 0.0, 0.0]"
GOVPRIOe_W41,gender,inferred,male,,20,"[0.99999665, 3.37e-06, 0.0, 0.0]"
GOVPRIOe_W41,gender,inferred,female,,20,"[0.99999822, 1.76e-06, 0.0, 0.0]"
GOVPRIOfF1_W41,gender,inferred,male,,20,"[0.23343158, 0.76656837, 5e-08, 0.0]"
GOVPRIOfF1_W41,gender,inferred,female,,20,"[0.2522415, 0.74775846, 5e-08, 0.0]"
GOVPRIOgF1_W41,gender,inferred,male,,20,"[2e-08, 0.00701743, 0.99293105, 5.152e-05]"
GOVPRIOgF1_W41,gender,inferred,female,,20,"[2e-08, 0.00564828, 0.99429155, 6.016e-05]"
GOVPRIOhF1_W41,gender,inferred,male,,20,"[1e-08, 1.454e-05, 0.99897708, 0.00100838]"
GOVPRIOhF1_W41,gender,inferred,female,,20,"[0.0, 6.16e-06, 0.99923211, 0.00076172]"
GOVPRIOiF1_W41,gender,inferred,male,,20,"[0.00057651, 0.99942285, 6e-07, 0.0]"
GOVPRIOiF1_W41,gender,inferred,female,,20,"[0.00062592, 0.99937355, 5e-07, 0.0]"
GOVPRIOjF1_W41,gender,inferred,male,,20,"[0.01022434, 0.98905696, 0.00071805, 6.9e-07]"
GOVPRIOjF1_W41,gender,inferred,female,,20,"[0.00591961, 0.99333655, 0.00074334, 5e-07]"
GOVPRIOkF2_W41,gender,inferred,male,,20,"[0.0, 2.5e-07, 0.99999753, 2.22e-06]"
GOVPRIOkF2_W41,gender,inferred,female,,20,"[0.0, 1.2e-07, 0.99999724, 2.64e-06]"
GOVPRIOlF2_W41,gender,inferred,male,,20,"[0.00566547, 0.99433356, 9.4e-07, 6e-08]"
GOVPRIOlF2_W41,gender,inferred,female,,20,"[0.00749281, 0.99250635, 8.4e-07, 5e-08]"
GOVPRIOmF2_W41,gender,inferred,male,,20,"[0.62439545, 0.37560445, 9e-08, 0.0]"
GOVPRIOmF2_W41,gender,inferred,female,,20,"[0.85457281, 0.14542716, 3e-08, 0.0]"
GOVPRIOnF2_W41,gender,inferred,male,,20,"[2.03e-06, 0.98631846, 0.0136795, 1e-08]"
GOVPRIOnF2_W41,gender,inferred,female,,20,"[2.05e-06, 0.98943606, 0.01056189, 1e-08]"
GOVPRIOoF2_W41,gender,inferred,male,,20,"[1.0, 0.0, 0.0, 0.0]"
GOVPRIOoF2_W41,gender,inferred,female,,20,"[1.0, 0.0, 0.0, 0.0]"
HAPPEN2b_W41,gender,inferred,male,,20,"[0.0, 1.0, 0.0, 0.0]"
HAPPEN2b_W41,gender,inferred,female,,20,"[0.0, 1.0, 0.0, 0.0]"
HAPPEN2f_W41,gender,inferred,male,,20,"[0.0, 1.0, 3e-08, 0.0]"
HAPPEN2f_W41,gender,inferred,female,,20,"[0.0, 1.0, 3e-08, 0.0]"
HARASS1F1b_W41,gender,inferred,male,,20,"[0.9999995, 2e-07, 2.4e-07]"
HARASS1F1b_W41,gender,inferred,female,,20,"[0.99999945, 2.1e-07, 2.8e-07]"
HARASS1F1d_W41,gender,inferred,male,,20,"[1.0, 0.0, 0.0]"
HARASS1F1d_W41,gender,inferred,female,,20,"[1.0, 0.0, 0.0]"
HARASS1NOWRKF2d_W41,gender,inferred,male,,20,"[1.0, 0.0, 0.0]"
HARASS1NOWRKF2d_W41,gender,inferred,female,,20,"[1.0, 0.0, 0.0]"
HARASS3NOWRKF2_W41,gender,inferred,male,,20,"[1.33e-06, 0.99999864, 1e-08]"
HARASS3NOWRKF2_W41,gender,inferred,female,,20,"[1.57e-06, 0.9999984, 1e-08]"
INTRMAR_W41,gender,inferred,male,,20,"[0.99187216, 0.0080421, 0.0, 1e-08, 8.576e-05]"
INTRMAR_W41,gender,inferred,female,,20,"[0.99721175, 0.00276092, 0.0, 1e-08, 2.733e-05]"
LEGALIMG_W41,gender,inferred,male,,20,"[0.99897635, 0.00070264, 0.00032099]"
LEGALIMG_W41,gender,inferred,female,,20,"[0.99876578, 0.00086315, 0.00037109]"
SOLVPROBa_W41,gender,inferred,male,,20,"[0.99999987, 1.1e-07, 0.0, 0.0]"
SOLVPROBa_W41,gender,inferred,female,,20,"[0.99999986, 1.1e-07, 0.0, 0.0]"
SOLVPROBb_W41,gender,inferred,male,,20,"[0.00067846, 0.99932026, 8.2e-07, 4.5e-07]"
SOLVPROBb_W41,gender,inferred,female,,20,"[0.00076275, 0.99923584, 9.2e-07, 4.9e-07]"
SOLVPROBc_W41,gender,inferred,male,,20,"[3.1e-07, 0.99999659, 2.32e-06, 8e-07]"
SOLVPROBc_W41,gender,inferred,female,,20,"[5.2e-07, 0.99999704, 1.74e-06, 7.1e-07]"
SOLVPROBdF1_W41,gender,inferred,male,,20,"[3e-07, 0.99743247, 0.00181115, 0.00075611]"
SOLVPROBdF1_W41,gender,inferred,female,,20,"[3.7e-07, 0.99886758, 0.00077709, 0.00035495]"
SOLVPROBf_W41,gender,inferred,male,,20,"[0.00199873, 0.99800051, 5.1e-07, 2.5e-07]"
SOLVPROBf_W41,gender,inferred,female,,20,"[0.00281782, 0.99718127, 5.7e-07, 3e-07]"
SOLVPROBg_W41,gender,inferred,male,,20,"[2.1e-07, 0.90833406, 0.09151011, 0.00015562]"
SOLVPROBg_W41,gender,inferred,female,,20,"[2.7e-07, 0.96928465, 0.03063498, 8.012e-05]"
SOLVPROBh_W41,gender,inferred,male,,20,"[0.99999838, 1.6e-06, 0.0, 0.0]"
SOLVPROBh_W41,gender,inferred,female,,20,"[0.99999811, 1.88e-06, 0.0, 0.0]"
WRKTRN1F1_W41,gender,inferred,male,,20,"[0.29338375, 0.00558815, 0.03219761, 0.66883048]"
WRKTRN1F1_W41,gender,inferred,female,,20,"[0.30447949, 0.00387773, 0.02496984, 0.66667294]"
WRKTRN1F2_W41,gender,inferred,male,,20,"[0.00371891, 0.00012324, 0.63798914, 0.35816871]"
WRKTRN1F2_W41,gender,inferred,female,,20,"[0.00338434, 9.321e-05, 0.68167838, 0.31484409]"
CONFb_W42,gender,inferred,male,,20,"[0.0, 5.49e-06, 0.9999945, 2e-08]"
CONFb_W42,gender,inferred,female,,20,"[0.0, 2.039e-05, 0.9999796, 3e-08]"
CONFc_W42,gender,inferred,male,,20,"[0.0001106, 0.99697203, 0.00290799, 9.4e-06]"
CONFc_W42,gender,inferred,female,,20,"[0.00042049, 0.99922657, 0.00034901, 3.94e-06]"
CONFe_W42,gender,inferred,male,,20,"[0.0, 1e-08, 0.99999941, 5.7e-07]"
CONFe_W42,gender,inferred,female,,20,"[0.0, 2e-08, 0.99999917, 8.2e-07]"
CONFg_W42,gender,inferred,male,,20,"[0.0, 1.2e-07, 0.99999987, 0.0]"
CONFg_W42,gender,inferred,female,,20,"[0.0, 1.9e-07, 0.9999998, 0.0]"
PQ4_F2Aa_W42,gender,inferred,male,,20,"[0.95647211, 0.04352788, 1e-08, 2e-08]"
PQ4_F2Aa_W42,gender,inferred,female,,20,"[0.97154218, 0.02845782, 1e-08, 2e-08]"
PQ4_F2Ac_W42,gender,inferred,male,,20,"[0.96668599, 0.03331401, 1e-08, 0.0]"
PQ4_F2Ac_W42,gender,inferred,female,,20,"[0.98593636, 0.01406364, 0.0, 0.0]"
PQ4_F2Ae_W42,gender,inferred,male,,20,"[1.0, 0.0, 0.0, 0.0]"
PQ4_F2Ae_W42,gender,inferred,female,,20,"[1.0, 0.0, 0.0, 0.0]"
PQ4_F2Bb_W42,gender,inferred,male,,20,"[0.99999922, 7.7e-07, 0.0, 0.0]"
PQ4_F2Bb_W42,gender,inferred,female,,20,"[0.99999928, 7.3e-07, 0.0, 0.0]"
PQ4_F2Bc_W42,gender,inferred,male,,20,"[0.99999946, 5.3e-07, 0.0, 0.0]"
PQ4_F2Bc_W42,gender,inferred,female,,20,"[0.99999981, 1.9e-07, 0.0, 0.0]"
PQ4_F2Bd_W42,gender,inferred,male,,20,"[0.00013534, 0.99983198, 3.266e-05, 1e-08]"
PQ4_F2Bd_W42,gender,inferred,female,,20,"[0.00021057, 0.99977072, 1.872e-05, 1e-08]"
PQ4_F2Cc_W42,gender,inferred,male,,20,"[0.99735353, 0.00264647, 0.0, 0.0]"
PQ4_F2Cc_W42,gender,inferred,female,,20,"[0.99991593, 8.406e-05, 0.0, 0.0]"
PQ8_F2B_W42,gender,inferred,male,,20,"[0.03710787, 0.96289212, 0.0, 0.0]"
PQ8_F2B_W42,gender,inferred,female,,20,"[0.04269935, 0.95730064, 0.0, 0.0]"
RQ1_F1B_W42,gender,inferred,male,,20,"[1.0, 0.0, 1e-08]"
RQ1_F1B_W42,gender,inferred,female,,20,"[1.0, 0.0, 1e-08]"
RQ1_F1C_W42,gender,inferred,male,,20,"[0.99999959, 0.0, 4.1e-07]"
RQ1_F1C_W42,gender,inferred,female,,20,"[0.99999923, 0.0, 7.7e-07]"
RQ2_F1A_W42,gender,inferred,male,,20,"[0.00091341, 0.9990866, 0.0]"
RQ2_F1A_W42,gender,inferred,female,,20,"[0.00086818, 0.99913182, 0.0]"
RQ4_F1Ab_W42,gender,inferred,male,,20,"[0.99999793, 2.07e-06, 0.0, 0.0]"
RQ4_F1Ab_W42,gender,inferred,female,,20,"[0.99999839, 1.6e-06, 0.0, 0.0]"
RQ4_F1Ae_W42,gender,inferred,male,,20,"[1.0, 0.0, 0.0, 0.0]"
RQ4_F1Ae_W42,gender,inferred,female,,20,"[1.0, 0.0, 0.0, 0.0]"
RQ4_F1Ba_W42,gender,inferred,male,,20,"[0.99752349, 0.00247652, 1e-08, 1e-08]"
RQ4_F1Ba_W42,gender,inferred,female,,20,"[0.99805908, 0.00194092, 1e-08, 1e-08]"
RQ4_F1Bc_W42,gender,inferred,male,,20,"[1.0, 2e-08, 0.0, 0.0]"
RQ4_F1Bc_W42,gender,inferred,female,,20,"[1.0, 1e-08, 0.0, 0.0]"
RQ4_F1Bd_W42,gender,inferred,male,,20,"[0.16243523, 0.83756447, 3.1e-07, 2e-08]"
RQ4_F1Bd_W42,gender,inferred,female,,20,"[0.09377358, 0.90622611, 3.1e-07, 2e-08]"
RQ4_F1Be_W42,gender,inferred,male,,20,"[1.0, 0.0, 0.0, 0.0]"
RQ4_F1Be_W42,gender,inferred,female,,20,"[1.0, 0.0, 0.0, 0.0]"
RQ4_F1Ca_W42,gender,inferred,male,,20,"[0.87548746, 0.12451249, 4e-08, 2e-08]"
RQ4_F1Ca_W42,gender,inferred,female,,20,"[0.93866761, 0.06133236, 3e-08, 1e-08]"
RQ4_F1Cb_W42,gender,inferred,male,,20,"[0.99999675, 3.24e-06, 0.0, 0.0]"
RQ4_F1Cb_W42,gender,inferred,female,,20,"[0.99999843, 1.57e-06, 0.0, 0.0]"
RQ4_F1Cd_W42,gender,inferred,male,,20,"[0.13174569, 0.86825409, 2.1e-07, 1e-08]"
RQ4_F1Cd_W42,gender,inferred,female,,20,"[0.08297314, 0.91702668, 1.8e-07, 1e-08]"
RQ5_F1B_W42,gender,inferred,male,,20,"[9.397e-05, 0.99834986, 0.00155616, 0.0]"
RQ5_F1B_W42,gender,inferred,female,,20,"[0.00010248, 0.99829767, 0.00159985, 0.0]"
RQ5_F1C_W42,gender,inferred,male,,20,"[0.00024042, 0.99964358, 0.00011601, 0.0]"
RQ5_F1C_W42,gender,inferred,female,,20,"[0.00018096, 0.99967867, 0.00014039, 0.0]"
IDIMPORT_W43,gender,inferred,male,,20,"[0.0, 0.0, 0.0, 1.8e-07, 0.99999981]"
IDIMPORT_W43,gender,inferred,female,,20,"[0.0, 0.0, 0.0, 2.9e-07, 0.99999971]"
RACESURV13_W43,gender,inferred,male,,20,"[0.38929316, 0.61070457, 3.7e-07, 1.88e-06]"
RACESURV13_W43,gender,inferred,female,,20,"[0.35613834, 0.64385945, 3.7e-07, 1.85e-06]"
RACESURV14_W43,gender,inferred,male,,20,"[2.636e-05, 0.01880363, 1.001e-05, 0.98115998]"
RACESURV14_W43,gender,inferred,female,,20,"[1.802e-05, 0.01156059, 1.066e-05, 0.98841076]"
RACESURV15a_W43,gender,inferred,male,,20,"[0.9982228, 8e-07, 0.0017764]"
RACESURV15a_W43,gender,inferred,female,,20,"[0.99837986, 8.5e-07, 0.00161929]"
RACESURV15b_W43,gender,inferred,male,,20,"[0.28675152, 0.71275477, 0.00049372]"
RACESURV15b_W43,gender,inferred,female,,20,"[0.22289253, 0.77639733, 0.00071015]"
RACESURV17_W43,gender,inferred,male,,20,"[1.0, 1e-08, 0.0, 0.0]"
RACESURV17_W43,gender,inferred,female,,20,"[1.0, 1e-08, 0.0, 0.0]"
RACESURV18b_W43,gender,inferred,male,,20,"[0.0, 8.642e-05, 0.99983648, 5e-08, 7.704e-05]"
RACESURV18b_W43,gender,inferred,female,,20,"[0.0, 3.96e-05, 0.99989262, 4e-08, 6.775e-05]"
RACESURV18f_W43,gender,inferred,male,,20,"[2e-08, 0.99712747, 0.00082065, 1.56e-06, 0.00205031]"
RACESURV18f_W43,gender,inferred,female,,20,"[2e-08, 0.99611395, 0.00134614, 1.61e-06, 0.00253829]"
RACESURV19a_W43,gender,inferred,male,,20,"[1.0, 0.0, 0.0]"
RACESURV19a_W43,gender,inferred,female,,20,"[1.0, 0.0, 0.0]"
RACESURV19c_W43,gender,inferred,male,,20,"[1.0, 0.0, 0.0]"
RACESURV19c_W43,gender,inferred,female,,20,"[1.0, 0.0, 0.0]"
RACESURV19e_W43,gender,inferred,male,,20,"[1.0, 0.0, 0.0]"
RACESURV19e_W43,gender,inferred,female,,20,"[1.0, 0.0, 0.0]"
RACESURV1b_W43,gender,inferred,male,,20,"[0.00441484, 9.05e-06, 0.99557613]"
RACESURV1b_W43,gender,inferred,female,,20,"[0.00479503, 9.27e-06, 0.99519573]"
RACESURV21_W43,gender,inferred,male,,20,"[4.809e-05, 0.00338181, 0.41169557, 0.58487453]"
RACESURV21_W43,gender,inferred,female,,20,"[4.15e-05, 0.00448786, 0.70753127, 0.28793936]"
RACESURV27_W43,gender,inferred,male,,20,"[0.98342087, 0.01657801, 1.12e-06, 0.0]"
RACESURV27_W43,gender,inferred,female,,20,"[0.99705445, 0.00294526, 3e-07, 0.0]"
RACESURV28a_W43,gender,inferred,male,,20,"[0.99959292, 1.3e-07, 0.00040695]"
RACESURV28a_W43,gender,inferred,female,,20,"[0.99975596, 9e-08, 0.00024393]"
RACESURV28b_W43,gender,inferred,male,,20,"[0.99999618, 1e-08, 3.83e-06]"
RACESURV28b_W43,gender,inferred,female,,20,"[0.99999678, 1e-08, 3.24e-06]"
RACESURV28c_W43,gender,inferred,male,,20,"[0.99999717, 1e-08, 2.83e-06]"
RACESURV28c_W43,gender,inferred,female,,20,"[0.99999755, 1e-08, 2.46e-06]"
RACESURV28d_W43,gender,inferred,male,,20,"[1.0, 0.0, 3e-08]"
RACESURV28d_W43,gender,inferred,female,,20,"[1.0, 0.0, 3e-08]"
RACESURV28e_W43,gender,inferred,male,,20,"[1.0, 0.0, 2e-08]"
RACESURV28e_W43,gender,inferred,female,,20,"[1.0, 0.0, 2e-08]"
RACESURV28f_W43,gender,inferred,male,,20,"[0.73475401, 7.8e-07, 0.26524522]"
RACESURV28f_W43,gender,inferred,female,,20,"[0.77811531, 7.2e-07, 0.22188397]"
RACESURV28g_W43,gender,inferred,male,,20,"[0.99999098, 2e-08, 9.04e-06]"
RACESURV28g_W43,gender,inferred,female,,20,"[0.99999347, 2e-08, 6.53e-06]"
RACESURV29d_W43,gender,inferred,male,,20,"[0.00079448, 0.04444346, 0.94346372, 0.01129834]"
RACESURV29d_W43,gender,inferred,female,,20,"[0.0005508, 0.05120249, 0.94466914, 0.00357758]"
RACESURV2_W43,gender,inferred,male,,20,"[1.0, 0.0, 0.0, 0.0, 0.0]"
RACESURV2_W43,gender,inferred,female,,20,"[1.0, 0.0, 0.0, 0.0, 0.0]"
RACESURV34a_W43,gender,inferred,male,,20,"[2.7e-06, 1.892e-05, 1.278e-05, 0.00014219, 0.99982344]"
RACESURV34a_W43,gender,inferred,female,,20,"[3.58e-06, 2.721e-05, 1.524e-05, 0.00015872, 0.99979528]"
RACESURV34b_W43,gender,inferred,male,,20,"[4.31e-06, 5.71e-05, 1.72e-05, 8.107e-05, 0.99984032]"
RACESURV34b_W43,gender,inferred,female,,20,"[1.83e-06, 2.666e-05, 2.633e-05, 9.801e-05, 0.99984715]"
RACESURV34c_W43,gender,inferred,male,,20,"[2.17e-06, 4.514e-05, 2.36e-05, 5.542e-05, 0.99987363]"
RACESURV34c_W43,gender,inferred,female,,20,"[2.79e-06, 6.306e-05, 4.045e-05, 7.336e-05, 0.99982032]"
RACESURV34d_W43,gender,inferred,male,,20,"[0.75825535, 0.0043703, 1.6e-06, 6.15e-06, 0.23736659]"
RACESURV34d_W43,gender,inferred,female,,20,"[0.88588798, 0.00315223, 9.6e-07, 6.25e-06, 0.11095255]"
RACESURV34e_W43,gender,inferred,male,,20,"[0.00642831, 0.08184572, 5.754e-05, 1.322e-05, 0.91165519]"
RACESURV34e_W43,gender,inferred,female,,20,"[0.00682094, 0.13557472, 0.00016073, 3.382e-05, 0.8574098]"
RACESURV38_W43,gender,inferred,male,,20,"[1.642e-05, 0.04001907, 0.95223725, 0.00772725]"
RACESURV38_W43,gender,inferred,female,,20,"[6.023e-05, 0.13664323, 0.85749307, 0.00580346]"
RACESURV40_W43,gender,inferred,male,,20,"[1e-08, 0.25373023, 1e-07, 7e-08, 0.7462696]"
RACESURV40_W43,gender,inferred,female,,20,"[1e-08, 0.33686727, 8e-08, 7e-08, 0.66313259]"
RACESURV41_W43,gender,inferred,male,,20,"[1.9e-07, 0.99892412, 0.00018276, 2.6e-07, 0.00089266]"
RACESURV41_W43,gender,inferred,female,,20,"[1e-07, 0.99854125, 0.00025663, 2.9e-07, 0.00120173]"
RACESURV45_W43,gender,inferred,male,,20,"[4.116e-05, 0.9496491, 1.28e-06, 7.4e-07, 0.05030774]"
RACESURV45_W43,gender,inferred,female,,20,"[2.748e-05, 0.95150449, 9.2e-07, 6.1e-07, 0.0484665]"
RACESURV47a_W43,gender,inferred,male,,20,"[0.0, 0.0, 0.0, 1.0, 2e-08]"
