qkey,attribute,channel,magnitude,regime,model_class,human_attribute,human_group,own_human_group,is_own_group,wasserstein,available_groups,expected_groups
BETTERPOL2F1D_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.23899250500000002,2,2
BETTERPOL2F1D_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.17216163672161638,2,2
BETTERPOL2F1F_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.20627795293722045,2,2
BETTERPOL2F1F_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.2233584,2,2
BETTERPOL2F1F_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.20627795293722045,2,2
BETTERPOL2F1F_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.2233584,2,2
E5_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.037363629499941,2,2
E5_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.321077476289119,2,2
E5_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.0373162200001302,2,2
E5_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.3210300667893082,2,2
ESSENBIZF2E_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.5376059085457854,2,2
ESSENBIZF2E_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.6613552885457854,2,2
ESSENBIZF2E_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.5297572612091188,2,2
ESSENBIZF2E_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6535066412091188,2,2
ESSENBIZF2J_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.4117001125276225,2,2
ESSENBIZF2J_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.3326867458679642,2,2
ESSENBIZF2J_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.41062165901212955,2,2
ESSENBIZF2J_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.33160829235247125,2,2
ESSENPOLF1A_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.120030198799698,2,2
ESSENPOLF1A_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.11982761999999991,2,2
ESSENPOLF1A_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.12003019529969805,2,2
ESSENPOLF1A_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.11982761649999996,2,2
ESSENPOLF1B_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.19403039455116222,2,2
ESSENPOLF1B_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.06573983812971484,2,2
ESSENPOLF1B_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.34499540043419497,2,2
ESSENPOLF1B_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.205994635753319,2,2
ESSENPOLF1D_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.24413043494184128,2,2
ESSENPOLF1D_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.23652632250035177,2,2
ESSENPOLF1D_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.24410447744111163,2,2
ESSENPOLF1D_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.23650036499962213,2,2
ESSENPOLF1G_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.39733542341571854,2,2
ESSENPOLF1G_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.41731051341571845,2,2
ESSENPOLF1G_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.35916142991840866,2,2
ESSENPOLF1G_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.3791365199184086,2,2
ESSENPOLF1H_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.45230230652303904,2,2
ESSENPOLF1H_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.2861228920000114,2,2
ESSENPOLF1H_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.4523022035230394,2,2
ESSENPOLF1H_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.28612278900001176,2,2
HIGHEDWRNGB_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.7089741661990032,2,2
HIGHEDWRNGB_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.6623991166647538,2,2
HIGHEDWRNGB_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.7243871924022189,2,2
HIGHEDWRNGB_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6778121428679694,2,2
HIGHEDWRNGC_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.6157396055224827,2,2
HIGHEDWRNGC_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5130304488004542,2,2
HIGHEDWRNGC_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.6604563562168347,2,2
HIGHEDWRNGC_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.5577471994948062,2,2
IMPROVE1_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.063374111500015,2,2
IMPROVE1_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.8075520734244888,2,2
IMPROVE1_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.0633742855000008,2,2
IMPROVE1_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.8075522474244745,2,2
IMPROVE2_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.8308257045012453,2,2
IMPROVE2_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.6598487479012014,2,2
IMPROVE2_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.8308024075026846,2,2
IMPROVE2_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6598254509026408,2,2
IMPROVE3_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.3411485310004552,2,2
IMPROVE3_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.9030525610004554,2,2
IMPROVE3_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.3412237524996886,2,2
IMPROVE3_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.9031277824996886,2,2
MOREWMN1F2_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.18548688127439072,2,2
MOREWMN1F2_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.10531866127439066,2,2
MOREWMN1F2_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.2528672674119501,2,2
MOREWMN1F2_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.17269904741195002,2,2
POLCHF1_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.75667803,2,2
POLCHF1_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.6992350199999999,2,2
POLCHF1_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.75667803,2,2
POLCHF1_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6992350199999999,2,2
TRAITBIZMF2C_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.16081207499999994,2,2
TRAITBIZMF2C_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.17774190500000003,2,2
TRAITBIZMF2C_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.16081207274999998,2,2
TRAITBIZMF2C_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.17774190275000007,2,2
TRAITBIZMF2D_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.19618879325000016,2,2
TRAITBIZMF2D_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.2445621482500001,2,2
TRAITBIZMF2D_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.1961886734999978,2,2
TRAITBIZMF2D_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.24456202849999775,2,2
TRAITBIZMF2E_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.12497542750024576,2,2
TRAITBIZMF2E_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.1728361087500001,2,2
TRAITBIZMF2E_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.12497540350024644,2,2
TRAITBIZMF2E_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.17283608475000078,2,2
TRAITBIZMF2G_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.2964897190508769,2,2
TRAITBIZMF2G_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.2865761940508769,2,2
TRAITBIZMF2G_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.2855441650131576,2,2
TRAITBIZMF2G_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.2756306400131576,2,2
TRAITBIZWF2C_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.2818550817500004,2,2
TRAITBIZWF2C_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.36685176041851936,2,2
TRAITBIZWF2C_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.28185515799999983,2,2
TRAITBIZWF2C_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.3668518366685188,2,2
TRAITBIZWF2D_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.2175313089999999,2,2
TRAITBIZWF2D_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.27730860399999985,2,2
TRAITBIZWF2D_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.21753134224999982,2,2
TRAITBIZWF2D_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.27730863724999977,2,2
TRAITBIZWF2E_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.3417655330000005,2,2
TRAITBIZWF2E_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.36490444800000055,2,2
TRAITBIZWF2E_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.34176555950000087,2,2
TRAITBIZWF2E_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.3649044745000009,2,2
TRAITBIZWF2G_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.3960632937882746,2,2
TRAITBIZWF2G_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.3888300277532775,2,2
TRAITBIZWF2G_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.39645678653360494,2,2
TRAITBIZWF2G_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.38922352049860787,2,2
TRAITPOLMF1B_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.36168424600330484,2,2
TRAITPOLMF1B_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.3147693960033048,2,2
TRAITPOLMF1B_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.33840331224572034,2,2
TRAITPOLMF1B_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.29148846224572034,2,2
TRAITPOLMF1C_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.21104835175000064,2,2
TRAITPOLMF1C_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.15218216675000074,2,2
TRAITPOLMF1C_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.21104831599999996,2,2
TRAITPOLMF1C_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.15218213100000005,2,2
TRAITPOLMF1D_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.20421655370783437,2,2
TRAITPOLMF1D_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.18144381756443828,2,2
TRAITPOLMF1D_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.20421650970783406,2,2
TRAITPOLMF1D_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.18144377356443797,2,2
TRAITPOLMF1E_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.13418692374999958,2,2
TRAITPOLMF1E_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.17053455874999957,2,2
TRAITPOLMF1E_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.13418663225001454,2,2
TRAITPOLMF1E_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.17053426725001453,2,2
TRAITPOLMF1F_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.2769998343664952,2,2
TRAITPOLMF1F_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.29758038060863806,2,2
TRAITPOLMF1F_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.2707872198541871,2,2
TRAITPOLMF1F_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.2913677660963299,2,2
TRAITPOLMF1G_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.2630855623295338,2,2
TRAITPOLMF1G_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.25306577969945876,2,2
TRAITPOLMF1G_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.26939556429902817,2,2
TRAITPOLMF1G_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.25937578166895314,2,2
TRAITPOLWF1A_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.21645391175006573,2,2
TRAITPOLWF1A_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.2650721317500657,2,2
TRAITPOLWF1A_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.21645489950000008,2,2
TRAITPOLWF1A_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.26507311950000007,2,2
TRAITPOLWF1C_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.34884460574989695,2,2
TRAITPOLWF1C_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.35876514933761283,2,2
TRAITPOLWF1C_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.34884874875001953,2,2
TRAITPOLWF1C_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.3587692923377354,2,2
TRAITPOLWF1D_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.21402482350000057,2,2
TRAITPOLWF1D_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.17986960170130434,2,2
TRAITPOLWF1D_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.2140248317500002,2,2
TRAITPOLWF1D_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.17986960995130397,2,2
TRAITPOLWF1E_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.31170326649999497,2,2
TRAITPOLWF1E_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.40189526149999494,2,2
TRAITPOLWF1E_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.31170336125000164,2,2
TRAITPOLWF1E_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.4018953562500016,2,2
TRAITPOLWF1F_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.25524041482673154,2,2
TRAITPOLWF1F_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.3294501698267316,2,2
TRAITPOLWF1F_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.23424326965247833,2,2
TRAITPOLWF1F_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.30845302465247837,2,2
TRAITPOLWF1G_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.313523396385234,2,2
TRAITPOLWF1G_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.34092971320494725,2,2
TRAITPOLWF1G_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.3162983594597022,2,2
TRAITPOLWF1G_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.3437046762794154,2,2
WHYNOTBIZF2A_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.8250298180002037,2,2
WHYNOTBIZF2A_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.6180965280002036,2,2
WHYNOTBIZF2A_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.8250198130001974,2,2
WHYNOTBIZF2A_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6180865230001973,2,2
WHYNOTBIZF2B_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.7775027910000003,2,2
WHYNOTBIZF2B_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.4696404110000002,2,2
WHYNOTBIZF2B_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.777502796,2,2
WHYNOTBIZF2B_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.46964041600000006,2,2
WHYNOTBIZF2D_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.4855258688564784,2,2
WHYNOTBIZF2D_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.4809948588564784,2,2
WHYNOTBIZF2D_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.6038539809946863,2,2
WHYNOTBIZF2D_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.5993229709946862,2,2
WHYNOTBIZF2F_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.17803362994653135,2,2
WHYNOTBIZF2F_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.19234110994653136,2,2
WHYNOTBIZF2F_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.32253124505356656,2,2
WHYNOTBIZF2F_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.3368387250535666,2,2
WHYNOTBIZF2G_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.167273292179725,2,2
WHYNOTBIZF2G_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.8581778205054886,2,2
WHYNOTBIZF2G_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.1673817426742366,2,2
WHYNOTBIZF2G_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.8582862710000002,2,2
WHYNOTBIZF2H_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.7953754289999411,2,2
WHYNOTBIZF2H_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.324946408999941,2,2
WHYNOTBIZF2H_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.7953760490000193,2,2
WHYNOTBIZF2H_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.32494702900001926,2,2
WHYNOTBIZF2J_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.8656217116562176,2,2
WHYNOTBIZF2J_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.7109422530000004,2,2
WHYNOTBIZF2J_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.8656217121562173,2,2
WHYNOTBIZF2J_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.7109422535000001,2,2
WHYNOTBIZF2M_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.1794669344836777,2,2
WHYNOTBIZF2M_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.9417042044836775,2,2
WHYNOTBIZF2M_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.219164572420165,2,2
WHYNOTBIZF2M_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.9814018424201649,2,2
WHYNOTBIZF2N_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.2396005700000434,2,2
WHYNOTBIZF2N_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.0138439498615703,2,2
WHYNOTBIZF2N_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.239601767499984,2,2
WHYNOTBIZF2N_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.0138451473615109,2,2
WHYNOTBIZF2O_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.9502719189972809,2,2
WHYNOTBIZF2O_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.6216916785,2,2
WHYNOTBIZF2O_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.9502719189972809,2,2
WHYNOTBIZF2O_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6216916785,2,2
WHYNOTPOLF1A_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.0102003534989452,2,2
WHYNOTPOLF1A_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5822494834989453,2,2
WHYNOTPOLF1A_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.01022806,2,2
WHYNOTPOLF1A_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.58227719,2,2
WHYNOTPOLF1B_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.8791132500000003,2,2
WHYNOTPOLF1B_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5430941500000002,2,2
WHYNOTPOLF1B_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.8791132485000002,2,2
WHYNOTPOLF1B_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.5430941485000002,2,2
WHYNOTPOLF1C_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.838118037381181,2,2
WHYNOTPOLF1C_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.8146077090000001,2,2
WHYNOTPOLF1C_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.83811803938118,2,2
WHYNOTPOLF1C_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.8146077109999992,2,2
WHYNOTPOLF1E_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.1245964320597015,2,2
WHYNOTPOLF1E_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.1630383720597015,2,2
WHYNOTPOLF1E_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.1258755219976608,2,2
WHYNOTPOLF1E_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.1643174619976608,2,2
WHYNOTPOLF1G_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.099154918568952,2,2
WHYNOTPOLF1G_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.7024114785689521,2,2
WHYNOTPOLF1G_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.1274427624829144,2,2
WHYNOTPOLF1G_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.7306993224829144,2,2
WHYNOTPOLF1I_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.9169386590338459,2,2
WHYNOTPOLF1I_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.0679346790338462,2,2
WHYNOTPOLF1I_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.9029097649817036,2,2
WHYNOTPOLF1I_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.0539057849817037,2,2
WHYNOTPOLF1J_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.96089926860901,2,2
WHYNOTPOLF1J_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.6116363951163816,2,2
WHYNOTPOLF1J_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.9608994311089907,2,2
WHYNOTPOLF1J_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6116365576163622,2,2
WHYNOTPOLF1K_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.6843681078146754,2,2
WHYNOTPOLF1K_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.6936559009486823,2,2
WHYNOTPOLF1K_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.6862373463607447,2,2
WHYNOTPOLF1K_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6955251394947515,2,2
WHYNOTPOLF1L_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.0001937040000013,2,2
WHYNOTPOLF1L_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.7164808140000014,2,2
WHYNOTPOLF1L_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.000193706000001,2,2
WHYNOTPOLF1L_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.7164808160000009,2,2
WMNPRZ1_W36,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.5483979141122919,2,2
WMNPRZ1_W36,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.6316560898409552,2,2
WMNPRZ1_W36,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.5448839137816444,2,2
WMNPRZ1_W36,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6281420895103079,2,2
AUTOLKLY_W41,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.0468958020001733,2,2
AUTOLKLY_W41,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.9292525620001733,2,2
AUTOLKLY_W41,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.0469002010000477,2,2
AUTOLKLY_W41,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.9292569610000476,2,2
AUTOWKPLC_W41,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.4028065897500727,2,2
AUTOWKPLC_W41,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.3352895597500727,2,2
AUTOWKPLC_W41,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.40277201924986805,2,2
AUTOWKPLC_W41,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.3352549892498681,2,2
ETHNCMAJMOD_W41,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.39279014845370236,2,2
ETHNCMAJMOD_W41,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.35132607345370226,2,2
ETHNCMAJMOD_W41,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.3435143642878783,2,2
ETHNCMAJMOD_W41,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.3192468992878782,2,2
FTRWORRYc_W41,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.6605945608891687,2,2
FTRWORRYc_W41,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.6387504911076093,2,2
FTRWORRYc_W41,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.6606215798837378,2,2
FTRWORRYc_W41,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6387775101021784,2,2
FTRWORRYe_W41,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.685895772515112,2,2
FTRWORRYe_W41,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.6990976883677403,2,2
FTRWORRYe_W41,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.6809611700869018,2,2
FTRWORRYe_W41,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6941630859395301,2,2
FTRWORRYf_W41,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.0707453024999527,2,2
