qkey,attribute,channel,class_label,magnitude,n_names,response_distribution
TRAITBIZMF2D_W36,gender,inferred,female,,20,"[0.15231749, 0.04656278, 0.80111974]"
TRAITBIZMF2E_W36,gender,inferred,male,,20,"[0.1414353, 0.06120709, 0.7973576]"
TRAITBIZMF2E_W36,gender,inferred,female,,20,"[0.13391503, 0.02711766, 0.83896731]"
TRAITBIZMF2G_W36,gender,inferred,male,,20,"[0.33963397, 0.10028025, 0.56008578]"
TRAITBIZMF2G_W36,gender,inferred,female,,20,"[0.31136881, 0.08273098, 0.60590022]"
TRAITBIZWF2C_W36,gender,inferred,male,,20,"[0.13245583, 0.03924921, 0.82829497]"
TRAITBIZWF2C_W36,gender,inferred,female,,20,"[0.15591684, 0.05885968, 0.7852235]"
TRAITBIZWF2D_W36,gender,inferred,male,,20,"[0.32563463, 0.13366052, 0.54070485]"
TRAITBIZWF2D_W36,gender,inferred,female,,20,"[0.160707, 0.03598524, 0.80330777]"
TRAITBIZWF2E_W36,gender,inferred,male,,20,"[0.4143303, 0.14303785, 0.44263186]"
TRAITBIZWF2E_W36,gender,inferred,female,,20,"[0.09303801, 0.03315514, 0.87380686]"
TRAITBIZWF2G_W36,gender,inferred,male,,20,"[0.14488637, 0.06830532, 0.78680833]"
TRAITBIZWF2G_W36,gender,inferred,female,,20,"[0.20244072, 0.06139153, 0.73616775]"
TRAITPOLMF1B_W36,gender,inferred,male,,20,"[0.24713439, 0.0324908, 0.72037483]"
TRAITPOLMF1B_W36,gender,inferred,female,,20,"[0.21783369, 0.02633407, 0.75583225]"
TRAITPOLMF1C_W36,gender,inferred,male,,20,"[0.17451792, 0.057558, 0.76792408]"
TRAITPOLMF1C_W36,gender,inferred,female,,20,"[0.18769399, 0.0471853, 0.76512071]"
TRAITPOLMF1D_W36,gender,inferred,male,,20,"[0.23806709, 0.04835054, 0.71358237]"
TRAITPOLMF1D_W36,gender,inferred,female,,20,"[0.21690497, 0.02619439, 0.75690061]"
TRAITPOLMF1E_W36,gender,inferred,male,,20,"[0.19536143, 0.02240215, 0.78223642]"
TRAITPOLMF1E_W36,gender,inferred,female,,20,"[0.35546404, 0.09217635, 0.55235962]"
TRAITPOLMF1F_W36,gender,inferred,male,,20,"[0.30033379, 0.06833325, 0.63133296]"
TRAITPOLMF1F_W36,gender,inferred,female,,20,"[0.3352858, 0.03363348, 0.63108072]"
TRAITPOLMF1G_W36,gender,inferred,male,,20,"[0.30700813, 0.0626997, 0.63029216]"
TRAITPOLMF1G_W36,gender,inferred,female,,20,"[0.29318209, 0.05104304, 0.65577487]"
TRAITPOLWF1A_W36,gender,inferred,male,,20,"[0.37364831, 0.10831892, 0.51803279]"
TRAITPOLWF1A_W36,gender,inferred,female,,20,"[0.21513825, 0.04356153, 0.74130022]"
TRAITPOLWF1C_W36,gender,inferred,male,,20,"[0.19095519, 0.03449138, 0.77455343]"
TRAITPOLWF1C_W36,gender,inferred,female,,20,"[0.18687928, 0.05346039, 0.75966034]"
TRAITPOLWF1D_W36,gender,inferred,male,,20,"[0.36619528, 0.10470123, 0.52910349]"
TRAITPOLWF1D_W36,gender,inferred,female,,20,"[0.20955798, 0.02765772, 0.7627843]"
TRAITPOLWF1E_W36,gender,inferred,male,,20,"[0.37401973, 0.10357632, 0.52240394]"
TRAITPOLWF1E_W36,gender,inferred,female,,20,"[0.13496923, 0.02934409, 0.83568667]"
TRAITPOLWF1F_W36,gender,inferred,male,,20,"[0.14239128, 0.03850138, 0.81910733]"
TRAITPOLWF1F_W36,gender,inferred,female,,20,"[0.27202865, 0.06368033, 0.66429102]"
TRAITPOLWF1G_W36,gender,inferred,male,,20,"[0.14950366, 0.04516267, 0.80533367]"
TRAITPOLWF1G_W36,gender,inferred,female,,20,"[0.16723559, 0.03727749, 0.79548692]"
WHYNOTBIZF2A_W36,gender,inferred,male,,20,"[0.24455567, 0.11069174, 0.6447526]"
WHYNOTBIZF2A_W36,gender,inferred,female,,20,"[0.25658018, 0.1779166, 0.56550322]"
WHYNOTBIZF2B_W36,gender,inferred,male,,20,"[0.30358949, 0.12172293, 0.57468758]"
WHYNOTBIZF2B_W36,gender,inferred,female,,20,"[0.2837565, 0.17762672, 0.53861678]"
WHYNOTBIZF2D_W36,gender,inferred,male,,20,"[0.16272703, 0.17696939, 0.66030359]"
WHYNOTBIZF2D_W36,gender,inferred,female,,20,"[0.16300511, 0.16357235, 0.67342255]"
WHYNOTBIZF2F_W36,gender,inferred,male,,20,"[0.1292942, 0.16702746, 0.70367834]"
WHYNOTBIZF2F_W36,gender,inferred,female,,20,"[0.13015126, 0.15089484, 0.7189539]"
WHYNOTBIZF2G_W36,gender,inferred,male,,20,"[0.24644423, 0.08590668, 0.66764908]"
WHYNOTBIZF2G_W36,gender,inferred,female,,20,"[0.26802264, 0.11028618, 0.62169117]"
WHYNOTBIZF2H_W36,gender,inferred,male,,20,"[0.2578789, 0.1048944, 0.63722668]"
WHYNOTBIZF2H_W36,gender,inferred,female,,20,"[0.26906884, 0.14537455, 0.58555661]"
WHYNOTBIZF2J_W36,gender,inferred,male,,20,"[0.33675531, 0.15855706, 0.50468763]"
WHYNOTBIZF2J_W36,gender,inferred,female,,20,"[0.07108227, 0.02495779, 0.90395993]"
WHYNOTBIZF2M_W36,gender,inferred,male,,20,"[0.28795086, 0.18762377, 0.52442539]"
WHYNOTBIZF2M_W36,gender,inferred,female,,20,"[0.1480761, 0.05539698, 0.79652693]"
WHYNOTBIZF2N_W36,gender,inferred,male,,20,"[0.18866493, 0.0677309, 0.74360416]"
WHYNOTBIZF2N_W36,gender,inferred,female,,20,"[0.22255393, 0.09115002, 0.68629604]"
WHYNOTBIZF2O_W36,gender,inferred,male,,20,"[0.18124142, 0.06984119, 0.74891739]"
WHYNOTBIZF2O_W36,gender,inferred,female,,20,"[0.20154814, 0.07164872, 0.72680314]"
WHYNOTPOLF1A_W36,gender,inferred,male,,20,"[0.1916815, 0.08928162, 0.71903689]"
WHYNOTPOLF1A_W36,gender,inferred,female,,20,"[0.26582545, 0.19710893, 0.53706562]"
WHYNOTPOLF1B_W36,gender,inferred,male,,20,"[0.26254497, 0.13870761, 0.59874742]"
WHYNOTPOLF1B_W36,gender,inferred,female,,20,"[0.27754126, 0.04621698, 0.67624176]"
WHYNOTPOLF1C_W36,gender,inferred,male,,20,"[0.30741485, 0.02944596, 0.66313919]"
WHYNOTPOLF1C_W36,gender,inferred,female,,20,"[0.15399721, 0.02204762, 0.82395517]"
WHYNOTPOLF1E_W36,gender,inferred,male,,20,"[0.31766987, 0.0685768, 0.61375332]"
WHYNOTPOLF1E_W36,gender,inferred,female,,20,"[0.21468376, 0.02149881, 0.76381744]"
WHYNOTPOLF1G_W36,gender,inferred,male,,20,"[0.39706802, 0.0441132, 0.55881879]"
WHYNOTPOLF1G_W36,gender,inferred,female,,20,"[0.28502857, 0.02726434, 0.68770709]"
WHYNOTPOLF1I_W36,gender,inferred,male,,20,"[0.35899924, 0.07424138, 0.56675937]"
WHYNOTPOLF1I_W36,gender,inferred,female,,20,"[0.28906511, 0.0210309, 0.689904]"
WHYNOTPOLF1J_W36,gender,inferred,male,,20,"[0.29609406, 0.1077253, 0.59618064]"
WHYNOTPOLF1J_W36,gender,inferred,female,,20,"[0.46735787, 0.144228, 0.38841412]"
WHYNOTPOLF1K_W36,gender,inferred,male,,20,"[0.13751482, 0.06178573, 0.80069945]"
WHYNOTPOLF1K_W36,gender,inferred,female,,20,"[0.14153808, 0.04662829, 0.81183364]"
WHYNOTPOLF1L_W36,gender,inferred,male,,20,"[0.09309652, 0.02941791, 0.87748559]"
WHYNOTPOLF1L_W36,gender,inferred,female,,20,"[0.15224055, 0.04242993, 0.80532951]"
WMNPRZ1_W36,gender,inferred,male,,20,"[0.03965019, 0.01112855, 0.12217004, 0.82705121]"
WMNPRZ1_W36,gender,inferred,female,,20,"[0.03545288, 0.01154113, 0.04450555, 0.90850044]"
AUTOLKLY_W41,gender,inferred,male,,20,"[0.09408869, 0.01666661, 0.59808064, 0.29116405]"
AUTOLKLY_W41,gender,inferred,female,,20,"[0.07021537, 0.01339458, 0.62066227, 0.29572777]"
AUTOWKPLC_W41,gender,inferred,male,,20,"[0.31047373, 0.08750727, 0.60201902]"
AUTOWKPLC_W41,gender,inferred,female,,20,"[0.20167989, 0.0572625, 0.74105761]"
ELDFINANCEF1_W41,gender,inferred,male,,20,"[0.44533886, 0.13492285, 0.41973828]"
ELDFINANCEF1_W41,gender,inferred,female,,20,"[0.38788299, 0.09572908, 0.51638793]"
ELDFINANCEF2_W41,gender,inferred,male,,20,"[0.57211943, 0.05534333, 0.37253723]"
ELDFINANCEF2_W41,gender,inferred,female,,20,"[0.49694122, 0.0460291, 0.45702967]"
ETHNCMAJMOD_W41,gender,inferred,male,,20,"[0.10274347, 0.05704202, 0.39862717, 0.41655236, 0.02503499]"
ETHNCMAJMOD_W41,gender,inferred,female,,20,"[0.11122513, 0.04724461, 0.36593976, 0.45043379, 0.02515672]"
FTRWORRYc_W41,gender,inferred,male,,20,"[0.19293822, 0.00550925, 0.43914639, 0.36240614]"
FTRWORRYc_W41,gender,inferred,female,,20,"[0.15179887, 0.00788014, 0.46150668, 0.3788143]"
FTRWORRYe_W41,gender,inferred,male,,20,"[0.18666848, 0.0063462, 0.28088569, 0.52609964]"
FTRWORRYe_W41,gender,inferred,female,,20,"[0.16980212, 0.00908408, 0.39071997, 0.43039383]"
FTRWORRYf_W41,gender,inferred,male,,20,"[0.26777901, 0.01023917, 0.42242927, 0.29955256]"
FTRWORRYf_W41,gender,inferred,female,,20,"[0.20280296, 0.01343095, 0.44127799, 0.34248811]"
FUTRCLASSb_W41,gender,inferred,male,,20,"[0.65950981, 0.0364295, 0.30406069]"
FUTRCLASSb_W41,gender,inferred,female,,20,"[0.5192964, 0.03888323, 0.44182037]"
FUTRCLASSc_W41,gender,inferred,male,,20,"[0.49632104, 0.03619671, 0.46748225]"
FUTRCLASSc_W41,gender,inferred,female,,20,"[0.3900188, 0.03353668, 0.57644452]"
FUTR_DIV_W41,gender,inferred,male,,20,"[0.16049107, 0.02580289, 0.81370604]"
FUTR_DIV_W41,gender,inferred,female,,20,"[0.0851728, 0.01372952, 0.90109767]"
GOVPRIOb_W41,gender,inferred,male,,20,"[0.08767981, 0.01788797, 0.61332353, 0.28110869]"
GOVPRIOb_W41,gender,inferred,female,,20,"[0.06379546, 0.01298243, 0.63682347, 0.28639863]"
GOVPRIOc_W41,gender,inferred,male,,20,"[0.17820089, 0.018755, 0.59107381, 0.21197029]"
GOVPRIOc_W41,gender,inferred,female,,20,"[0.11533475, 0.0140472, 0.65131837, 0.2192997]"
GOVPRIOe_W41,gender,inferred,male,,20,"[0.13980629, 0.01613763, 0.58035403, 0.26370204]"
GOVPRIOe_W41,gender,inferred,female,,20,"[0.09276721, 0.01226013, 0.6464584, 0.24851426]"
GOVPRIOfF1_W41,gender,inferred,male,,20,"[0.30664514, 0.02395415, 0.32261633, 0.34678438]"
GOVPRIOfF1_W41,gender,inferred,female,,20,"[0.21798658, 0.01391742, 0.49430403, 0.27379195]"
GOVPRIOgF1_W41,gender,inferred,male,,20,"[0.07718423, 0.03871393, 0.57205781, 0.31204403]"
GOVPRIOgF1_W41,gender,inferred,female,,20,"[0.08108255, 0.04101359, 0.58563274, 0.29227111]"
GOVPRIOhF1_W41,gender,inferred,male,,20,"[0.0704206, 0.01242581, 0.12687553, 0.79027808]"
GOVPRIOhF1_W41,gender,inferred,female,,20,"[0.0619254, 0.0112522, 0.11251804, 0.81430436]"
GOVPRIOiF1_W41,gender,inferred,male,,20,"[0.11520909, 0.01430654, 0.62902241, 0.24146197]"
GOVPRIOiF1_W41,gender,inferred,female,,20,"[0.07272543, 0.01040159, 0.68495828, 0.23191469]"
GOVPRIOjF1_W41,gender,inferred,male,,20,"[0.20051085, 0.01189289, 0.35273365, 0.43486261]"
GOVPRIOjF1_W41,gender,inferred,female,,20,"[0.1490545, 0.00824356, 0.50754784, 0.33515409]"
GOVPRIOkF2_W41,gender,inferred,male,,20,"[0.04333968, 0.00773735, 0.04647172, 0.90245125]"
GOVPRIOkF2_W41,gender,inferred,female,,20,"[0.04978283, 0.00779905, 0.06311488, 0.87930324]"
GOVPRIOlF2_W41,gender,inferred,male,,20,"[0.09510754, 0.04391579, 0.48529505, 0.37568161]"
GOVPRIOlF2_W41,gender,inferred,female,,20,"[0.10479663, 0.04877374, 0.52616931, 0.32026031]"
GOVPRIOmF2_W41,gender,inferred,male,,20,"[0.19035031, 0.02565975, 0.46590677, 0.31808318]"
GOVPRIOmF2_W41,gender,inferred,female,,20,"[0.11797091, 0.01593779, 0.59077924, 0.27531208]"
GOVPRIOnF2_W41,gender,inferred,male,,20,"[0.2945472, 0.01371252, 0.2288575, 0.46288279]"
GOVPRIOnF2_W41,gender,inferred,female,,20,"[0.25129319, 0.01184013, 0.38683685, 0.35002983]"
GOVPRIOoF2_W41,gender,inferred,male,,20,"[0.14210928, 0.02145885, 0.56063541, 0.27579645]"
GOVPRIOoF2_W41,gender,inferred,female,,20,"[0.08520209, 0.01370135, 0.63381573, 0.26728083]"
HAPPEN2b_W41,gender,inferred,male,,20,"[0.21225545, 0.06177358, 0.45702351, 0.26894746]"
HAPPEN2b_W41,gender,inferred,female,,20,"[0.16514944, 0.03699458, 0.53088318, 0.26697281]"
HAPPEN2f_W41,gender,inferred,male,,20,"[0.04559445, 0.02079401, 0.19329217, 0.74031939]"
HAPPEN2f_W41,gender,inferred,female,,20,"[0.07499724, 0.02839438, 0.2923444, 0.60426397]"
HARASS1F1b_W41,gender,inferred,male,,20,"[0.21719019, 0.05563462, 0.7271752]"
HARASS1F1b_W41,gender,inferred,female,,20,"[0.26594761, 0.07219485, 0.66185754]"
HARASS1F1d_W41,gender,inferred,male,,20,"[0.11405141, 0.0251981, 0.86075049]"
HARASS1F1d_W41,gender,inferred,female,,20,"[0.17765523, 0.02779921, 0.79454557]"
HARASS1NOWRKF2d_W41,gender,inferred,male,,20,"[0.28107275, 0.0507703, 0.66815694]"
HARASS1NOWRKF2d_W41,gender,inferred,female,,20,"[0.57540533, 0.07457459, 0.35002005]"
HARASS3NOWRKF2_W41,gender,inferred,male,,20,"[0.22155113, 0.07365871, 0.70479016]"
HARASS3NOWRKF2_W41,gender,inferred,female,,20,"[0.27878539, 0.06660848, 0.65460611]"
INTRMAR_W41,gender,inferred,male,,20,"[0.17614635, 0.03640488, 0.41266896, 0.35058665, 0.02419315]"
INTRMAR_W41,gender,inferred,female,,20,"[0.14258557, 0.02826487, 0.45214324, 0.27065292, 0.1063534]"
LEGALIMG_W41,gender,inferred,male,,20,"[0.415978, 0.02250825, 0.56151373]"
LEGALIMG_W41,gender,inferred,female,,20,"[0.39225397, 0.02592673, 0.5818193]"
SOLVPROBa_W41,gender,inferred,male,,20,"[0.15768298, 0.04113811, 0.54531082, 0.25586808]"
SOLVPROBa_W41,gender,inferred,female,,20,"[0.13536744, 0.03878844, 0.54498962, 0.28085451]"
SOLVPROBb_W41,gender,inferred,male,,20,"[0.13414081, 0.04302347, 0.56263907, 0.26019666]"
SOLVPROBb_W41,gender,inferred,female,,20,"[0.12481843, 0.04163449, 0.55003279, 0.28351431]"
SOLVPROBc_W41,gender,inferred,male,,20,"[0.1223925, 0.02283652, 0.51984496, 0.33492602]"
SOLVPROBc_W41,gender,inferred,female,,20,"[0.14728844, 0.02509615, 0.51065366, 0.31696175]"
SOLVPROBdF1_W41,gender,inferred,male,,20,"[0.06960491, 0.00912151, 0.60929965, 0.31197394]"
SOLVPROBdF1_W41,gender,inferred,female,,20,"[0.11019769, 0.01326059, 0.58979388, 0.28674783]"
SOLVPROBf_W41,gender,inferred,male,,20,"[0.15155614, 0.03951057, 0.57033756, 0.23859573]"
SOLVPROBf_W41,gender,inferred,female,,20,"[0.13624363, 0.03916712, 0.56799696, 0.25659227]"
SOLVPROBg_W41,gender,inferred,male,,20,"[0.1133297, 0.01350451, 0.55917039, 0.3139954]"
SOLVPROBg_W41,gender,inferred,female,,20,"[0.14096827, 0.0185255, 0.51986315, 0.32064308]"
SOLVPROBh_W41,gender,inferred,male,,20,"[0.1385411, 0.04863085, 0.54500981, 0.26781824]"
SOLVPROBh_W41,gender,inferred,female,,20,"[0.1339733, 0.05059399, 0.52482354, 0.29060916]"
WRKTRN1F1_W41,gender,inferred,male,,20,"[0.36098898, 0.11257945, 0.40649143, 0.11994014]"
WRKTRN1F1_W41,gender,inferred,female,,20,"[0.30453065, 0.06281164, 0.49542314, 0.13723457]"
WRKTRN1F2_W41,gender,inferred,male,,20,"[0.37069325, 0.09033074, 0.41656726, 0.12240875]"
WRKTRN1F2_W41,gender,inferred,female,,20,"[0.26506934, 0.05550239, 0.51746166, 0.16196661]"
CONFb_W42,gender,inferred,male,,20,"[0.17256963, 0.01872196, 0.65694196, 0.15176644]"
CONFb_W42,gender,inferred,female,,20,"[0.1397342, 0.01841812, 0.65481645, 0.18703123]"
CONFc_W42,gender,inferred,male,,20,"[0.17573123, 0.01405301, 0.5828301, 0.22738567]"
CONFc_W42,gender,inferred,female,,20,"[0.15608224, 0.01597012, 0.56815756, 0.25979009]"
CONFe_W42,gender,inferred,male,,20,"[0.18877428, 0.0152313, 0.5313501, 0.26464432]"
CONFe_W42,gender,inferred,female,,20,"[0.15503577, 0.01785214, 0.55080137, 0.27631071]"
CONFg_W42,gender,inferred,male,,20,"[0.13117994, 0.0174713, 0.58235459, 0.26899417]"
CONFg_W42,gender,inferred,female,,20,"[0.12231784, 0.0202309, 0.53304065, 0.32441062]"
PQ4_F2Aa_W42,gender,inferred,male,,20,"[0.13096206, 0.00858223, 0.64665932, 0.21379638]"
PQ4_F2Aa_W42,gender,inferred,female,,20,"[0.08558142, 0.00781878, 0.63190733, 0.27469246]"
PQ4_F2Ac_W42,gender,inferred,male,,20,"[0.19013098, 0.02669542, 0.56551449, 0.2176591]"
PQ4_F2Ac_W42,gender,inferred,female,,20,"[0.13105408, 0.02181759, 0.60665707, 0.24047126]"
PQ4_F2Ae_W42,gender,inferred,male,,20,"[0.17916241, 0.02100059, 0.61636876, 0.18346823]"
PQ4_F2Ae_W42,gender,inferred,female,,20,"[0.11354147, 0.01824962, 0.62856198, 0.23964694]"
PQ4_F2Bb_W42,gender,inferred,male,,20,"[0.08198147, 0.00816445, 0.52963323, 0.38022085]"
PQ4_F2Bb_W42,gender,inferred,female,,20,"[0.05623401, 0.00841928, 0.52862053, 0.40672618]"
PQ4_F2Bc_W42,gender,inferred,male,,20,"[0.15123393, 0.01761171, 0.44067918, 0.39047518]"
PQ4_F2Bc_W42,gender,inferred,female,,20,"[0.12156239, 0.01870525, 0.47590798, 0.38382439]"
PQ4_F2Bd_W42,gender,inferred,male,,20,"[0.09435554, 0.01349883, 0.36706289, 0.52508274]"
PQ4_F2Bd_W42,gender,inferred,female,,20,"[0.06054948, 0.01064611, 0.50415439, 0.42465001]"
PQ4_F2Cc_W42,gender,inferred,male,,20,"[0.16657386, 0.01805267, 0.51077415, 0.30459935]"
PQ4_F2Cc_W42,gender,inferred,female,,20,"[0.13168675, 0.01960926, 0.55552004, 0.29318395]"
PQ8_F2B_W42,gender,inferred,male,,20,"[0.13451309, 0.03535884, 0.51836175, 0.31176632]"
PQ8_F2B_W42,gender,inferred,female,,20,"[0.10793056, 0.02735339, 0.55365867, 0.31105738]"
RQ1_F1B_W42,gender,inferred,male,,20,"[0.1554177, 0.01381924, 0.83076305]"
RQ1_F1B_W42,gender,inferred,female,,20,"[0.16180856, 0.01014937, 0.82804205]"
RQ1_F1C_W42,gender,inferred,male,,20,"[0.18849453, 0.01638737, 0.7951181]"
RQ1_F1C_W42,gender,inferred,female,,20,"[0.20315025, 0.01261303, 0.78423672]"
RQ2_F1A_W42,gender,inferred,male,,20,"[0.16132261, 0.17278569, 0.6658917]"
RQ2_F1A_W42,gender,inferred,female,,20,"[0.12743342, 0.13624959, 0.73631701]"
RQ4_F1Ab_W42,gender,inferred,male,,20,"[0.11579065, 0.00826915, 0.68100482, 0.19493538]"
RQ4_F1Ab_W42,gender,inferred,female,,20,"[0.08718654, 0.00800236, 0.70134763, 0.20346347]"
RQ4_F1Ae_W42,gender,inferred,male,,20,"[0.16041347, 0.02306039, 0.61423312, 0.20229303]"
RQ4_F1Ae_W42,gender,inferred,female,,20,"[0.10008573, 0.01567343, 0.68679556, 0.19744528]"
RQ4_F1Ba_W42,gender,inferred,male,,20,"[0.07847751, 0.00703939, 0.69190348, 0.22257963]"
RQ4_F1Ba_W42,gender,inferred,female,,20,"[0.07276436, 0.00833177, 0.64831123, 0.27059263]"
RQ4_F1Bc_W42,gender,inferred,male,,20,"[0.19771746, 0.02352364, 0.49271445, 0.28604445]"
RQ4_F1Bc_W42,gender,inferred,female,,20,"[0.14203897, 0.02121908, 0.54471729, 0.29202467]"
RQ4_F1Bd_W42,gender,inferred,male,,20,"[0.16880538, 0.01865574, 0.3318967, 0.48064218]"
RQ4_F1Bd_W42,gender,inferred,female,,20,"[0.10355186, 0.01316161, 0.51484394, 0.36844258]"
RQ4_F1Be_W42,gender,inferred,male,,20,"[0.16836883, 0.02029945, 0.57113612, 0.24019561]"
RQ4_F1Be_W42,gender,inferred,female,,20,"[0.12047508, 0.01660583, 0.61867307, 0.24424603]"
RQ4_F1Ca_W42,gender,inferred,male,,20,"[0.0492986, 0.00629848, 0.69429994, 0.25010298]"
RQ4_F1Ca_W42,gender,inferred,female,,20,"[0.04866163, 0.00738385, 0.64585929, 0.29809522]"
RQ4_F1Cb_W42,gender,inferred,male,,20,"[0.093134, 0.00716622, 0.62746874, 0.27223104]"
RQ4_F1Cb_W42,gender,inferred,female,,20,"[0.0735172, 0.00711693, 0.65664058, 0.26272531]"
RQ4_F1Cd_W42,gender,inferred,male,,20,"[0.14656576, 0.01644401, 0.41240023, 0.42459001]"
RQ4_F1Cd_W42,gender,inferred,female,,20,"[0.07872439, 0.01205866, 0.59313618, 0.31608076]"
RQ5_F1B_W42,gender,inferred,male,,20,"[0.02905549, 0.00773513, 0.10587217, 0.85733719]"
RQ5_F1B_W42,gender,inferred,female,,20,"[0.0586849, 0.00803114, 0.16217017, 0.7711138]"
RQ5_F1C_W42,gender,inferred,male,,20,"[0.00834192, 0.00465101, 0.02382484, 0.96318224]"
RQ5_F1C_W42,gender,inferred,female,,20,"[0.00867703, 0.00403292, 0.01778603, 0.96950403]"
IDIMPORT_W43,gender,inferred,male,,20,"[0.09739288, 0.06196788, 0.46913436, 0.30989982, 0.06160507]"
IDIMPORT_W43,gender,inferred,female,,20,"[0.10361039, 0.05686763, 0.48817782, 0.2912123, 0.06013186]"
RACESURV13_W43,gender,inferred,male,,20,"[0.09007213, 0.06480616, 0.41432125, 0.43080046]"
RACESURV13_W43,gender,inferred,female,,20,"[0.09641127, 0.06491192, 0.42631466, 0.41236216]"
RACESURV14_W43,gender,inferred,male,,20,"[0.0858171, 0.03833052, 0.48045674, 0.39539565]"
RACESURV14_W43,gender,inferred,female,,20,"[0.08781824, 0.03722198, 0.46372212, 0.41123765]"
RACESURV15a_W43,gender,inferred,male,,20,"[0.20749154, 0.09993325, 0.69257521]"
RACESURV15a_W43,gender,inferred,female,,20,"[0.20052808, 0.07773325, 0.72173867]"
RACESURV15b_W43,gender,inferred,male,,20,"[0.14213318, 0.07701174, 0.78085509]"
RACESURV15b_W43,gender,inferred,female,,20,"[0.14452518, 0.0612999, 0.79417492]"
RACESURV17_W43,gender,inferred,male,,20,"[0.47309501, 0.05309432, 0.38973433, 0.08407634]"
RACESURV17_W43,gender,inferred,female,,20,"[0.37806825, 0.05886678, 0.45341208, 0.10965288]"
RACESURV18b_W43,gender,inferred,male,,20,"[0.06782526, 0.02777697, 0.2504287, 0.6260839, 0.02788516]"
RACESURV18b_W43,gender,inferred,female,,20,"[0.08139178, 0.02769356, 0.25946209, 0.59621205, 0.03524053]"
RACESURV18f_W43,gender,inferred,male,,20,"[0.10902204, 0.02744641, 0.16938117, 0.65709613, 0.03705424]"
RACESURV18f_W43,gender,inferred,female,,20,"[0.15219226, 0.03213755, 0.21827268, 0.53427486, 0.06312266]"
RACESURV19a_W43,gender,inferred,male,,20,"[0.22660383, 0.09417323, 0.67922295]"
RACESURV19a_W43,gender,inferred,female,,20,"[0.24416703, 0.08807361, 0.66775937]"
RACESURV19c_W43,gender,inferred,male,,20,"[0.24379912, 0.07791952, 0.67828137]"
RACESURV19c_W43,gender,inferred,female,,20,"[0.26573594, 0.07242346, 0.6618406]"
RACESURV19e_W43,gender,inferred,male,,20,"[0.23928124, 0.09156872, 0.66915003]"
RACESURV19e_W43,gender,inferred,female,,20,"[0.25987777, 0.08494291, 0.6551793]"
RACESURV1b_W43,gender,inferred,male,,20,"[0.20609166, 0.01152433, 0.782384]"
RACESURV1b_W43,gender,inferred,female,,20,"[0.15725766, 0.01136626, 0.83137606]"
RACESURV21_W43,gender,inferred,male,,20,"[0.03285461, 0.00676983, 0.02783276, 0.93254281]"
RACESURV21_W43,gender,inferred,female,,20,"[0.08800975, 0.01243016, 0.09063518, 0.80892492]"
RACESURV27_W43,gender,inferred,male,,20,"[0.16646349, 0.00979757, 0.26744214, 0.55629679]"
RACESURV27_W43,gender,inferred,female,,20,"[0.22486914, 0.01618582, 0.37422883, 0.38471622]"
RACESURV28a_W43,gender,inferred,male,,20,"[0.13012731, 0.07166925, 0.79820347]"
RACESURV28a_W43,gender,inferred,female,,20,"[0.13498578, 0.06459462, 0.80041958]"
RACESURV28b_W43,gender,inferred,male,,20,"[0.14155769, 0.06720067, 0.79124165]"
RACESURV28b_W43,gender,inferred,female,,20,"[0.1448975, 0.06054434, 0.79455816]"
RACESURV28c_W43,gender,inferred,male,,20,"[0.15183298, 0.07133108, 0.77683594]"
RACESURV28c_W43,gender,inferred,female,,20,"[0.15465113, 0.06341531, 0.78193357]"
RACESURV28d_W43,gender,inferred,male,,20,"[0.14713391, 0.06614793, 0.78671814]"
RACESURV28d_W43,gender,inferred,female,,20,"[0.14909525, 0.06040093, 0.79050382]"
RACESURV28e_W43,gender,inferred,male,,20,"[0.1156078, 0.05307751, 0.83131468]"
RACESURV28e_W43,gender,inferred,female,,20,"[0.11577237, 0.04666757, 0.83756003]"
RACESURV28f_W43,gender,inferred,male,,20,"[0.1231924, 0.06812727, 0.80868034]"
RACESURV28f_W43,gender,inferred,female,,20,"[0.12179106, 0.06049217, 0.81771677]"
RACESURV28g_W43,gender,inferred,male,,20,"[0.15080026, 0.06957427, 0.77962548]"
RACESURV28g_W43,gender,inferred,female,,20,"[0.15194391, 0.06351932, 0.78453678]"
RACESURV29d_W43,gender,inferred,male,,20,"[0.07705696, 0.02209433, 0.18535055, 0.71549816]"
RACESURV29d_W43,gender,inferred,female,,20,"[0.07735394, 0.02177145, 0.157003, 0.74387162]"
RACESURV2_W43,gender,inferred,male,,20,"[0.27124171, 0.0130944, 0.33804807, 0.36478261, 0.01283322]"
RACESURV2_W43,gender,inferred,female,,20,"[0.21755991, 0.01593991, 0.35669153, 0.33369288, 0.07611577]"
RACESURV34a_W43,gender,inferred,male,,20,"[0.08291129, 0.03765354, 0.42901803, 0.41579282, 0.03462434]"
RACESURV34a_W43,gender,inferred,female,,20,"[0.09279993, 0.03703009, 0.44702624, 0.38263124, 0.04051252]"
RACESURV34b_W43,gender,inferred,male,,20,"[0.03949586, 0.01450368, 0.06592558, 0.85742746, 0.02264741]"
RACESURV34b_W43,gender,inferred,female,,20,"[0.02749671, 0.00848341, 0.04337301, 0.90625544, 0.01439141]"
RACESURV34c_W43,gender,inferred,male,,20,"[0.22911344, 0.00824634, 0.25762167, 0.4982945, 0.00672405]"
