qkey,attribute,channel,class_label,magnitude,human_attribute,human_group,wasserstein
GUNRESPKIDSD_W26,gender,steered,male,14.0,SEX,Male,1.6066892100075814
GUNRESPKIDSD_W26,gender,steered,male,16.0,SEX,Male,1.606512399987873
GUNRESPKIDSD_W26,gender,steered,male,18.0,SEX,Male,1.6054661000674737
GUNRESPKIDSD_W26,gender,steered,male,20.0,SEX,Male,1.5999206796552552
GUNRESPKIDSD_W26,gender,declared,female,,SEX,Female,1.6250574762591918
GUNRESPKIDSD_W26,gender,steered,female,0.0,SEX,Female,1.6252847262650623
GUNRESPKIDSD_W26,gender,steered,female,2.0,SEX,Female,1.6249352562770054
GUNRESPKIDSD_W26,gender,steered,female,4.0,SEX,Female,1.6239867062548832
GUNRESPKIDSD_W26,gender,steered,female,6.0,SEX,Female,1.6214174264584273
GUNRESPKIDSD_W26,gender,steered,female,8.0,SEX,Female,1.6169092862548835
GUNRESPKIDSD_W26,gender,steered,female,10.0,SEX,Female,1.6074988867945657
GUNRESPKIDSD_W26,gender,steered,female,12.0,SEX,Female,1.5780516795754471
GUNRESPKIDSD_W26,gender,steered,female,14.0,SEX,Female,1.5301113633935746
GUNRESPKIDSD_W26,gender,steered,female,16.0,SEX,Female,1.4429977753054515
GUNRESPKIDSD_W26,gender,steered,female,18.0,SEX,Female,1.2477878075858981
GUNRESPKIDSD_W26,gender,steered,female,20.0,SEX,Female,1.0027596275730224
GUNRESPKIDSD_W26,age,declared,adult,,AGE,30-49,1.5994150199950559
GUNRESPKIDSD_W26,age,steered,adult,0.0,AGE,30-49,1.5993350400101791
GUNRESPKIDSD_W26,age,steered,adult,2.0,AGE,30-49,1.5993348599979624
GUNRESPKIDSD_W26,age,steered,adult,4.0,AGE,30-49,1.5992768600026177
GUNRESPKIDSD_W26,age,steered,adult,6.0,AGE,30-49,1.5991060899913494
GUNRESPKIDSD_W26,age,steered,adult,8.0,AGE,30-49,1.5986198100275646
GUNRESPKIDSD_W26,age,steered,adult,10.0,AGE,30-49,1.597581159882552
GUNRESPKIDSD_W26,age,steered,adult,12.0,AGE,30-49,1.5934900303629154
GUNRESPKIDSD_W26,age,steered,adult,14.0,AGE,30-49,1.5830875711515735
GUNRESPKIDSD_W26,age,steered,adult,16.0,AGE,30-49,1.5608590496132047
GUNRESPKIDSD_W26,age,steered,adult,18.0,AGE,30-49,1.5440751322185395
GUNRESPKIDSD_W26,age,steered,adult,20.0,AGE,30-49,1.5269559529033068
GUNRESPKIDSD_W26,age,declared,older_adult,,AGE,65+,1.6997303599936398
GUNRESPKIDSD_W26,age,steered,older_adult,0.0,AGE,65+,1.6996857900101792
GUNRESPKIDSD_W26,age,steered,older_adult,2.0,AGE,65+,1.6994585999956924
GUNRESPKIDSD_W26,age,steered,older_adult,4.0,AGE,65+,1.6993363800110597
GUNRESPKIDSD_W26,age,steered,older_adult,6.0,AGE,65+,1.6989780500182268
GUNRESPKIDSD_W26,age,steered,older_adult,8.0,AGE,65+,1.6987195300000002
GUNRESPKIDSD_W26,age,steered,older_adult,10.0,AGE,65+,1.6987193600702006
GUNRESPKIDSD_W26,age,steered,older_adult,12.0,AGE,65+,1.698719269964897
GUNRESPKIDSD_W26,age,steered,older_adult,14.0,AGE,65+,1.6989775800547076
GUNRESPKIDSD_W26,age,steered,older_adult,16.0,AGE,65+,1.6991785900284313
GUNRESPKIDSD_W26,age,steered,older_adult,18.0,AGE,65+,1.6993347599889082
GUNRESPKIDSD_W26,age,steered,older_adult,20.0,AGE,65+,1.6993326400055673
GUNRESPKIDSD_W26,education,declared,some schooling,,EDUCATION,Less than high school,1.065496469950217
GUNRESPKIDSD_W26,education,steered,some schooling,0.0,EDUCATION,Less than high school,1.066004080010179
GUNRESPKIDSD_W26,education,steered,some schooling,2.0,EDUCATION,Less than high school,1.066004020014255
GUNRESPKIDSD_W26,education,steered,some schooling,4.0,EDUCATION,Less than high school,1.0659462000078437
GUNRESPKIDSD_W26,education,steered,some schooling,6.0,EDUCATION,Less than high school,1.065872039996644
GUNRESPKIDSD_W26,education,steered,some schooling,8.0,EDUCATION,Less than high school,1.0654974199786929
GUNRESPKIDSD_W26,education,steered,some schooling,10.0,EDUCATION,Less than high school,1.0642794299421534
GUNRESPKIDSD_W26,education,steered,some schooling,12.0,EDUCATION,Less than high school,1.057624210858345
GUNRESPKIDSD_W26,education,steered,some schooling,14.0,EDUCATION,Less than high school,1.0187620357298937
GUNRESPKIDSD_W26,education,steered,some schooling,16.0,EDUCATION,Less than high school,0.84342970777222
GUNRESPKIDSD_W26,education,steered,some schooling,18.0,EDUCATION,Less than high school,0.634539410464613
GUNRESPKIDSD_W26,education,steered,some schooling,20.0,EDUCATION,Less than high school,0.9068917238825507
GUNRESPKIDSD_W26,education,declared,high school,,EDUCATION,High school graduate,1.660172719953211
GUNRESPKIDSD_W26,education,steered,high school,0.0,EDUCATION,High school graduate,1.661138860010179
GUNRESPKIDSD_W26,education,steered,high school,2.0,EDUCATION,High school graduate,1.6611838499904845
GUNRESPKIDSD_W26,education,steered,high school,4.0,EDUCATION,High school graduate,1.6611387199959258
GUNRESPKIDSD_W26,education,steered,high school,6.0,EDUCATION,High school graduate,1.661183409995229
GUNRESPKIDSD_W26,education,steered,high school,8.0,EDUCATION,High school graduate,1.6612174500099988
GUNRESPKIDSD_W26,education,steered,high school,10.0,EDUCATION,High school graduate,1.661242810005978
GUNRESPKIDSD_W26,education,steered,high school,12.0,EDUCATION,High school graduate,1.6612754700053576
GUNRESPKIDSD_W26,education,steered,high school,14.0,EDUCATION,High school graduate,1.6612120199869578
GUNRESPKIDSD_W26,education,steered,high school,16.0,EDUCATION,High school graduate,1.66090180996475
GUNRESPKIDSD_W26,education,steered,high school,18.0,EDUCATION,High school graduate,1.658398630088314
GUNRESPKIDSD_W26,education,steered,high school,20.0,EDUCATION,High school graduate,1.6174435191220216
GUNRESPKIDSD_W26,education,declared,college and more,,EDUCATION,College graduate/some postgrad,1.7566318775963445
GUNRESPKIDSD_W26,education,steered,college and more,0.0,EDUCATION,College graduate/some postgrad,1.7579295675915105
GUNRESPKIDSD_W26,education,steered,college and more,2.0,EDUCATION,College graduate/some postgrad,1.7579294475752205
GUNRESPKIDSD_W26,education,steered,college and more,4.0,EDUCATION,College graduate/some postgrad,1.7578713875839491
GUNRESPKIDSD_W26,education,steered,college and more,6.0,EDUCATION,College graduate/some postgrad,1.7577966275981576
GUNRESPKIDSD_W26,education,steered,college and more,8.0,EDUCATION,College graduate/some postgrad,1.7576993775943446
GUNRESPKIDSD_W26,education,steered,college and more,10.0,EDUCATION,College graduate/some postgrad,1.7572133775629362
GUNRESPKIDSD_W26,education,steered,college and more,12.0,EDUCATION,College graduate/some postgrad,1.756176017620474
GUNRESPKIDSD_W26,education,steered,college and more,14.0,EDUCATION,College graduate/some postgrad,1.753990287539903
GUNRESPKIDSD_W26,education,steered,college and more,16.0,EDUCATION,College graduate/some postgrad,1.7493030077579341
GUNRESPKIDSD_W26,education,steered,college and more,18.0,EDUCATION,College graduate/some postgrad,1.7417570685638961
GUNRESPKIDSD_W26,education,steered,college and more,20.0,EDUCATION,College graduate/some postgrad,1.7237839858638733
GUNRESPKIDSD_W26,socioeco,declared,low,,INCOME,"Less than $30,000",1.4002556200163505
GUNRESPKIDSD_W26,socioeco,steered,low,0.0,INCOME,"Less than $30,000",1.4002564200101792
GUNRESPKIDSD_W26,socioeco,steered,low,2.0,INCOME,"Less than $30,000",1.4003013499936543
GUNRESPKIDSD_W26,socioeco,steered,low,4.0,INCOME,"Less than $30,000",1.4003013499936543
GUNRESPKIDSD_W26,socioeco,steered,low,6.0,INCOME,"Less than $30,000",1.400336399995056
GUNRESPKIDSD_W26,socioeco,steered,low,8.0,INCOME,"Less than $30,000",1.4003849400045034
GUNRESPKIDSD_W26,socioeco,steered,low,10.0,INCOME,"Less than $30,000",1.4004015600029223
GUNRESPKIDSD_W26,socioeco,steered,low,12.0,INCOME,"Less than $30,000",1.4004014799976594
GUNRESPKIDSD_W26,socioeco,steered,low,14.0,INCOME,"Less than $30,000",1.4004144000022802
GUNRESPKIDSD_W26,socioeco,steered,low,16.0,INCOME,"Less than $30,000",1.4004014199988286
GUNRESPKIDSD_W26,socioeco,steered,low,18.0,INCOME,"Less than $30,000",1.4004013700000004
GUNRESPKIDSD_W26,socioeco,steered,low,20.0,INCOME,"Less than $30,000",1.4003359400012403
GUNRESPKIDSD_W26,socioeco,declared,high,,INCOME,"$100,000 or more",1.7147302528579265
GUNRESPKIDSD_W26,socioeco,steered,high,0.0,INCOME,"$100,000 or more",1.7147881328602619
GUNRESPKIDSD_W26,socioeco,steered,high,2.0,INCOME,"$100,000 or more",1.7147880728643377
GUNRESPKIDSD_W26,socioeco,steered,high,4.0,INCOME,"$100,000 or more",1.7148681728426702
GUNRESPKIDSD_W26,socioeco,steered,high,6.0,INCOME,"$100,000 or more",1.714833062843737
GUNRESPKIDSD_W26,socioeco,steered,high,8.0,INCOME,"$100,000 or more",1.7148330028469085
GUNRESPKIDSD_W26,socioeco,steered,high,10.0,INCOME,"$100,000 or more",1.7147879828460084
GUNRESPKIDSD_W26,socioeco,steered,high,12.0,INCOME,"$100,000 or more",1.714787892852121
GUNRESPKIDSD_W26,socioeco,steered,high,14.0,INCOME,"$100,000 or more",1.7146557928400057
GUNRESPKIDSD_W26,socioeco,steered,high,16.0,INCOME,"$100,000 or more",1.714559812854402
GUNRESPKIDSD_W26,socioeco,steered,high,18.0,INCOME,"$100,000 or more",1.714278332821547
GUNRESPKIDSD_W26,socioeco,steered,high,20.0,INCOME,"$100,000 or more",1.7134790529105892
GUNRESPKIDSE_W26,gender,declared,male,,SEX,Male,1.1293088200003183
GUNRESPKIDSE_W26,gender,steered,male,0.0,SEX,Male,1.12929527
GUNRESPKIDSE_W26,gender,steered,male,2.0,SEX,Male,1.129303700000523
GUNRESPKIDSE_W26,gender,steered,male,4.0,SEX,Male,1.1293088200003183
GUNRESPKIDSE_W26,gender,steered,male,6.0,SEX,Male,1.1293105399998131
GUNRESPKIDSE_W26,gender,steered,male,8.0,SEX,Male,1.129310509999875
GUNRESPKIDSE_W26,gender,steered,male,10.0,SEX,Male,1.1293104300000634
GUNRESPKIDSE_W26,gender,steered,male,12.0,SEX,Male,1.1293074700000933
GUNRESPKIDSE_W26,gender,steered,male,14.0,SEX,Male,1.129291549998991
GUNRESPKIDSE_W26,gender,steered,male,16.0,SEX,Male,1.1292567299987994
GUNRESPKIDSE_W26,gender,steered,male,18.0,SEX,Male,1.1290134700181984
GUNRESPKIDSE_W26,gender,steered,male,20.0,SEX,Male,1.1281007900243194
GUNRESPKIDSE_W26,gender,declared,female,,SEX,Female,0.728191647282347
GUNRESPKIDSE_W26,gender,steered,female,0.0,SEX,Female,0.7281916772821314
GUNRESPKIDSE_W26,gender,steered,female,2.0,SEX,Female,0.728177757281069
GUNRESPKIDSE_W26,gender,steered,female,4.0,SEX,Female,0.728116987286941
GUNRESPKIDSE_W26,gender,steered,female,6.0,SEX,Female,0.7279518672769053
GUNRESPKIDSE_W26,gender,steered,female,8.0,SEX,Female,0.7273017973185868
GUNRESPKIDSE_W26,gender,steered,female,10.0,SEX,Female,0.726285857339951
GUNRESPKIDSE_W26,gender,steered,female,12.0,SEX,Female,0.7241414971192641
GUNRESPKIDSE_W26,gender,steered,female,14.0,SEX,Female,0.7141442168600627
GUNRESPKIDSE_W26,gender,steered,female,16.0,SEX,Female,0.6988868881619201
GUNRESPKIDSE_W26,gender,steered,female,18.0,SEX,Female,0.6523091865230917
GUNRESPKIDSE_W26,gender,steered,female,20.0,SEX,Female,0.5054006817383815
GUNRESPKIDSE_W26,age,declared,adult,,AGE,30-49,0.931850940000244
GUNRESPKIDSE_W26,age,steered,adult,0.0,AGE,30-49,0.93183432
GUNRESPKIDSE_W26,age,steered,adult,2.0,AGE,30-49,0.9318390600005027
GUNRESPKIDSE_W26,age,steered,adult,4.0,AGE,30-49,0.9318342600004312
GUNRESPKIDSE_W26,age,steered,adult,6.0,AGE,30-49,0.9318201299982154
GUNRESPKIDSE_W26,age,steered,adult,8.0,AGE,30-49,0.9317967000023649
GUNRESPKIDSE_W26,age,steered,adult,10.0,AGE,30-49,0.9316494900061901
GUNRESPKIDSE_W26,age,steered,adult,12.0,AGE,30-49,0.9312203699745819
GUNRESPKIDSE_W26,age,steered,adult,14.0,AGE,30-49,0.9290124998862676
GUNRESPKIDSE_W26,age,steered,adult,16.0,AGE,30-49,0.9231601206956558
GUNRESPKIDSE_W26,age,steered,adult,18.0,AGE,30-49,0.9156010100000002
GUNRESPKIDSE_W26,age,steered,adult,20.0,AGE,30-49,0.907033301489351
GUNRESPKIDSE_W26,age,declared,older_adult,,AGE,65+,0.8926037800003065
GUNRESPKIDSE_W26,age,steered,older_adult,0.0,AGE,65+,0.8925925
GUNRESPKIDSE_W26,age,steered,older_adult,2.0,AGE,65+,0.8925864000005522
GUNRESPKIDSE_W26,age,steered,older_adult,4.0,AGE,65+,0.8925685400000002
GUNRESPKIDSE_W26,age,steered,older_adult,6.0,AGE,65+,0.8925178400038464
GUNRESPKIDSE_W26,age,steered,older_adult,8.0,AGE,65+,0.8925178400038464
GUNRESPKIDSE_W26,age,steered,older_adult,10.0,AGE,65+,0.8925178100048096
GUNRESPKIDSE_W26,age,steered,older_adult,12.0,AGE,65+,0.8924904899913545
GUNRESPKIDSE_W26,age,steered,older_adult,14.0,AGE,65+,0.8925177499951876
GUNRESPKIDSE_W26,age,steered,older_adult,16.0,AGE,65+,0.8924902900000002
GUNRESPKIDSE_W26,age,steered,older_adult,18.0,AGE,65+,0.892473569994383
GUNRESPKIDSE_W26,age,steered,older_adult,20.0,AGE,65+,0.8924542899952087
GUNRESPKIDSE_W26,education,declared,some schooling,,EDUCATION,Less than high school,0.8981212399999998
GUNRESPKIDSE_W26,education,steered,some schooling,0.0,EDUCATION,Less than high school,0.8981455599999999
GUNRESPKIDSE_W26,education,steered,some schooling,2.0,EDUCATION,Less than high school,0.8981455599999999
GUNRESPKIDSE_W26,education,steered,some schooling,4.0,EDUCATION,Less than high school,0.8981394600005521
GUNRESPKIDSE_W26,education,steered,some schooling,6.0,EDUCATION,Less than high school,0.8981394300008286
GUNRESPKIDSE_W26,education,steered,some schooling,8.0,EDUCATION,Less than high school,0.8980920300037515
GUNRESPKIDSE_W26,education,steered,some schooling,10.0,EDUCATION,Less than high school,0.8979054499895356
GUNRESPKIDSE_W26,education,steered,some schooling,12.0,EDUCATION,Less than high school,0.8969960300468411
GUNRESPKIDSE_W26,education,steered,some schooling,14.0,EDUCATION,Less than high school,0.8914673902679868
GUNRESPKIDSE_W26,education,steered,some schooling,16.0,EDUCATION,Less than high school,0.8560534449463661
GUNRESPKIDSE_W26,education,steered,some schooling,18.0,EDUCATION,Less than high school,0.5204395913318243
GUNRESPKIDSE_W26,education,steered,some schooling,20.0,EDUCATION,Less than high school,0.748213857975522
GUNRESPKIDSE_W26,education,declared,high school,,EDUCATION,High school graduate,0.785736657857821
GUNRESPKIDSE_W26,education,steered,high school,0.0,EDUCATION,High school graduate,0.7857606178578209
GUNRESPKIDSE_W26,education,steered,high school,2.0,EDUCATION,High school graduate,0.7857653578583236
GUNRESPKIDSE_W26,education,steered,high school,4.0,EDUCATION,High school graduate,0.7857653278584925
GUNRESPKIDSE_W26,education,steered,high school,6.0,EDUCATION,High school graduate,0.7857718978581274
GUNRESPKIDSE_W26,education,steered,high school,8.0,EDUCATION,High school graduate,0.785771647857821
GUNRESPKIDSE_W26,education,steered,high school,10.0,EDUCATION,High school graduate,0.7857752478583702
GUNRESPKIDSE_W26,education,steered,high school,12.0,EDUCATION,High school graduate,0.7857738878577384
GUNRESPKIDSE_W26,education,steered,high school,14.0,EDUCATION,High school graduate,0.785759517857143
GUNRESPKIDSE_W26,education,steered,high school,16.0,EDUCATION,High school graduate,0.7856765178631011
GUNRESPKIDSE_W26,education,steered,high school,18.0,EDUCATION,High school graduate,0.784683827813889
GUNRESPKIDSE_W26,education,steered,high school,20.0,EDUCATION,High school graduate,0.7584897467661261
GUNRESPKIDSE_W26,education,declared,college and more,,EDUCATION,College graduate/some postgrad,0.9975458700245418
GUNRESPKIDSE_W26,education,steered,college and more,0.0,EDUCATION,College graduate/some postgrad,0.9975992800237926
GUNRESPKIDSE_W26,education,steered,college and more,2.0,EDUCATION,College graduate/some postgrad,0.9976040200242952
GUNRESPKIDSE_W26,education,steered,college and more,4.0,EDUCATION,College graduate/some postgrad,0.9976039900244641
GUNRESPKIDSE_W26,education,steered,college and more,6.0,EDUCATION,College graduate/some postgrad,0.9975930300224053
GUNRESPKIDSE_W26,education,steered,college and more,8.0,EDUCATION,College graduate/some postgrad,0.9975748100260914
GUNRESPKIDSE_W26,education,steered,college and more,10.0,EDUCATION,College graduate/some postgrad,0.997523330022818
GUNRESPKIDSE_W26,education,steered,college and more,12.0,EDUCATION,College graduate/some postgrad,0.9974141200258587
GUNRESPKIDSE_W26,education,steered,college and more,14.0,EDUCATION,College graduate/some postgrad,0.9970580700519281
GUNRESPKIDSE_W26,education,steered,college and more,16.0,EDUCATION,College graduate/some postgrad,0.9956634200433662
GUNRESPKIDSE_W26,education,steered,college and more,18.0,EDUCATION,College graduate/some postgrad,0.9929374701642918
GUNRESPKIDSE_W26,education,steered,college and more,20.0,EDUCATION,College graduate/some postgrad,0.9849588904036493
GUNRESPKIDSE_W26,socioeco,declared,low,,INCOME,"Less than $30,000",0.7812451600007876
GUNRESPKIDSE_W26,socioeco,steered,low,0.0,INCOME,"Less than $30,000",0.7812367899999999
GUNRESPKIDSE_W26,socioeco,steered,low,2.0,INCOME,"Less than $30,000",0.781245250000391
GUNRESPKIDSE_W26,socioeco,steered,low,4.0,INCOME,"Less than $30,000",0.7812452200005227
GUNRESPKIDSE_W26,socioeco,steered,low,6.0,INCOME,"Less than $30,000",0.7812503700002374
GUNRESPKIDSE_W26,socioeco,steered,low,8.0,INCOME,"Less than $30,000",0.7812521199996915
GUNRESPKIDSE_W26,socioeco,steered,low,10.0,INCOME,"Less than $30,000",0.7812534700001444
GUNRESPKIDSE_W26,socioeco,steered,low,12.0,INCOME,"Less than $30,000",0.7812534700001444
GUNRESPKIDSE_W26,socioeco,steered,low,14.0,INCOME,"Less than $30,000",0.7812534700001444
GUNRESPKIDSE_W26,socioeco,steered,low,16.0,INCOME,"Less than $30,000",0.7812534700001444
GUNRESPKIDSE_W26,socioeco,steered,low,18.0,INCOME,"Less than $30,000",0.7812503400003179
GUNRESPKIDSE_W26,socioeco,steered,low,20.0,INCOME,"Less than $30,000",0.7812480500004094
GUNRESPKIDSE_W26,socioeco,declared,high,,INCOME,"$100,000 or more",1.0191297601924028
GUNRESPKIDSE_W26,socioeco,steered,high,0.0,INCOME,"$100,000 or more",1.019135890191574
GUNRESPKIDSE_W26,socioeco,steered,high,2.0,INCOME,"$100,000 or more",1.0191443201920967
GUNRESPKIDSE_W26,socioeco,steered,high,4.0,INCOME,"$100,000 or more",1.0191472001917778
GUNRESPKIDSE_W26,socioeco,steered,high,6.0,INCOME,"$100,000 or more",1.0191472001917778
GUNRESPKIDSE_W26,socioeco,steered,high,8.0,INCOME,"$100,000 or more",1.0191471701918804
GUNRESPKIDSE_W26,socioeco,steered,high,10.0,INCOME,"$100,000 or more",1.019144290192229
GUNRESPKIDSE_W26,socioeco,steered,high,12.0,INCOME,"$100,000 or more",1.0191442601923617
GUNRESPKIDSE_W26,socioeco,steered,high,14.0,INCOME,"$100,000 or more",1.0191404801908974
GUNRESPKIDSE_W26,socioeco,steered,high,16.0,INCOME,"$100,000 or more",1.0191294601918535
GUNRESPKIDSE_W26,socioeco,steered,high,18.0,INCOME,"$100,000 or more",1.01911659019239
GUNRESPKIDSE_W26,socioeco,steered,high,20.0,INCOME,"$100,000 or more",1.0190311201940994
GUNRESPNOKIDSA_W26,gender,declared,male,,SEX,Male,0.6899803368999523
GUNRESPNOKIDSA_W26,gender,steered,male,0.0,SEX,Male,0.6899792768999362
GUNRESPNOKIDSA_W26,gender,steered,male,2.0,SEX,Male,0.6899792768999362
GUNRESPNOKIDSA_W26,gender,steered,male,4.0,SEX,Male,0.6899803068999908
GUNRESPNOKIDSA_W26,gender,steered,male,6.0,SEX,Male,0.6899811368999865
GUNRESPNOKIDSA_W26,gender,steered,male,8.0,SEX,Male,0.6899791569001348
GUNRESPNOKIDSA_W26,gender,steered,male,10.0,SEX,Male,0.6899768468999847
GUNRESPNOKIDSA_W26,gender,steered,male,12.0,SEX,Male,0.6899685468996851
GUNRESPNOKIDSA_W26,gender,steered,male,14.0,SEX,Male,0.6899582568977756
GUNRESPNOKIDSA_W26,gender,steered,male,16.0,SEX,Male,0.6899224169004569
GUNRESPNOKIDSA_W26,gender,steered,male,18.0,SEX,Male,0.6898179268998406
GUNRESPNOKIDSA_W26,gender,steered,male,20.0,SEX,Male,0.6894711368998403
GUNRESPNOKIDSA_W26,gender,declared,female,,SEX,Female,0.500799265008015
GUNRESPNOKIDSA_W26,gender,steered,female,0.0,SEX,Female,0.5007967350081108
GUNRESPNOKIDSA_W26,gender,steered,female,2.0,SEX,Female,0.500791395008015
GUNRESPNOKIDSA_W26,gender,steered,female,4.0,SEX,Female,0.5007800850075862
GUNRESPNOKIDSA_W26,gender,steered,female,6.0,SEX,Female,0.500743235008015
GUNRESPNOKIDSA_W26,gender,steered,female,8.0,SEX,Female,0.500678135009249
GUNRESPNOKIDSA_W26,gender,steered,female,10.0,SEX,Female,0.5004661450147229
GUNRESPNOKIDSA_W26,gender,steered,female,12.0,SEX,Female,0.5002486849914299
GUNRESPNOKIDSA_W26,gender,steered,female,14.0,SEX,Female,0.49963184508989233
GUNRESPNOKIDSA_W26,gender,steered,female,16.0,SEX,Female,0.49673071513013944
GUNRESPNOKIDSA_W26,gender,steered,female,18.0,SEX,Female,0.4898122958871536
GUNRESPNOKIDSA_W26,gender,steered,female,20.0,SEX,Female,0.46346613575472284
GUNRESPNOKIDSA_W26,age,declared,adult,,AGE,30-49,0.5559439199999179
GUNRESPNOKIDSA_W26,age,steered,adult,0.0,AGE,30-49,0.5559405000000959
GUNRESPNOKIDSA_W26,age,steered,adult,2.0,AGE,30-49,0.55593516
GUNRESPNOKIDSA_W26,age,steered,adult,4.0,AGE,30-49,0.5559238199997855
GUNRESPNOKIDSA_W26,age,steered,adult,6.0,AGE,30-49,0.555909839999291
GUNRESPNOKIDSA_W26,age,steered,adult,8.0,AGE,30-49,0.5558215600012375
GUNRESPNOKIDSA_W26,age,steered,adult,10.0,AGE,30-49,0.5555639599771198
GUNRESPNOKIDSA_W26,age,steered,adult,12.0,AGE,30-49,0.5546152800399003
GUNRESPNOKIDSA_W26,age,steered,adult,14.0,AGE,30-49,0.5523354802887848
GUNRESPNOKIDSA_W26,age,steered,adult,16.0,AGE,30-49,0.5473180695686389
GUNRESPNOKIDSA_W26,age,steered,adult,18.0,AGE,30-49,0.5433563193705515
GUNRESPNOKIDSA_W26,age,steered,adult,20.0,AGE,30-49,0.5370993901884586
GUNRESPNOKIDSA_W26,age,declared,older_adult,,AGE,65+,0.5070599650706389
GUNRESPNOKIDSA_W26,age,steered,older_adult,0.0,AGE,65+,0.5070558250707021
GUNRESPNOKIDSA_W26,age,steered,older_adult,2.0,AGE,65+,0.5070504850706062
GUNRESPNOKIDSA_W26,age,steered,older_adult,4.0,AGE,65+,0.5070476050708664
GUNRESPNOKIDSA_W26,age,steered,older_adult,6.0,AGE,65+,0.5070439150707733
GUNRESPNOKIDSA_W26,age,steered,older_adult,8.0,AGE,65+,0.5070439150707733
GUNRESPNOKIDSA_W26,age,steered,older_adult,10.0,AGE,65+,0.5070391750701775
GUNRESPNOKIDSA_W26,age,steered,older_adult,12.0,AGE,65+,0.5070252250691908
GUNRESPNOKIDSA_W26,age,steered,older_adult,14.0,AGE,65+,0.5070151550706063
GUNRESPNOKIDSA_W26,age,steered,older_adult,16.0,AGE,65+,0.5070090550695753
GUNRESPNOKIDSA_W26,age,steered,older_adult,18.0,AGE,65+,0.5069854250698546
GUNRESPNOKIDSA_W26,age,steered,older_adult,20.0,AGE,65+,0.5069363150668773
GUNRESPNOKIDSA_W26,education,declared,some schooling,,EDUCATION,Less than high school,0.8460982099778876
GUNRESPNOKIDSA_W26,education,steered,some schooling,0.0,EDUCATION,Less than high school,0.8466462300000959
GUNRESPNOKIDSA_W26,education,steered,some schooling,2.0,EDUCATION,Less than high school,0.8466462300000959
GUNRESPNOKIDSA_W26,education,steered,some schooling,4.0,EDUCATION,Less than high school,0.8466462300000959
GUNRESPNOKIDSA_W26,education,steered,some schooling,6.0,EDUCATION,Less than high school,0.8466462300000959
GUNRESPNOKIDSA_W26,education,steered,some schooling,8.0,EDUCATION,Less than high school,0.846640830000204
GUNRESPNOKIDSA_W26,education,steered,some schooling,10.0,EDUCATION,Less than high school,0.8466233300013846
GUNRESPNOKIDSA_W26,education,steered,some schooling,12.0,EDUCATION,Less than high school,0.8466050500022988
GUNRESPNOKIDSA_W26,education,steered,some schooling,14.0,EDUCATION,Less than high school,0.846490070003219
GUNRESPNOKIDSA_W26,education,steered,some schooling,16.0,EDUCATION,Less than high school,0.8459299699783684
GUNRESPNOKIDSA_W26,education,steered,some schooling,18.0,EDUCATION,Less than high school,0.8425143300000001
GUNRESPNOKIDSA_W26,education,steered,some schooling,20.0,EDUCATION,Less than high school,0.8230708783493901
GUNRESPNOKIDSA_W26,education,declared,high school,,EDUCATION,High school graduate,0.5593736144063429
GUNRESPNOKIDSA_W26,education,steered,high school,0.0,EDUCATION,High school graduate,0.5593767144062809
GUNRESPNOKIDSA_W26,education,steered,high school,2.0,EDUCATION,High school graduate,0.559377774406297
GUNRESPNOKIDSA_W26,education,steered,high school,4.0,EDUCATION,High school graduate,0.559378604406301
GUNRESPNOKIDSA_W26,education,steered,high school,6.0,EDUCATION,High school graduate,0.559379244406185
GUNRESPNOKIDSA_W26,education,steered,high school,8.0,EDUCATION,High school graduate,0.5593800844061283
GUNRESPNOKIDSA_W26,education,steered,high school,10.0,EDUCATION,High school graduate,0.5593792744062966
GUNRESPNOKIDSA_W26,education,steered,high school,12.0,EDUCATION,High school graduate,0.5593782644062174
GUNRESPNOKIDSA_W26,education,steered,high school,14.0,EDUCATION,High school graduate,0.5593726144067187
GUNRESPNOKIDSA_W26,education,steered,high school,16.0,EDUCATION,High school graduate,0.5593479044051771
GUNRESPNOKIDSA_W26,education,steered,high school,18.0,EDUCATION,High school graduate,0.5590893443740476
GUNRESPNOKIDSA_W26,education,steered,high school,20.0,EDUCATION,High school graduate,0.5535029245237567
GUNRESPNOKIDSA_W26,education,declared,college and more,,EDUCATION,College graduate/some postgrad,0.4779961252199374
GUNRESPNOKIDSA_W26,education,steered,college and more,0.0,EDUCATION,College graduate/some postgrad,0.4780014652200333
GUNRESPNOKIDSA_W26,education,steered,college and more,2.0,EDUCATION,College graduate/some postgrad,0.4780014652200333
GUNRESPNOKIDSA_W26,education,steered,college and more,4.0,EDUCATION,College graduate/some postgrad,0.4780014652200333
GUNRESPNOKIDSA_W26,education,steered,college and more,6.0,EDUCATION,College graduate/some postgrad,0.477998335220175
GUNRESPNOKIDSA_W26,education,steered,college and more,8.0,EDUCATION,College graduate/some postgrad,0.4779894952204401
GUNRESPNOKIDSA_W26,education,steered,college and more,10.0,EDUCATION,College graduate/some postgrad,0.4779785952210438
GUNRESPNOKIDSA_W26,education,steered,college and more,12.0,EDUCATION,College graduate/some postgrad,0.4779310852184343
GUNRESPNOKIDSA_W26,education,steered,college and more,14.0,EDUCATION,College graduate/some postgrad,0.47774405523304764
GUNRESPNOKIDSA_W26,education,steered,college and more,16.0,EDUCATION,College graduate/some postgrad,0.4771997551957424
