qkey,channel,magnitude,gender_question,gap
FUD33B_W34,steered,18.0,False,1.1000000083166447e-07
FUD33B_W34,steered,20.0,False,4.300000003094435e-07
FUD35_W34,declared,,False,0.023768058567942837
FUD35_W34,steered,0.0,False,0.0
FUD35_W34,steered,2.0,False,0.19331360145334844
FUD35_W34,steered,4.0,False,0.44026393795881724
FUD35_W34,steered,6.0,False,0.5394181070488554
FUD35_W34,steered,8.0,False,0.6049020005518054
FUD35_W34,steered,10.0,False,0.6044551249060092
FUD35_W34,steered,12.0,False,0.5326347248984191
FUD35_W34,steered,14.0,False,0.4621528557620979
FUD35_W34,steered,16.0,False,0.534331518594934
FUD35_W34,steered,18.0,False,0.6238613174641452
FUD35_W34,steered,20.0,False,0.7497675250046493
FUD37A_W34,declared,,False,0.0006983700559765667
FUD37A_W34,steered,0.0,False,0.0
FUD37A_W34,steered,2.0,False,0.012766148717684674
FUD37A_W34,steered,4.0,False,0.025242171343498352
FUD37A_W34,steered,6.0,False,0.057614481350168695
FUD37A_W34,steered,8.0,False,0.09287851288531766
FUD37A_W34,steered,10.0,False,0.1799595283736527
FUD37A_W34,steered,12.0,False,0.26578630281669285
FUD37A_W34,steered,14.0,False,0.3168149972521942
FUD37A_W34,steered,16.0,False,0.26504775241542294
FUD37A_W34,steered,18.0,False,0.24049872979081233
FUD37A_W34,steered,20.0,False,0.1611593017686095
FUD37B_W34,declared,,False,2.2840001095603393e-05
FUD37B_W34,steered,0.0,False,0.0
FUD37B_W34,steered,2.0,False,8.028997956567764e-05
FUD37B_W34,steered,4.0,False,0.00030805998396355957
FUD37B_W34,steered,6.0,False,0.0007558699813469992
FUD37B_W34,steered,8.0,False,0.001936210024587337
FUD37B_W34,steered,10.0,False,0.006415199601668792
FUD37B_W34,steered,12.0,False,0.015371129810788697
FUD37B_W34,steered,14.0,False,0.025107021337273383
FUD37B_W34,steered,16.0,False,0.020868440958480654
FUD37B_W34,steered,18.0,False,0.003268150599854885
FUD37B_W34,steered,20.0,False,0.014142518394511461
FUD37C_W34,declared,,False,2.3199999599866547e-06
FUD37C_W34,steered,0.0,False,0.0
FUD37C_W34,steered,2.0,False,0.00010240999897537291
FUD37C_W34,steered,4.0,False,0.0005399400283730039
FUD37C_W34,steered,6.0,False,0.0015025198788296504
FUD37C_W34,steered,8.0,False,0.0041495700837509445
FUD37C_W34,steered,10.0,False,0.009190309817011917
FUD37C_W34,steered,12.0,False,0.01215917987947189
FUD37C_W34,steered,14.0,False,0.022059891322027875
FUD37C_W34,steered,16.0,False,0.05307997265745074
FUD37C_W34,steered,18.0,False,0.18552790743041253
FUD37C_W34,steered,20.0,False,0.6239655075092717
FUTRCLASSb_W41,declared,,False,3.604000153935007e-05
FUTRCLASSb_W41,steered,0.0,False,0.0
FUTRCLASSb_W41,steered,2.0,False,2.2999998464000016e-06
FUTRCLASSb_W41,steered,4.0,False,6.75500036595002e-06
FUTRCLASSb_W41,steered,6.0,False,9.994999522200019e-06
FUTRCLASSb_W41,steered,8.0,False,4.466999906565003e-05
FUTRCLASSb_W41,steered,10.0,False,0.00012139500379980011
FUTRCLASSb_W41,steered,12.0,False,0.00043918501782570074
FUTRCLASSb_W41,steered,14.0,False,0.0014612300291745007
FUTRCLASSb_W41,steered,16.0,False,0.004928995394672632
FUTRCLASSb_W41,steered,18.0,False,0.0130549949993568
FUTRCLASSb_W41,steered,20.0,False,0.03012991060259821
FUTRCLASSc_W41,declared,,False,1.9000000062163735e-07
FUTRCLASSc_W41,steered,0.0,False,0.0
FUTRCLASSc_W41,steered,2.0,False,6.99999983533317e-08
FUTRCLASSc_W41,steered,4.0,False,1.7500000454306885e-07
FUTRCLASSc_W41,steered,6.0,False,6.400000274187079e-07
FUTRCLASSc_W41,steered,8.0,False,2.054999998890583e-06
FUTRCLASSc_W41,steered,10.0,False,7.325000293045836e-06
FUTRCLASSc_W41,steered,12.0,False,2.5665001798180764e-05
FUTRCLASSc_W41,steered,14.0,False,0.00010164999694528554
FUTRCLASSc_W41,steered,16.0,False,0.0005236050008390891
FUTRCLASSc_W41,steered,18.0,False,0.0030670147789312874
FUTRCLASSc_W41,steered,20.0,False,0.019514961175844614
FUTR_DIV_W41,declared,,False,9.911423169969135e-06
FUTR_DIV_W41,steered,0.0,False,0.0
FUTR_DIV_W41,steered,2.0,False,3.246498780374936e-05
FUTR_DIV_W41,steered,4.0,False,0.00021160000211599997
FUTR_DIV_W41,steered,6.0,False,0.00012924996811464778
FUTR_DIV_W41,steered,8.0,False,9.211000782864947e-05
FUTR_DIV_W41,steered,10.0,False,0.0009710700609778532
FUTR_DIV_W41,steered,12.0,False,0.004949710098994201
FUTR_DIV_W41,steered,14.0,False,0.017018535442953956
FUTR_DIV_W41,steered,16.0,False,0.035677734312787
FUTR_DIV_W41,steered,18.0,False,0.08888755460308612
FUTR_DIV_W41,steered,20.0,False,0.15877130658771305
GAP21Q10_W82,declared,,False,0.001719234354782685
GAP21Q10_W82,steered,0.0,False,0.0
GAP21Q10_W82,steered,2.0,False,0.0027434050823021165
GAP21Q10_W82,steered,4.0,False,0.009165594908344104
GAP21Q10_W82,steered,6.0,False,0.03538531869098686
GAP21Q10_W82,steered,8.0,False,0.11317528509333973
GAP21Q10_W82,steered,10.0,False,0.279530974271352
GAP21Q10_W82,steered,12.0,False,0.4146605222827861
GAP21Q10_W82,steered,14.0,False,0.45895008507737056
GAP21Q10_W82,steered,16.0,False,0.47160519958917396
GAP21Q10_W82,steered,18.0,False,0.47926381554669184
GAP21Q10_W82,steered,20.0,False,0.4835630155352946
GAP21Q13_b_W82,declared,,False,0.00039434002922340134
GAP21Q13_b_W82,steered,0.0,False,0.0
GAP21Q13_b_W82,steered,2.0,False,0.0001285799992515
GAP21Q13_b_W82,steered,4.0,False,0.0003722699827776007
GAP21Q13_b_W82,steered,6.0,False,0.0006642699848988222
GAP21Q13_b_W82,steered,8.0,False,0.001141989976609235
GAP21Q13_b_W82,steered,10.0,False,0.0018992899807315374
GAP21Q13_b_W82,steered,12.0,False,0.0040429300000004356
GAP21Q13_b_W82,steered,14.0,False,0.0066729603345062885
GAP21Q13_b_W82,steered,16.0,False,0.008556680430041931
GAP21Q13_b_W82,steered,18.0,False,0.009713059998892187
GAP21Q13_b_W82,steered,20.0,False,0.007682100000945885
GAP21Q15_a_W82,declared,,False,0.0013078098130557849
GAP21Q15_a_W82,steered,0.0,False,0.0
GAP21Q15_a_W82,steered,2.0,False,0.021188490634152624
GAP21Q15_a_W82,steered,4.0,False,0.05422358234950056
GAP21Q15_a_W82,steered,6.0,False,0.07293478368322039
GAP21Q15_a_W82,steered,8.0,False,0.11698744790788035
GAP21Q15_a_W82,steered,10.0,False,0.13458048460045255
GAP21Q15_a_W82,steered,12.0,False,0.24839561613551597
GAP21Q15_a_W82,steered,14.0,False,0.2595235829379958
GAP21Q15_a_W82,steered,16.0,False,0.2794498347573701
GAP21Q15_a_W82,steered,18.0,False,0.43315016409095336
GAP21Q15_a_W82,steered,20.0,False,0.6071023844986684
GAP21Q15_b_W82,declared,,False,0.0008483699723573047
GAP21Q15_b_W82,steered,0.0,False,0.0
GAP21Q15_b_W82,steered,2.0,False,0.00039991962999220846
GAP21Q15_b_W82,steered,4.0,False,0.0020450000092000317
GAP21Q15_b_W82,steered,6.0,False,0.0021551900035304593
GAP21Q15_b_W82,steered,8.0,False,0.004219170156001056
GAP21Q15_b_W82,steered,10.0,False,0.0052473896827599795
GAP21Q15_b_W82,steered,12.0,False,0.009275910057675156
GAP21Q15_b_W82,steered,14.0,False,0.02909343982883147
GAP21Q15_b_W82,steered,16.0,False,0.07252607377637765
GAP21Q15_b_W82,steered,18.0,False,0.16030644666311922
GAP21Q15_b_W82,steered,20.0,False,0.28346515128087607
GAP21Q15_c_W82,declared,,False,0.00019083002318958403
GAP21Q15_c_W82,steered,0.0,False,0.0
GAP21Q15_c_W82,steered,2.0,False,2.0300025842609498e-06
GAP21Q15_c_W82,steered,4.0,False,1.986000257880587e-05
GAP21Q15_c_W82,steered,6.0,False,1.8960001650174946e-05
GAP21Q15_c_W82,steered,8.0,False,5.240999923528653e-05
GAP21Q15_c_W82,steered,10.0,False,0.0001578699928347467
GAP21Q15_c_W82,steered,12.0,False,0.000875469994594273
GAP21Q15_c_W82,steered,14.0,False,0.005252829671122574
GAP21Q15_c_W82,steered,16.0,False,0.01463142924600327
GAP21Q15_c_W82,steered,18.0,False,0.0336681499698752
GAP21Q15_c_W82,steered,20.0,False,0.07454118226200691
GAP21Q15_d_W82,declared,,False,0.036680438165977075
GAP21Q15_d_W82,steered,0.0,False,0.0
GAP21Q15_d_W82,steered,2.0,False,0.0819012163381612
GAP21Q15_d_W82,steered,4.0,False,0.15312808306256132
GAP21Q15_d_W82,steered,6.0,False,0.29791859120134834
GAP21Q15_d_W82,steered,8.0,False,0.42009875698561194
GAP21Q15_d_W82,steered,10.0,False,0.6051506907485067
GAP21Q15_d_W82,steered,12.0,False,0.5418913946079749
GAP21Q15_d_W82,steered,14.0,False,0.5503634889927297
GAP21Q15_d_W82,steered,16.0,False,0.4659165571876525
GAP21Q15_d_W82,steered,18.0,False,0.34187831215121944
GAP21Q15_d_W82,steered,20.0,False,0.30004525711900565
GAP21Q15_e_W82,declared,,False,0.012781957686634895
GAP21Q15_e_W82,steered,0.0,False,0.0
GAP21Q15_e_W82,steered,2.0,False,0.04793118950108381
GAP21Q15_e_W82,steered,4.0,False,0.11073971447451625
GAP21Q15_e_W82,steered,6.0,False,0.18545127003336995
GAP21Q15_e_W82,steered,8.0,False,0.2735685798930147
GAP21Q15_e_W82,steered,10.0,False,0.3911105024841936
GAP21Q15_e_W82,steered,12.0,False,0.33233680140006583
GAP21Q15_e_W82,steered,14.0,False,0.3084214297312301
GAP21Q15_e_W82,steered,16.0,False,0.2038067261344786
GAP21Q15_e_W82,steered,18.0,False,0.1294783070128248
GAP21Q15_e_W82,steered,20.0,False,0.1304719617464037
GAP21Q15_f_W82,declared,,False,0.010196640038214525
GAP21Q15_f_W82,steered,0.0,False,0.0
GAP21Q15_f_W82,steered,2.0,False,0.014364510859384675
GAP21Q15_f_W82,steered,4.0,False,0.04604581504389985
GAP21Q15_f_W82,steered,6.0,False,0.0813613682335718
GAP21Q15_f_W82,steered,8.0,False,0.1083103392403994
GAP21Q15_f_W82,steered,10.0,False,0.1683840334203847
GAP21Q15_f_W82,steered,12.0,False,0.1689024073508566
GAP21Q15_f_W82,steered,14.0,False,0.09097069291822496
GAP21Q15_f_W82,steered,16.0,False,0.05772569424413707
GAP21Q15_f_W82,steered,18.0,False,0.03186908364273001
GAP21Q15_f_W82,steered,20.0,False,0.05287769158788303
GAP21Q17_W82,declared,,False,6.528000678976352e-05
GAP21Q17_W82,steered,0.0,False,0.0
GAP21Q17_W82,steered,2.0,False,0.000971850010614289
GAP21Q17_W82,steered,4.0,False,0.0025709299655916886
GAP21Q17_W82,steered,6.0,False,0.007082700687007991
GAP21Q17_W82,steered,8.0,False,0.01162261894616598
GAP21Q17_W82,steered,10.0,False,0.025545781093312476
GAP21Q17_W82,steered,12.0,False,0.029896268153671704
GAP21Q17_W82,steered,14.0,False,0.028747910331328473
GAP21Q17_W82,steered,16.0,False,0.04776470920974904
GAP21Q17_W82,steered,18.0,False,0.16026179248935818
GAP21Q17_W82,steered,20.0,False,0.33113576644212955
GAP21Q19_a_W82,declared,,False,0.13499954277277174
GAP21Q19_a_W82,steered,0.0,False,0.0
GAP21Q19_a_W82,steered,2.0,False,0.00014014999579545724
GAP21Q19_a_W82,steered,4.0,False,0.0007382000503555838
GAP21Q19_a_W82,steered,6.0,False,0.0009794499743433383
GAP21Q19_a_W82,steered,8.0,False,0.001147030069346949
GAP21Q19_a_W82,steered,10.0,False,0.0009178299239331933
GAP21Q19_a_W82,steered,12.0,False,0.00496736006394335
GAP21Q19_a_W82,steered,14.0,False,0.01623128008013048
GAP21Q19_a_W82,steered,16.0,False,0.04809162051288849
GAP21Q19_a_W82,steered,18.0,False,0.10729364999009347
GAP21Q19_a_W82,steered,20.0,False,0.20274637580428137
GAP21Q19_b_W82,declared,,False,0.0
GAP21Q19_b_W82,steered,0.0,False,0.0
GAP21Q19_b_W82,steered,2.0,False,1.0000000050247593e-08
GAP21Q19_b_W82,steered,4.0,False,1.9999999323339068e-08
GAP21Q19_b_W82,steered,6.0,False,3.999999798054432e-08
GAP21Q19_b_W82,steered,8.0,False,1.0000000150167665e-07
GAP21Q19_b_W82,steered,10.0,False,3.3999998771960804e-07
GAP21Q19_b_W82,steered,12.0,False,8.899999808242853e-07
GAP21Q19_b_W82,steered,14.0,False,2.1099998570583978e-06
GAP21Q19_b_W82,steered,16.0,False,6.399997393824464e-06
GAP21Q19_b_W82,steered,18.0,False,0.00019736000970205225
GAP21Q19_b_W82,steered,20.0,False,0.004241259912540762
GAP21Q19_c_W82,declared,,False,0.0
GAP21Q19_c_W82,steered,0.0,False,0.0
GAP21Q19_c_W82,steered,2.0,False,0.0
GAP21Q19_c_W82,steered,4.0,False,9.999999828202988e-09
GAP21Q19_c_W82,steered,6.0,False,3.999999842463353e-08
GAP21Q19_c_W82,steered,8.0,False,2.7999998874423176e-07
GAP21Q19_c_W82,steered,10.0,False,3.0600001224461866e-06
GAP21Q19_c_W82,steered,12.0,False,2.3220000928775473e-05
GAP21Q19_c_W82,steered,14.0,False,0.00014488999565334475
GAP21Q19_c_W82,steered,16.0,False,0.0005035199848890627
GAP21Q19_c_W82,steered,18.0,False,0.0007495100375132452
GAP21Q19_c_W82,steered,20.0,False,0.0007185899712336424
GAP21Q19_d_W82,declared,,False,0.04922663381189685
GAP21Q19_d_W82,steered,0.0,False,0.0
GAP21Q19_d_W82,steered,2.0,False,0.004554660627262088
GAP21Q19_d_W82,steered,4.0,False,0.01996273991914296
GAP21Q19_d_W82,steered,6.0,False,0.028183350941857272
GAP21Q19_d_W82,steered,8.0,False,0.04704424766846441
GAP21Q19_d_W82,steered,10.0,False,0.07605818903501471
GAP21Q19_d_W82,steered,12.0,False,0.09543718376208171
GAP21Q19_d_W82,steered,14.0,False,0.09510863793714536
GAP21Q19_d_W82,steered,16.0,False,0.09956616493805744
GAP21Q19_d_W82,steered,18.0,False,0.06533409933850341
GAP21Q19_d_W82,steered,20.0,False,0.0719292356906805
GAP21Q19_e_W82,declared,,False,0.1735925117359251
GAP21Q19_e_W82,steered,0.0,False,0.0
GAP21Q19_e_W82,steered,2.0,False,0.00017079997410514986
GAP21Q19_e_W82,steered,4.0,False,0.0005915799637976435
GAP21Q19_e_W82,steered,6.0,False,0.0013640199589232314
GAP21Q19_e_W82,steered,8.0,False,0.0027096401299849535
GAP21Q19_e_W82,steered,10.0,False,0.005720089766910656
GAP21Q19_e_W82,steered,12.0,False,0.014587919309885865
GAP21Q19_e_W82,steered,14.0,False,0.026254609969416566
GAP21Q19_e_W82,steered,16.0,False,0.045396670500950705
GAP21Q19_e_W82,steered,18.0,False,0.06938973137615138
GAP21Q19_e_W82,steered,20.0,False,0.10247129487852955
GAP21Q21_a_W82,declared,,False,0.0016667200807192195
GAP21Q21_a_W82,steered,0.0,False,0.0
GAP21Q21_a_W82,steered,2.0,False,0.0019233399090733405
GAP21Q21_a_W82,steered,4.0,False,0.0037433096496476415
GAP21Q21_a_W82,steered,6.0,False,0.005081169838020538
GAP21Q21_a_W82,steered,8.0,False,0.010959620006784965
GAP21Q21_a_W82,steered,10.0,False,0.014101909435923932
GAP21Q21_a_W82,steered,12.0,False,0.023223359297261048
GAP21Q21_a_W82,steered,14.0,False,0.0378804211469711
GAP21Q21_a_W82,steered,16.0,False,0.07731940768370393
GAP21Q21_a_W82,steered,18.0,False,0.1515450763008418
GAP21Q21_a_W82,steered,20.0,False,0.27516903736695875
GAP21Q21_e_W82,declared,,False,8.690001210100111e-06
GAP21Q21_e_W82,steered,0.0,False,0.0
GAP21Q21_e_W82,steered,2.0,False,2.4129998690011046e-05
GAP21Q21_e_W82,steered,4.0,False,4.84599997463282e-05
GAP21Q21_e_W82,steered,6.0,False,6.691000066901201e-05
GAP21Q21_e_W82,steered,8.0,False,0.00011797000260494649
GAP21Q21_e_W82,steered,10.0,False,0.00020617000033205658
GAP21Q21_e_W82,steered,12.0,False,0.0004978299594647011
GAP21Q21_e_W82,steered,14.0,False,0.0011407599767255788
GAP21Q21_e_W82,steered,16.0,False,0.003574899963899549
GAP21Q21_e_W82,steered,18.0,False,0.008738280354914248
GAP21Q21_e_W82,steered,20.0,False,0.010025100406147744
GAP21Q23_W82,declared,,False,0.00045990995821121317
GAP21Q23_W82,steered,0.0,False,0.0
GAP21Q23_W82,steered,2.0,False,2.523000176823942e-05
GAP21Q23_W82,steered,4.0,False,6.871000044161857e-05
GAP21Q23_W82,steered,6.0,False,0.00020053000017428158
GAP21Q23_W82,steered,8.0,False,0.0003324499969074024
GAP21Q23_W82,steered,10.0,False,0.0007063899787098649
GAP21Q23_W82,steered,12.0,False,0.0014957599995674142
GAP21Q23_W82,steered,14.0,False,0.004055410121515002
GAP21Q23_W82,steered,16.0,False,0.01092868967272076
GAP21Q23_W82,steered,18.0,False,0.022681631811576453
GAP21Q23_W82,steered,20.0,False,0.07339166318219681
GAP21Q24_W82,declared,,False,1.1939999760679498e-05
GAP21Q24_W82,steered,0.0,False,0.0
GAP21Q24_W82,steered,2.0,False,0.003014309909571189
GAP21Q24_W82,steered,4.0,False,0.010941819779347606
GAP21Q24_W82,steered,6.0,False,0.04741012047460336
GAP21Q24_W82,steered,8.0,False,0.14804048703919015
GAP21Q24_W82,steered,10.0,False,0.37754358602068105
GAP21Q24_W82,steered,12.0,False,0.6791928599995358
GAP21Q24_W82,steered,14.0,False,0.8176077891177169
GAP21Q24_W82,steered,16.0,False,0.9240885577242661
GAP21Q24_W82,steered,18.0,False,0.96962031004809
GAP21Q24_W82,steered,20.0,False,0.9789323102969536
GAP21Q25_W82,declared,,False,0.024092628241195818
GAP21Q25_W82,steered,0.0,False,0.0
GAP21Q25_W82,steered,2.0,False,0.042101142881634704
GAP21Q25_W82,steered,4.0,False,0.11062660054965134
GAP21Q25_W82,steered,6.0,False,0.1428295760260218
GAP21Q25_W82,steered,8.0,False,0.26487593629790024
GAP21Q25_W82,steered,10.0,False,0.26486943549912767
GAP21Q25_W82,steered,12.0,False,0.31675139987566364
GAP21Q25_W82,steered,14.0,False,0.21762043484040844
GAP21Q25_W82,steered,16.0,False,0.14419458262584936
GAP21Q25_W82,steered,18.0,False,0.094456449225412
GAP21Q25_W82,steered,20.0,False,0.07585597916540118
GAP21Q26_a_W82,declared,,False,0.012766120289952361
GAP21Q26_a_W82,steered,0.0,False,0.0
GAP21Q26_a_W82,steered,2.0,False,0.0007918098531181918
GAP21Q26_a_W82,steered,4.0,False,0.0013040798632677256
GAP21Q26_a_W82,steered,6.0,False,0.0037247100228123575
GAP21Q26_a_W82,steered,8.0,False,0.01218640036559197
GAP21Q26_a_W82,steered,10.0,False,0.02659791755476154
GAP21Q26_a_W82,steered,12.0,False,0.045463608218186256
GAP21Q26_a_W82,steered,14.0,False,0.09173145612972256
GAP21Q26_a_W82,steered,16.0,False,0.11080904306631396
GAP21Q26_a_W82,steered,18.0,False,0.08946353614291647
GAP21Q26_a_W82,steered,20.0,False,0.0716170376484855
GAP21Q26_b_W82,declared,,False,0.6044770907195005
GAP21Q26_b_W82,steered,0.0,False,0.0
GAP21Q26_b_W82,steered,2.0,False,0.007814330974125823
GAP21Q26_b_W82,steered,4.0,False,0.019804950950814502
GAP21Q26_b_W82,steered,6.0,False,0.033257708880196586
GAP21Q26_b_W82,steered,8.0,False,0.05601862216870309
GAP21Q26_b_W82,steered,10.0,False,0.08436854688514565
GAP21Q26_b_W82,steered,12.0,False,0.07238586835761286
GAP21Q26_b_W82,steered,14.0,False,0.05170300202497566
GAP21Q26_b_W82,steered,16.0,False,0.04642508000000008
GAP21Q26_b_W82,steered,18.0,False,0.2742440782273222
GAP21Q26_b_W82,steered,20.0,False,0.556802096784975
GAP21Q26_c_W82,declared,,False,4.1199999001741606e-06
GAP21Q26_c_W82,steered,0.0,False,0.0
GAP21Q26_c_W82,steered,2.0,False,0.012137199884376768
GAP21Q26_c_W82,steered,4.0,False,0.03615795078166068
GAP21Q26_c_W82,steered,6.0,False,0.09479948286058812
GAP21Q26_c_W82,steered,8.0,False,0.1821742827025359
GAP21Q26_c_W82,steered,10.0,False,0.32072408357909465
GAP21Q26_c_W82,steered,12.0,False,0.377625917552518
GAP21Q26_c_W82,steered,14.0,False,0.295223085901448
GAP21Q26_c_W82,steered,16.0,False,0.20691412206728324
GAP21Q26_c_W82,steered,18.0,False,0.12338275012771134
GAP21Q26_c_W82,steered,20.0,False,0.11437440084442412
GAP21Q27_W82,declared,,False,9.68499963165028e-06
GAP21Q27_W82,steered,0.0,False,0.0
GAP21Q27_W82,steered,2.0,False,0.19310921541376028
GAP21Q27_W82,steered,4.0,False,0.5247913120162997
GAP21Q27_W82,steered,6.0,False,0.7872000602395086
GAP21Q27_W82,steered,8.0,False,0.8956413673169937
GAP21Q27_W82,steered,10.0,False,0.9184612130936074
GAP21Q27_W82,steered,12.0,False,0.9017604283950559
GAP21Q27_W82,steered,14.0,False,0.8189629998913392
GAP21Q27_W82,steered,16.0,False,0.6745626657321175
GAP21Q27_W82,steered,18.0,False,0.4603795271079229
GAP21Q27_W82,steered,20.0,False,0.3033391656700097
GAP21Q28_W82,declared,,False,0.004050629594083895
GAP21Q28_W82,steered,0.0,False,0.0
GAP21Q28_W82,steered,2.0,False,0.007814269606937818
GAP21Q28_W82,steered,4.0,False,0.02105065898456816
GAP21Q28_W82,steered,6.0,False,0.0585855657639042
GAP21Q28_W82,steered,8.0,False,0.14654643146546428
GAP21Q28_W82,steered,10.0,False,0.2670166306999327
GAP21Q28_W82,steered,12.0,False,0.4346587153995928
GAP21Q28_W82,steered,14.0,False,0.49480583031269804
GAP21Q28_W82,steered,16.0,False,0.5536842448062861
GAP21Q28_W82,steered,18.0,False,0.47725389408314234
GAP21Q28_W82,steered,20.0,False,0.3307823189747985
GAP21Q31_W82,declared,,False,3.5999999314917375e-07
GAP21Q31_W82,steered,0.0,False,0.0
GAP21Q31_W82,steered,2.0,False,0.0
GAP21Q31_W82,steered,4.0,False,2.599999792129992e-07
GAP21Q31_W82,steered,6.0,False,4.5000001880346474e-07
GAP21Q31_W82,steered,8.0,False,6.60000117780335e-07
GAP21Q31_W82,steered,10.0,False,5.599999828298508e-07
GAP21Q31_W82,steered,12.0,False,2.530000533185195e-06
GAP21Q31_W82,steered,14.0,False,5.539999500592252e-06
GAP21Q31_W82,steered,16.0,False,1.8509998704452357e-05
GAP21Q31_W82,steered,18.0,False,8.500999172245116e-05
GAP21Q31_W82,steered,20.0,False,0.00035333002251713985
GAP21Q32_W82,declared,,False,2.8699998876288387e-06
GAP21Q32_W82,steered,0.0,False,0.0
GAP21Q32_W82,steered,2.0,False,2.499999913220449e-07
GAP21Q32_W82,steered,4.0,False,9.300000027999999e-07
GAP21Q32_W82,steered,6.0,False,3.5899998911220478e-06
GAP21Q32_W82,steered,8.0,False,1.0009999800189475e-05
GAP21Q32_W82,steered,10.0,False,4.008999959653785e-05
GAP21Q32_W82,steered,12.0,False,0.0001255800038195247
GAP21Q32_W82,steered,14.0,False,0.0003595400036107963
GAP21Q32_W82,steered,16.0,False,0.0007675299307947081
GAP21Q32_W82,steered,18.0,False,0.0020444399793079267
GAP21Q32_W82,steered,20.0,False,0.004417599956121294
GAP21Q33_c_W82,declared,,False,0.028432309715676896
GAP21Q33_c_W82,steered,0.0,False,0.0
GAP21Q33_c_W82,steered,2.0,False,0.4429735827448227
GAP21Q33_c_W82,steered,4.0,False,0.6709718973105857
GAP21Q33_c_W82,steered,6.0,False,0.8378891606211494
GAP21Q33_c_W82,steered,8.0,False,0.8979576600669285
GAP21Q33_c_W82,steered,10.0,False,0.9209690843928601
GAP21Q33_c_W82,steered,12.0,False,0.9506473085194193
GAP21Q33_c_W82,steered,14.0,False,0.950873230931514
GAP21Q33_c_W82,steered,16.0,False,0.9595002306196442
GAP21Q33_c_W82,steered,18.0,False,0.9639959711725082
GAP21Q33_c_W82,steered,20.0,False,0.9590790494918451
GAP21Q33_g_W82,declared,,False,8.570000496957858e-06
GAP21Q33_g_W82,steered,0.0,False,0.0
GAP21Q33_g_W82,steered,2.0,False,5.309999213545629e-06
GAP21Q33_g_W82,steered,4.0,False,1.6060000514779997e-05
GAP21Q33_g_W82,steered,6.0,False,2.9340002295242142e-05
GAP21Q33_g_W82,steered,8.0,False,7.644000135804266e-05
GAP21Q33_g_W82,steered,10.0,False,0.00015020000759533925
GAP21Q33_g_W82,steered,12.0,False,0.00030491998026682134
GAP21Q33_g_W82,steered,14.0,False,0.0008328499738296247
GAP21Q33_g_W82,steered,16.0,False,0.0034078801720977803
GAP21Q33_g_W82,steered,18.0,False,0.012654060634642224
GAP21Q33_g_W82,steered,20.0,False,0.04232697957673023
GAP21Q33_i_W82,declared,,False,0.3167514567013472
GAP21Q33_i_W82,steered,0.0,False,0.0
GAP21Q33_i_W82,steered,2.0,False,0.00422022990536941
GAP21Q33_i_W82,steered,4.0,False,0.012562449045569468
GAP21Q33_i_W82,steered,6.0,False,0.028401179147964584
GAP21Q33_i_W82,steered,8.0,False,0.04671620193251835
GAP21Q33_i_W82,steered,10.0,False,0.09463977572806337
GAP21Q33_i_W82,steered,12.0,False,0.14733746669704773
GAP21Q33_i_W82,steered,14.0,False,0.2674400761514857
GAP21Q33_i_W82,steered,16.0,False,0.3743678050064363
GAP21Q33_i_W82,steered,18.0,False,0.4902951555821957
GAP21Q33_i_W82,steered,20.0,False,0.653300209223686
GAP21Q33_j_W82,declared,,False,8.000000839558652e-08
GAP21Q33_j_W82,steered,0.0,False,0.0
GAP21Q33_j_W82,steered,2.0,False,3.099999806854825e-07
GAP21Q33_j_W82,steered,4.0,False,1.1300000821723444e-06
GAP21Q33_j_W82,steered,6.0,False,3.48999988830645e-06
GAP21Q33_j_W82,steered,8.0,False,9.740000011748684e-06
GAP21Q33_j_W82,steered,10.0,False,2.671000000831203e-05
GAP21Q33_j_W82,steered,12.0,False,7.309000003519195e-05
GAP21Q33_j_W82,steered,14.0,False,0.00015229999615573586
GAP21Q33_j_W82,steered,16.0,False,0.00039519996809289637
GAP21Q33_j_W82,steered,18.0,False,0.0006498599856034071
GAP21Q33_j_W82,steered,20.0,False,0.0005462299534246817
GAP21Q33_m_W82,declared,,False,0.14973851061071175
GAP21Q33_m_W82,steered,0.0,False,0.0
GAP21Q33_m_W82,steered,2.0,False,0.06487123957102692
GAP21Q33_m_W82,steered,4.0,False,0.21952746106026766
GAP21Q33_m_W82,steered,6.0,False,0.3760394811379787
GAP21Q33_m_W82,steered,8.0,False,0.5612654368744051
GAP21Q33_m_W82,steered,10.0,False,0.6782676032810973
GAP21Q33_m_W82,steered,12.0,False,0.7761302654875198
GAP21Q33_m_W82,steered,14.0,False,0.8156476191983517
GAP21Q33_m_W82,steered,16.0,False,0.8473431923210661
GAP21Q33_m_W82,steered,18.0,False,0.8866706730948131
GAP21Q33_m_W82,steered,20.0,False,0.8799844764058806
GAP21Q33_n_W82,declared,,False,0.0037189998877560798
GAP21Q33_n_W82,steered,0.0,False,0.0
GAP21Q33_n_W82,steered,2.0,False,0.24496315944289143
GAP21Q33_n_W82,steered,4.0,False,0.5248496562694049
GAP21Q33_n_W82,steered,6.0,False,0.7945970829591863
GAP21Q33_n_W82,steered,8.0,False,0.9100781698593629
GAP21Q33_n_W82,steered,10.0,False,0.9385104272950952
GAP21Q33_n_W82,steered,12.0,False,0.9597006604394976
GAP21Q33_n_W82,steered,14.0,False,0.9621103694852876
GAP21Q33_n_W82,steered,16.0,False,0.9583402615682572
