qkey,attribute,channel,class_label,magnitude,n_names,response_distribution
MOREWMN1F2_W36,gender,inferred,female,,20,"[0.99999744, 6e-07, 1.96e-06]"
POLCHF1_W36,gender,inferred,male,,20,"[1.466e-05, 0.99900462, 0.00098071]"
POLCHF1_W36,gender,inferred,female,,20,"[1.254e-05, 0.99907568, 0.00091176]"
TRAITBIZMF2C_W36,gender,inferred,male,,20,"[0.99999988, 1.2e-07, 4e-08]"
TRAITBIZMF2C_W36,gender,inferred,female,,20,"[0.99999987, 1.1e-07, 5e-08]"
TRAITBIZMF2D_W36,gender,inferred,male,,20,"[0.99999983, 7e-08, 6e-08]"
TRAITBIZMF2D_W36,gender,inferred,female,,20,"[0.99999973, 9e-08, 1.5e-07]"
TRAITBIZMF2E_W36,gender,inferred,male,,20,"[0.9999999, 7e-08, 5e-08]"
TRAITBIZMF2E_W36,gender,inferred,female,,20,"[0.9999998, 7e-08, 7e-08]"
TRAITBIZMF2G_W36,gender,inferred,male,,20,"[1.39e-06, 1.7e-07, 0.99999845]"
TRAITBIZMF2G_W36,gender,inferred,female,,20,"[1.44e-06, 1.7e-07, 0.99999839]"
TRAITBIZWF2C_W36,gender,inferred,male,,20,"[0.99999941, 1.6e-07, 4.5e-07]"
TRAITBIZWF2C_W36,gender,inferred,female,,20,"[0.99999941, 2.5e-07, 3.3e-07]"
TRAITBIZWF2D_W36,gender,inferred,male,,20,"[0.99999962, 1.2e-07, 2.6e-07]"
TRAITBIZWF2D_W36,gender,inferred,female,,20,"[0.99999943, 1.4e-07, 4.3e-07]"
TRAITBIZWF2E_W36,gender,inferred,male,,20,"[0.99999977, 8e-08, 1.3e-07]"
TRAITBIZWF2E_W36,gender,inferred,female,,20,"[0.99999971, 9e-08, 1.6e-07]"
TRAITBIZWF2G_W36,gender,inferred,male,,20,"[1.18e-06, 1.9e-07, 0.99999862]"
TRAITBIZWF2G_W36,gender,inferred,female,,20,"[1.15e-06, 2.1e-07, 0.99999862]"
TRAITPOLMF1B_W36,gender,inferred,male,,20,"[0.99999483, 2.61e-06, 2.56e-06]"
TRAITPOLMF1B_W36,gender,inferred,female,,20,"[0.99990358, 2.79e-06, 9.362e-05]"
TRAITPOLMF1C_W36,gender,inferred,male,,20,"[0.99995671, 4.31e-05, 1.8e-07]"
TRAITPOLMF1C_W36,gender,inferred,female,,20,"[0.99998778, 1.19e-05, 2.9e-07]"
TRAITPOLMF1D_W36,gender,inferred,male,,20,"[0.99999978, 1.3e-07, 7e-08]"
TRAITPOLMF1D_W36,gender,inferred,female,,20,"[0.99999974, 1.5e-07, 1.3e-07]"
TRAITPOLMF1E_W36,gender,inferred,male,,20,"[0.99997203, 1.261e-05, 1.535e-05]"
TRAITPOLMF1E_W36,gender,inferred,female,,20,"[0.99808078, 7.78e-06, 0.00191145]"
TRAITPOLMF1F_W36,gender,inferred,male,,20,"[0.01727626, 0.31913904, 0.66358471]"
TRAITPOLMF1F_W36,gender,inferred,female,,20,"[0.00059477, 0.02997921, 0.96942603]"
TRAITPOLMF1G_W36,gender,inferred,male,,20,"[1.25e-06, 1.8e-07, 0.99999858]"
TRAITPOLMF1G_W36,gender,inferred,female,,20,"[1.22e-06, 1.9e-07, 0.99999857]"
TRAITPOLWF1A_W36,gender,inferred,male,,20,"[0.99999725, 1.7e-07, 2.6e-06]"
TRAITPOLWF1A_W36,gender,inferred,female,,20,"[0.99999656, 2.3e-07, 3.19e-06]"
TRAITPOLWF1C_W36,gender,inferred,male,,20,"[0.99994974, 1.02e-06, 4.924e-05]"
TRAITPOLWF1C_W36,gender,inferred,female,,20,"[0.99993147, 4.02e-06, 6.451e-05]"
TRAITPOLWF1D_W36,gender,inferred,male,,20,"[0.99999962, 1.6e-07, 2.3e-07]"
TRAITPOLWF1D_W36,gender,inferred,female,,20,"[0.9999995, 2e-07, 3.1e-07]"
TRAITPOLWF1E_W36,gender,inferred,male,,20,"[0.99999909, 1.8e-07, 7.3e-07]"
TRAITPOLWF1E_W36,gender,inferred,female,,20,"[0.99999824, 2.3e-07, 1.53e-06]"
TRAITPOLWF1F_W36,gender,inferred,male,,20,"[0.00031758, 6.55e-06, 0.99967586]"
TRAITPOLWF1F_W36,gender,inferred,female,,20,"[0.0002171, 8.05e-05, 0.9997024]"
TRAITPOLWF1G_W36,gender,inferred,male,,20,"[1.3e-06, 2.1e-07, 0.99999846]"
TRAITPOLWF1G_W36,gender,inferred,female,,20,"[1.39e-06, 2.6e-07, 0.99999836]"
WHYNOTBIZF2A_W36,gender,inferred,male,,20,"[0.64980712, 0.08382714, 0.26636573]"
WHYNOTBIZF2A_W36,gender,inferred,female,,20,"[0.88059703, 0.05075181, 0.06865118]"
WHYNOTBIZF2B_W36,gender,inferred,male,,20,"[0.99999982, 1.8e-07, 3e-08]"
WHYNOTBIZF2B_W36,gender,inferred,female,,20,"[0.99999984, 1.8e-07, 3e-08]"
WHYNOTBIZF2D_W36,gender,inferred,male,,20,"[6.26e-06, 1.26e-06, 0.99999249]"
WHYNOTBIZF2D_W36,gender,inferred,female,,20,"[8.8e-06, 1.33e-06, 0.99998987]"
WHYNOTBIZF2F_W36,gender,inferred,male,,20,"[5.21e-06, 1.34e-06, 0.99999345]"
WHYNOTBIZF2F_W36,gender,inferred,female,,20,"[6.74e-06, 1.25e-06, 0.99999198]"
WHYNOTBIZF2G_W36,gender,inferred,male,,20,"[0.9967938, 0.00320474, 1.49e-06]"
WHYNOTBIZF2G_W36,gender,inferred,female,,20,"[0.99965029, 0.00034944, 2.8e-07]"
WHYNOTBIZF2H_W36,gender,inferred,male,,20,"[8.687e-05, 0.00133722, 0.9985759]"
WHYNOTBIZF2H_W36,gender,inferred,female,,20,"[0.00240035, 0.02906024, 0.96853941]"
WHYNOTBIZF2J_W36,gender,inferred,male,,20,"[0.99999898, 1.01e-06, 3e-08]"
WHYNOTBIZF2J_W36,gender,inferred,female,,20,"[0.99999915, 8.6e-07, 3e-08]"
WHYNOTBIZF2M_W36,gender,inferred,male,,20,"[0.60742204, 0.39256864, 9.32e-06]"
WHYNOTBIZF2M_W36,gender,inferred,female,,20,"[0.90953305, 0.09046529, 1.65e-06]"
WHYNOTBIZF2N_W36,gender,inferred,male,,20,"[0.99999757, 2.43e-06, 3e-08]"
WHYNOTBIZF2N_W36,gender,inferred,female,,20,"[0.99999841, 1.6e-06, 3e-08]"
WHYNOTBIZF2O_W36,gender,inferred,male,,20,"[0.99999981, 1.8e-07, 4e-08]"
WHYNOTBIZF2O_W36,gender,inferred,female,,20,"[0.99999987, 1.5e-07, 3e-08]"
WHYNOTPOLF1A_W36,gender,inferred,male,,20,"[0.00329412, 0.9578792, 0.03882668]"
WHYNOTPOLF1A_W36,gender,inferred,female,,20,"[0.02352733, 0.97102852, 0.00544416]"
WHYNOTPOLF1B_W36,gender,inferred,male,,20,"[0.99996861, 3.139e-05, 4e-08]"
WHYNOTPOLF1B_W36,gender,inferred,female,,20,"[0.99997658, 2.342e-05, 4e-08]"
WHYNOTPOLF1C_W36,gender,inferred,male,,20,"[0.11373346, 0.8862649, 1.63e-06]"
WHYNOTPOLF1C_W36,gender,inferred,female,,20,"[0.4666923, 0.53330647, 1.25e-06]"
WHYNOTPOLF1E_W36,gender,inferred,male,,20,"[0.00151443, 0.99672963, 0.00175593]"
WHYNOTPOLF1E_W36,gender,inferred,female,,20,"[0.00622241, 0.99343897, 0.00033862]"
WHYNOTPOLF1G_W36,gender,inferred,male,,20,"[0.88929153, 0.11070816, 3.2e-07]"
WHYNOTPOLF1G_W36,gender,inferred,female,,20,"[0.98902316, 0.01097674, 1.3e-07]"
WHYNOTPOLF1I_W36,gender,inferred,male,,20,"[0.00017111, 0.98840535, 0.01142355]"
WHYNOTPOLF1I_W36,gender,inferred,female,,20,"[0.00053612, 0.99370715, 0.00575674]"
WHYNOTPOLF1J_W36,gender,inferred,male,,20,"[0.99809725, 0.00190266, 7e-08]"
WHYNOTPOLF1J_W36,gender,inferred,female,,20,"[0.99943305, 0.00056693, 5e-08]"
WHYNOTPOLF1K_W36,gender,inferred,male,,20,"[0.00011089, 0.9974677, 0.00242142]"
WHYNOTPOLF1K_W36,gender,inferred,female,,20,"[0.00050042, 0.99933687, 0.00016271]"
WHYNOTPOLF1L_W36,gender,inferred,male,,20,"[0.99981631, 0.00018367, 5e-08]"
WHYNOTPOLF1L_W36,gender,inferred,female,,20,"[0.99991972, 8.026e-05, 5e-08]"
WMNPRZ1_W36,gender,inferred,male,,20,"[0.61309054, 0.38690804, 9.4e-07, 4.8e-07]"
WMNPRZ1_W36,gender,inferred,female,,20,"[0.45938056, 0.54061797, 9.1e-07, 5.7e-07]"
AUTOLKLY_W41,gender,inferred,male,,20,"[0.05670317, 0.94327664, 9.92e-06, 1.029e-05]"
AUTOLKLY_W41,gender,inferred,female,,20,"[0.04627526, 0.95370565, 9.95e-06, 9.13e-06]"
AUTOWKPLC_W41,gender,inferred,male,,20,"[9.96e-06, 0.96635743, 0.03363261]"
AUTOWKPLC_W41,gender,inferred,female,,20,"[1.026e-05, 0.92659183, 0.07339791]"
ELDFINANCEF1_W41,gender,inferred,male,,20,"[0.21182081, 0.00408836, 0.78409082]"
ELDFINANCEF1_W41,gender,inferred,female,,20,"[0.18112582, 0.00295778, 0.8159164]"
ELDFINANCEF2_W41,gender,inferred,male,,20,"[3.209e-05, 0.99717075, 0.00279716]"
ELDFINANCEF2_W41,gender,inferred,female,,20,"[1.924e-05, 0.99862457, 0.00135619]"
ETHNCMAJMOD_W41,gender,inferred,male,,20,"[0.00020694, 0.52516703, 5.112e-05, 5.653e-05, 0.47451836]"
ETHNCMAJMOD_W41,gender,inferred,female,,20,"[0.00036976, 0.79736613, 3.667e-05, 3.939e-05, 0.20218803]"
FTRWORRYc_W41,gender,inferred,male,,20,"[0.15000137, 0.84998924, 1.73e-06, 7.65e-06]"
FTRWORRYc_W41,gender,inferred,female,,20,"[0.10129213, 0.89869886, 1.98e-06, 7.05e-06]"
FTRWORRYe_W41,gender,inferred,male,,20,"[0.00061108, 0.99914348, 0.00023442, 1.101e-05]"
FTRWORRYe_W41,gender,inferred,female,,20,"[0.00031662, 0.99903276, 0.00063642, 1.42e-05]"
FTRWORRYf_W41,gender,inferred,male,,20,"[0.98735026, 0.01264882, 1.4e-07, 7.8e-07]"
FTRWORRYf_W41,gender,inferred,female,,20,"[0.97711037, 0.02288859, 2e-07, 8.5e-07]"
FUTRCLASSb_W41,gender,inferred,male,,20,"[0.08004284, 0.3851806, 0.53477656]"
FUTRCLASSb_W41,gender,inferred,female,,20,"[0.06398969, 0.29309879, 0.64291152]"
FUTRCLASSc_W41,gender,inferred,male,,20,"[0.99999534, 2.69e-06, 1.98e-06]"
FUTRCLASSc_W41,gender,inferred,female,,20,"[0.99999334, 2.88e-06, 3.79e-06]"
FUTR_DIV_W41,gender,inferred,male,,20,"[0.0019471, 2.281e-05, 0.9980301]"
FUTR_DIV_W41,gender,inferred,female,,20,"[0.00126383, 9.53e-06, 0.99872664]"
GOVPRIOb_W41,gender,inferred,male,,20,"[0.99999912, 6.5e-07, 5e-08, 2e-07]"
GOVPRIOb_W41,gender,inferred,female,,20,"[0.99999921, 5.7e-07, 5e-08, 1.9e-07]"
GOVPRIOc_W41,gender,inferred,male,,20,"[0.99999956, 2e-07, 6e-08, 1.8e-07]"
GOVPRIOc_W41,gender,inferred,female,,20,"[0.99999951, 2e-07, 6e-08, 2e-07]"
GOVPRIOe_W41,gender,inferred,male,,20,"[0.99999928, 3.6e-07, 5e-08, 3.3e-07]"
GOVPRIOe_W41,gender,inferred,female,,20,"[0.99999927, 3.6e-07, 6e-08, 3.2e-07]"
GOVPRIOfF1_W41,gender,inferred,male,,20,"[0.00415868, 0.99584081, 1.7e-07, 3.3e-07]"
GOVPRIOfF1_W41,gender,inferred,female,,20,"[0.00194658, 0.99805294, 1.9e-07, 2.9e-07]"
GOVPRIOgF1_W41,gender,inferred,male,,20,"[2.61e-06, 0.99938207, 0.00061059, 4.73e-06]"
GOVPRIOgF1_W41,gender,inferred,female,,20,"[2.15e-06, 0.99932163, 0.00067078, 5.44e-06]"
GOVPRIOhF1_W41,gender,inferred,male,,20,"[3.447e-05, 0.24685127, 0.00340676, 0.74970751]"
GOVPRIOhF1_W41,gender,inferred,female,,20,"[2.585e-05, 0.12053881, 0.00111896, 0.87831638]"
GOVPRIOiF1_W41,gender,inferred,male,,20,"[0.99999856, 1.17e-06, 5e-08, 2.5e-07]"
GOVPRIOiF1_W41,gender,inferred,female,,20,"[0.99999844, 1.3e-06, 5e-08, 2.4e-07]"
GOVPRIOjF1_W41,gender,inferred,male,,20,"[5.85e-06, 0.99931924, 0.00066605, 8.84e-06]"
GOVPRIOjF1_W41,gender,inferred,female,,20,"[5.25e-06, 0.99886807, 0.00111744, 9.25e-06]"
GOVPRIOkF2_W41,gender,inferred,male,,20,"[2e-06, 0.65367496, 0.3462083, 0.00011474]"
GOVPRIOkF2_W41,gender,inferred,female,,20,"[1.8e-06, 0.57207195, 0.42780655, 0.00011969]"
GOVPRIOlF2_W41,gender,inferred,male,,20,"[0.99974494, 0.0002547, 6e-08, 2.9e-07]"
GOVPRIOlF2_W41,gender,inferred,female,,20,"[0.99983862, 0.00016109, 6e-08, 2.5e-07]"
GOVPRIOmF2_W41,gender,inferred,male,,20,"[0.97957849, 0.02042048, 1.2e-07, 9e-07]"
GOVPRIOmF2_W41,gender,inferred,female,,20,"[0.99737289, 0.00262642, 8e-08, 5.8e-07]"
GOVPRIOnF2_W41,gender,inferred,male,,20,"[0.9991289, 0.0008706, 9e-08, 4e-07]"
GOVPRIOnF2_W41,gender,inferred,female,,20,"[0.99927837, 0.00072114, 9e-08, 3.7e-07]"
GOVPRIOoF2_W41,gender,inferred,male,,20,"[0.99999928, 2.8e-07, 8e-08, 3.4e-07]"
GOVPRIOoF2_W41,gender,inferred,female,,20,"[0.99999932, 2.5e-07, 8e-08, 3.1e-07]"
HAPPEN2b_W41,gender,inferred,male,,20,"[4.959e-05, 0.9999491, 2.5e-07, 1.06e-06]"
HAPPEN2b_W41,gender,inferred,female,,20,"[8.979e-05, 0.99990878, 2.5e-07, 1.16e-06]"
HAPPEN2f_W41,gender,inferred,male,,20,"[2.101e-05, 0.99997852, 1e-07, 3.4e-07]"
HAPPEN2f_W41,gender,inferred,female,,20,"[1.848e-05, 0.99998109, 9e-08, 3.3e-07]"
HARASS1F1b_W41,gender,inferred,male,,20,"[0.99106675, 0.00533295, 0.00360032]"
HARASS1F1b_W41,gender,inferred,female,,20,"[0.99510168, 0.00308294, 0.00181537]"
HARASS1F1d_W41,gender,inferred,male,,20,"[0.99999783, 2.06e-06, 1e-07]"
HARASS1F1d_W41,gender,inferred,female,,20,"[0.99999783, 2.03e-06, 1.1e-07]"
HARASS1NOWRKF2d_W41,gender,inferred,male,,20,"[0.99999924, 6.3e-07, 1e-07]"
HARASS1NOWRKF2d_W41,gender,inferred,female,,20,"[0.99999914, 7.4e-07, 1.1e-07]"
HARASS3NOWRKF2_W41,gender,inferred,male,,20,"[1.485e-05, 0.16818524, 0.83179989]"
HARASS3NOWRKF2_W41,gender,inferred,female,,20,"[9.21e-06, 0.16850852, 0.83148228]"
INTRMAR_W41,gender,inferred,male,,20,"[0.00038103, 0.99908172, 1.57e-06, 2.22e-06, 0.00053346]"
INTRMAR_W41,gender,inferred,female,,20,"[0.00047283, 0.999209, 1.26e-06, 1.74e-06, 0.00031518]"
LEGALIMG_W41,gender,inferred,male,,20,"[0.22963268, 0.77036645, 8.6e-07]"
LEGALIMG_W41,gender,inferred,female,,20,"[0.43663614, 0.56336307, 8e-07]"
SOLVPROBa_W41,gender,inferred,male,,20,"[0.99999626, 3.66e-06, 2e-08, 8e-08]"
SOLVPROBa_W41,gender,inferred,female,,20,"[0.99999598, 3.95e-06, 2e-08, 7e-08]"
SOLVPROBb_W41,gender,inferred,male,,20,"[0.00025632, 0.99950482, 0.00023784, 1.03e-06]"
SOLVPROBb_W41,gender,inferred,female,,20,"[0.00078382, 0.99917578, 3.965e-05, 7.5e-07]"
SOLVPROBc_W41,gender,inferred,male,,20,"[7.11e-06, 0.98572909, 0.01426044, 3.37e-06]"
SOLVPROBc_W41,gender,inferred,female,,20,"[7.42e-06, 0.99354217, 0.00644799, 2.45e-06]"
SOLVPROBdF1_W41,gender,inferred,male,,20,"[2.601e-05, 0.14256042, 0.85689586, 0.0005177]"
SOLVPROBdF1_W41,gender,inferred,female,,20,"[3.54e-05, 0.26146837, 0.73808129, 0.00041493]"
SOLVPROBf_W41,gender,inferred,male,,20,"[4.87e-06, 0.66730111, 0.3326781, 1.593e-05]"
SOLVPROBf_W41,gender,inferred,female,,20,"[4.46e-06, 0.83384219, 0.16614333, 1.001e-05]"
SOLVPROBg_W41,gender,inferred,male,,20,"[1.966e-05, 0.54837184, 0.45159864, 9.87e-06]"
SOLVPROBg_W41,gender,inferred,female,,20,"[3.932e-05, 0.86047081, 0.13948488, 5e-06]"
SOLVPROBh_W41,gender,inferred,male,,20,"[0.99759072, 0.00240903, 4e-08, 2.5e-07]"
SOLVPROBh_W41,gender,inferred,female,,20,"[0.99874934, 0.00125048, 3e-08, 1.7e-07]"
WRKTRN1F1_W41,gender,inferred,male,,20,"[0.02226207, 0.00116945, 0.5708222, 0.40574628]"
WRKTRN1F1_W41,gender,inferred,female,,20,"[0.03043728, 0.00169451, 0.65017428, 0.31769393]"
WRKTRN1F2_W41,gender,inferred,male,,20,"[0.01564819, 9.174e-05, 0.71060659, 0.27365349]"
WRKTRN1F2_W41,gender,inferred,female,,20,"[0.01599218, 8.402e-05, 0.78149837, 0.20242542]"
CONFb_W42,gender,inferred,male,,20,"[6.18e-06, 0.00013184, 0.99979331, 6.869e-05]"
CONFb_W42,gender,inferred,female,,20,"[1.16e-05, 0.00041635, 0.99946158, 0.00011047]"
CONFc_W42,gender,inferred,male,,20,"[0.00047951, 0.73393764, 0.26547736, 0.00010551]"
CONFc_W42,gender,inferred,female,,20,"[0.00411972, 0.8645149, 0.13122571, 0.00013967]"
CONFe_W42,gender,inferred,male,,20,"[3.42e-06, 4.71e-06, 0.99995839, 3.346e-05]"
CONFe_W42,gender,inferred,female,,20,"[4.88e-06, 8.75e-06, 0.99994487, 4.15e-05]"
CONFg_W42,gender,inferred,male,,20,"[2.3e-06, 6.047e-05, 0.99992675, 1.047e-05]"
CONFg_W42,gender,inferred,female,,20,"[3.14e-06, 7.773e-05, 0.99990483, 1.431e-05]"
PQ4_F2Aa_W42,gender,inferred,male,,20,"[0.00564652, 0.99435295, 1.6e-07, 3.8e-07]"
PQ4_F2Aa_W42,gender,inferred,female,,20,"[0.00788484, 0.99211461, 1.6e-07, 3.7e-07]"
PQ4_F2Ac_W42,gender,inferred,male,,20,"[7.8e-07, 0.99999774, 1.24e-06, 2.7e-07]"
PQ4_F2Ac_W42,gender,inferred,female,,20,"[8.2e-07, 0.99999766, 1.24e-06, 2.9e-07]"
PQ4_F2Ae_W42,gender,inferred,male,,20,"[0.99947408, 0.0005255, 1.2e-07, 3e-07]"
PQ4_F2Ae_W42,gender,inferred,female,,20,"[0.99906692, 0.00093267, 1.3e-07, 2.9e-07]"
PQ4_F2Bb_W42,gender,inferred,male,,20,"[0.32982928, 0.6701701, 1.8e-07, 4.3e-07]"
PQ4_F2Bb_W42,gender,inferred,female,,20,"[0.42780841, 0.57219099, 1.9e-07, 4.3e-07]"
PQ4_F2Bc_W42,gender,inferred,male,,20,"[2.13e-06, 0.99999746, 2.8e-07, 1.6e-07]"
PQ4_F2Bc_W42,gender,inferred,female,,20,"[2.12e-06, 0.99999734, 3.4e-07, 1.9e-07]"
PQ4_F2Bd_W42,gender,inferred,male,,20,"[8.4e-07, 0.99999117, 7.48e-06, 5.1e-07]"
PQ4_F2Bd_W42,gender,inferred,female,,20,"[9e-07, 0.99999126, 7.3e-06, 5.4e-07]"
PQ4_F2Cc_W42,gender,inferred,male,,20,"[1.66e-06, 0.99999727, 7.3e-07, 3.2e-07]"
PQ4_F2Cc_W42,gender,inferred,female,,20,"[1.55e-06, 0.99999715, 9.6e-07, 3.5e-07]"
PQ8_F2B_W42,gender,inferred,male,,20,"[8.73e-06, 0.99979485, 0.00019479, 1.64e-06]"
PQ8_F2B_W42,gender,inferred,female,,20,"[1.848e-05, 0.99962164, 0.00035745, 2.43e-06]"
RQ1_F1B_W42,gender,inferred,male,,20,"[0.9999981, 1.3e-07, 1.79e-06]"
RQ1_F1B_W42,gender,inferred,female,,20,"[0.99999814, 1.1e-07, 1.73e-06]"
RQ1_F1C_W42,gender,inferred,male,,20,"[0.99907499, 3.9e-07, 0.0009246]"
RQ1_F1C_W42,gender,inferred,female,,20,"[0.99919947, 3.5e-07, 0.00080018]"
RQ2_F1A_W42,gender,inferred,male,,20,"[0.00279559, 0.9972043, 1.1e-07]"
RQ2_F1A_W42,gender,inferred,female,,20,"[0.001649, 0.99835091, 1.1e-07]"
RQ4_F1Ab_W42,gender,inferred,male,,20,"[2.017e-05, 0.99997932, 2.5e-07, 2.7e-07]"
RQ4_F1Ab_W42,gender,inferred,female,,20,"[1.974e-05, 0.99997975, 2.4e-07, 2.6e-07]"
RQ4_F1Ae_W42,gender,inferred,male,,20,"[0.0244277, 0.97557174, 1.5e-07, 3.9e-07]"
RQ4_F1Ae_W42,gender,inferred,female,,20,"[0.01913912, 0.98086039, 1.4e-07, 3.6e-07]"
RQ4_F1Ba_W42,gender,inferred,male,,20,"[6.013e-05, 0.9999394, 1.8e-07, 2.9e-07]"
RQ4_F1Ba_W42,gender,inferred,female,,20,"[0.00010585, 0.9998937, 1.6e-07, 2.8e-07]"
RQ4_F1Bc_W42,gender,inferred,male,,20,"[1.59e-06, 0.99999808, 2.3e-07, 1.3e-07]"
RQ4_F1Bc_W42,gender,inferred,female,,20,"[1.47e-06, 0.99999817, 2.2e-07, 1.5e-07]"
RQ4_F1Bd_W42,gender,inferred,male,,20,"[5.5e-07, 0.99996674, 3.214e-05, 5.5e-07]"
RQ4_F1Bd_W42,gender,inferred,female,,20,"[5.9e-07, 0.99997553, 2.337e-05, 5.1e-07]"
RQ4_F1Be_W42,gender,inferred,male,,20,"[0.09596344, 0.90403598, 1.6e-07, 4.4e-07]"
RQ4_F1Be_W42,gender,inferred,female,,20,"[0.10048603, 0.89951339, 1.6e-07, 4.2e-07]"
RQ4_F1Ca_W42,gender,inferred,male,,20,"[5.936e-05, 0.99994016, 2.3e-07, 2.6e-07]"
RQ4_F1Ca_W42,gender,inferred,female,,20,"[6.657e-05, 0.99993298, 2.1e-07, 2.5e-07]"
RQ4_F1Cb_W42,gender,inferred,male,,20,"[3.881e-05, 0.99996068, 2.7e-07, 2.4e-07]"
RQ4_F1Cb_W42,gender,inferred,female,,20,"[4.558e-05, 0.99995389, 2.7e-07, 2.5e-07]"
RQ4_F1Cd_W42,gender,inferred,male,,20,"[6.1e-07, 0.99992743, 7.127e-05, 7e-07]"
RQ4_F1Cd_W42,gender,inferred,female,,20,"[6.8e-07, 0.99995039, 4.831e-05, 6.4e-07]"
RQ5_F1B_W42,gender,inferred,male,,20,"[0.99914913, 0.00084991, 1.7e-07, 8e-07]"
RQ5_F1B_W42,gender,inferred,female,,20,"[0.99933516, 0.00066398, 1.7e-07, 6.9e-07]"
RQ5_F1C_W42,gender,inferred,male,,20,"[0.99965619, 0.00034298, 1.4e-07, 6.9e-07]"
RQ5_F1C_W42,gender,inferred,female,,20,"[0.99968319, 0.00031606, 1.4e-07, 6.1e-07]"
IDIMPORT_W43,gender,inferred,male,,20,"[3e-06, 1.6e-07, 1.1e-07, 2.827e-05, 0.99996845]"
IDIMPORT_W43,gender,inferred,female,,20,"[9.15e-06, 2.9e-07, 2.1e-07, 6.718e-05, 0.99992317]"
RACESURV13_W43,gender,inferred,male,,20,"[0.00598113, 0.99401646, 3.8e-07, 2.04e-06]"
RACESURV13_W43,gender,inferred,female,,20,"[0.00195651, 0.99804163, 3.4e-07, 1.52e-06]"
RACESURV14_W43,gender,inferred,male,,20,"[9.9e-07, 2.1e-07, 4.5e-07, 0.99999832]"
RACESURV14_W43,gender,inferred,female,,20,"[1.17e-06, 2.4e-07, 3.7e-07, 0.99999823]"
RACESURV15a_W43,gender,inferred,male,,20,"[0.9743147, 1.76e-06, 0.02568356]"
RACESURV15a_W43,gender,inferred,female,,20,"[0.97979357, 1.47e-06, 0.02020495]"
RACESURV15b_W43,gender,inferred,male,,20,"[0.00220026, 0.00136968, 0.99643007]"
RACESURV15b_W43,gender,inferred,female,,20,"[0.00022917, 0.01721665, 0.98255419]"
RACESURV17_W43,gender,inferred,male,,20,"[0.90016115, 0.09983775, 2.2e-07, 8.8e-07]"
RACESURV17_W43,gender,inferred,female,,20,"[0.92116099, 0.07883794, 2.3e-07, 8.3e-07]"
RACESURV18b_W43,gender,inferred,male,,20,"[2.38e-06, 7.265e-05, 0.98821846, 3.408e-05, 0.01167243]"
RACESURV18b_W43,gender,inferred,female,,20,"[2.3e-06, 7.552e-05, 0.99184422, 3.26e-05, 0.00804535]"
RACESURV18f_W43,gender,inferred,male,,20,"[3.94e-06, 0.02438369, 0.00015266, 1.138e-05, 0.97544832]"
RACESURV18f_W43,gender,inferred,female,,20,"[5.53e-06, 0.07962142, 0.00028094, 1.609e-05, 0.92007603]"
RACESURV19a_W43,gender,inferred,male,,20,"[0.99999964, 3.6e-07, 3e-08]"
RACESURV19a_W43,gender,inferred,female,,20,"[0.99999972, 2.7e-07, 3e-08]"
RACESURV19c_W43,gender,inferred,male,,20,"[0.99999248, 7.53e-06, 2e-08]"
RACESURV19c_W43,gender,inferred,female,,20,"[0.99999521, 4.79e-06, 2e-08]"
RACESURV19e_W43,gender,inferred,male,,20,"[0.99999795, 2.05e-06, 2e-08]"
RACESURV19e_W43,gender,inferred,female,,20,"[0.99999842, 1.6e-06, 2e-08]"
RACESURV1b_W43,gender,inferred,male,,20,"[0.00524241, 1.659e-05, 0.994741]"
RACESURV1b_W43,gender,inferred,female,,20,"[0.00983761, 2.099e-05, 0.9901414]"
RACESURV21_W43,gender,inferred,male,,20,"[0.18303848, 0.2221311, 0.24987267, 0.34495775]"
RACESURV21_W43,gender,inferred,female,,20,"[0.24925062, 0.35248686, 0.18243921, 0.21582334]"
RACESURV27_W43,gender,inferred,male,,20,"[3.267e-05, 0.81519316, 0.18472473, 4.945e-05]"
RACESURV27_W43,gender,inferred,female,,20,"[8.559e-05, 0.91149946, 0.0883775, 3.746e-05]"
RACESURV28a_W43,gender,inferred,male,,20,"[0.99998686, 1.242e-05, 7.1e-07]"
RACESURV28a_W43,gender,inferred,female,,20,"[0.99998982, 9.72e-06, 4.7e-07]"
RACESURV28b_W43,gender,inferred,male,,20,"[0.99999164, 7.77e-06, 5.8e-07]"
RACESURV28b_W43,gender,inferred,female,,20,"[0.99999141, 8.16e-06, 4.3e-07]"
RACESURV28c_W43,gender,inferred,male,,20,"[0.99998243, 1.687e-05, 7e-07]"
RACESURV28c_W43,gender,inferred,female,,20,"[0.99998397, 1.547e-05, 5.3e-07]"
RACESURV28d_W43,gender,inferred,male,,20,"[0.99998216, 1.74e-05, 4.2e-07]"
RACESURV28d_W43,gender,inferred,female,,20,"[0.99998072, 1.895e-05, 3.4e-07]"
RACESURV28e_W43,gender,inferred,male,,20,"[0.99997885, 2.068e-05, 4.9e-07]"
RACESURV28e_W43,gender,inferred,female,,20,"[0.99997711, 2.251e-05, 3.9e-07]"
RACESURV28f_W43,gender,inferred,male,,20,"[0.99996965, 2.95e-05, 8.3e-07]"
RACESURV28f_W43,gender,inferred,female,,20,"[0.99997012, 2.92e-05, 6.7e-07]"
RACESURV28g_W43,gender,inferred,male,,20,"[0.9999849, 1.471e-05, 3.9e-07]"
